time,arm1_Ang_pos,arm1_Ang_vel,arm1_Ang_acc,arm1_Ang_jerk,tail_Ang_pos,tail_Ang_vel,tail_Ang_acc,tail_Ang_jerk,tail_torque,arm2_Ang_pos,arm2_Ang_vel,arm2_Ang_acc,arm2_Ang_jerk,phi_pos,phi_vel,phi_acc,phi_jerk,phi_torque,phi_theta3_diff
0.000000000000000000e+00,-5.814944801006413089e-01,-6.336429999999999563e-01,4.239010549337576350e+01,-2.968689553425454051e+02,5.814944801006413089e-01,0.000000000000000000e+00,-9.775290022908836818e+01,9.995626586736841546e+02,0.000000000000000000e+00,-1.951476377710991361e+00,1.756502000000000008e+00,-4.132003786323750205e+00,-3.258876034269069351e+02,-2.532970857811632559e+00,1.756502000000000008e+00,9.362089644276461797e+01,-1.325450262100591090e+03,7.534750110220205647e-18,-5.814944801006411979e-01
1.000855108024829030e-03,-5.821068826634621107e-01,-5.913660685097446024e-01,4.209078351972799226e+01,-3.012635240699376027e+02,5.814442198782561189e-01,-9.733406070322235537e-02,-9.674711027107868233e+01,1.010298608847051582e+03,1.981947509881494193e-02,-1.949721515166800367e+00,1.752204483312714167e+00,-4.454444249029606340e+00,-3.184423502707484204e+02,-2.531165735045056486e+00,1.849538544015936425e+00,9.229266602204907599e+01,-1.328740959117800003e+03,-6.618910190278375072e-03,-5.814442198782561189e-01
2.001710216049658059e-03,-5.826760045873347060e-01,-5.493909159895601357e-01,4.178706321952184766e+01,-3.056580927973298571e+02,5.812943161277251969e-01,-1.936560942299616894e-01,-9.573057518249846964e+01,1.021034559020419010e+03,3.963895019762988386e-02,-1.947973008526838523e+00,1.747587979437091210e+00,-4.769433092083573911e+00,-3.109970971145899057e+02,-2.529267324654563609e+00,1.941244073667052872e+00,9.096114209041489573e+01,-1.332031656135008916e+03,-1.323782038055675882e-02,-5.812943161277250859e-01
3.002565324074487306e-03,-5.832022717250169297e-01,-5.077219445270491072e-01,4.147894459275732260e+01,-3.100526615247220548e+02,5.810460842239857371e-01,-2.889553462614001256e-01,-9.470329496334774433e+01,1.031770509193786438e+03,5.945842529644482927e-02,-1.946230967283154367e+00,1.742659946364722323e+00,-5.076970315485652918e+00,-3.035518439584313910e+02,-2.527277051507140104e+00,2.031615292626122393e+00,8.962632464786209141e+01,-1.335322353152217829e+03,-1.985673057083514256e-02,-5.810460842239857371e-01
4.003420432099316119e-03,-5.836861099292676158e-01,-4.663635562098142340e-01,4.116642763943442418e+01,-3.144472302521142524e+02,5.807008395419749336e-01,-3.832210624787196762e-01,-9.366526961362650638e+01,1.042506459367153866e+03,7.927790039525976773e-02,-1.944495500927798215e+00,1.737427842087199359e+00,-5.377055919235871784e+00,-2.961065908022726489e+02,-2.525196340469773038e+00,2.120648904565919146e+00,8.828821369439063460e+01,-1.338613050169426515e+03,-2.647564076111352457e-02,-5.807008395419748226e-01
5.004275540124144932e-03,-5.841279450528441552e-01,-4.253201531254584000e-01,4.084951235955314530e+01,-3.188417989795064500e+02,5.802598974566297585e-01,-4.764424885631026174e-01,-9.261649913333475581e+01,1.053242409540521521e+03,9.909737549407471313e-02,-1.942766718952817939e+00,1.731899124596114392e+00,-5.669689903334216297e+00,-2.886613376461139069e+02,-2.523026616409447698e+00,2.208341613159217065e+00,8.694680923000053951e+01,-1.341903747186635428e+03,-3.309455095139190312e-02,-5.802598974566297585e-01
6.005130648148974612e-03,-5.845282029485051600e-01,-3.845961373615841561e-01,4.052819875311350017e+01,-3.232363677068987045e+02,5.797245733428874059e-01,-5.686088701957309199e-01,-9.155698352247247840e+01,1.063978359713888949e+03,1.189168505928896585e-01,-1.941044730850263189e+00,1.726081251883059053e+00,-5.954872267780658035e+00,-2.812160844899553922e+02,-2.520769304193150706e+00,2.294690122078789862e+00,8.560211125469182036e+01,-1.345194444203844341e+03,-3.971346114167029206e-02,-5.797245733428875170e-01
7.005985756173803425e-03,-5.848873094690082430e-01,-3.441959110057943305e-01,4.020248682011546748e+01,-3.276309364342909021e+02,5.790961825756851811e-01,-6.597094530577867211e-01,-9.048672278103970257e+01,1.074714309887256377e+03,1.387363256917046039e-01,-1.939329646112182726e+00,1.719981681939624973e+00,-6.232603012575225421e+00,-2.737708313337968775e+02,-2.518425828687867796e+00,2.379691134997411694e+00,8.425411976846447715e+01,-1.348485141221053254e+03,-4.633237133194867408e-02,-5.790961825756850700e-01
8.006840864198632238e-03,-5.852056904671120163e-01,-3.041238761456915296e-01,3.987237656055906143e+01,-3.320255051616830997e+02,5.783760405299599450e-01,-7.497334828304520471e-01,-8.940571690903641411e+01,1.085450260060623805e+03,1.585558007905195355e-01,-1.937621574230626198e+00,1.713607872757402895e+00,-6.502882137717932665e+00,-2.663255781776383628e+02,-2.515997614760586032e+00,2.463341355587854942e+00,8.290283477131848144e+01,-1.351775838238262168e+03,-5.295128152222705609e-02,-5.783760405299598339e-01
9.007695972223461051e-03,-5.854837717955743148e-01,-2.643844348688785817e-01,3.953786797444427492e+01,-3.364200738890752973e+02,5.775654625806488918e-01,-8.386702051949093129e-01,-8.831396590646259881e+01,1.096186210233991233e+03,1.783752758893344670e-01,-1.935920624697642367e+00,1.706967282327985336e+00,-6.765709643208737134e+00,-2.588803250214798481e+02,-2.513486087278291148e+00,2.545637487522894649e+00,8.154825626325386168e+01,-1.355066535255471081e+03,-5.957019171250543116e-02,-5.775654625806487807e-01
