time,arm1_Ang_pos,arm1_Ang_vel,arm1_Ang_acc,arm1_Ang_jerk,tail_Ang_pos,tail_Ang_vel,tail_Ang_acc,tail_Ang_jerk,tail_torque,arm2_Ang_pos,arm2_Ang_vel,arm2_Ang_acc,arm2_Ang_jerk,phi_pos,phi_vel,phi_acc,phi_jerk,phi_torque,phi_theta3_diff
0.000000000000000000e+00,-5.814944801006413089e-01,-6.336429999999999563e-01,4.239010549337576350e+01,-2.968851227707110638e+02,5.814944801006413089e-01,0.000000000000000000e+00,-9.775290022908836818e+01,9.996119439285241697e+02,0.000000000000000000e+00,-1.951476377710991361e+00,1.756502000000000008e+00,-4.132003786323750205e+00,-3.258987241102583994e+02,-2.532970857811632559e+00,1.756502000000000008e+00,9.362089644276461797e+01,-1.325510668038782569e+03,0.000000000000000000e+00,-5.814944801006411979e-01
1.000852127857851468e-03,-5.821068808603149236e-01,-5.913662021066636854e-01,4.209076805092285412e+01,-3.012800489287096752e+02,5.814442200551634965e-01,-9.733374752636779481e-02,-9.674706344612567932e+01,1.010348878386968067e+03,1.982028973981291367e-02,-1.949721520408784992e+00,1.752204491055002977e+00,-4.454454318898555698e+00,-3.184532707542756498e+02,-2.531165740463948488e+00,1.849538238581370786e+00,9.229260912722712362e+01,-1.328802149141243717e+03,-6.619239185021994973e-03,-5.814442200551634965e-01
2.001704255715702936e-03,-5.826760011666924921e-01,-5.493911979392676059e-01,4.178703193727292842e+01,-3.056749750867083435e+02,5.812943168796079751e-01,-1.936554235478613328e-01,-9.573048057946358824e+01,1.021085812845411965e+03,3.964057947962582734e-02,-1.947973019028324426e+00,1.747587985882209205e+00,-4.769453053639168161e+00,-3.110078173982931276e+02,-2.529267335907932512e+00,1.941243409430070566e+00,9.096102752582442008e+01,-1.332093630243705093e+03,-1.323847837004398995e-02,-5.812943168796080862e-01
3.002556383573554404e-03,-5.832022668953655842e-01,-5.077223899172389476e-01,4.147889715242600062e+01,-3.100699012447069549e+02,5.810460860152917295e-01,-2.889542728237439739e-01,-9.470315162910209494e+01,1.031822747303855749e+03,5.946086921943874448e-02,-1.946230983065990516e+00,1.742659942629336989e+00,-5.076999990545573382e+00,-3.035623640423104916e+02,-2.527277069081282246e+00,2.031614215453080963e+00,8.962615163855652156e+01,-1.335385111346166241e+03,-1.985771755506598665e-02,-5.810460860152917295e-01
4.003408511431405872e-03,-5.836861039219257696e-01,-4.663641804600048846e-01,4.116636369638205650e+01,-3.144648274027056232e+02,5.807008429035317443e-01,-3.832195401132789114e-01,-9.366507659504118521e+01,1.042559681762299761e+03,7.928115895925165468e-02,-1.944495522018160116e+00,1.737427819444105292e+00,-5.377095129617771363e+00,-2.961169106863278557e+02,-2.525196364921691750e+00,2.120647359557384259e+00,8.828798146542341385e+01,-1.338676592448627616e+03,-2.647695674008797989e-02,-5.807008429035316333e-01
5.004260639289256907e-03,-5.841279381219643962e-01,-4.253209719869930350e-01,4.084943156914109608e+01,-3.188597535607042346e+02,5.802599029856448931e-01,-4.764404701757296023e-01,-9.261625547728088748e+01,1.053296616220743545e+03,9.910144869906456488e-02,-1.942766745381213855e+00,1.731899074474232414e+00,-5.669738470855776313e+00,-2.886714573303452198e+02,-2.523026648366858637e+00,2.208339544649962072e+00,8.694651700642511116e+01,-1.341968073551088764e+03,-3.309619592510996966e-02,-5.802599029856447821e-01
6.005112767147108808e-03,-5.845281953710733669e-01,-3.845971669176302399e-01,4.052810077070312644e+01,-3.232546797187028460e+02,5.797245817029480497e-01,-5.686063077703593649e-01,-9.155668827582117331e+01,1.064033550679187556e+03,1.189217384388774890e-01,-1.941044762651529698e+00,1.726081165867436873e+00,-5.954930014259574023e+00,-2.812260039743623565e+02,-2.520769344354477859e+00,2.294687473637796238e+00,8.560175826156159928e+01,-1.345259554653549912e+03,-3.971543511013197331e-02,-5.797245817029481607e-01
7.005964895004960710e-03,-5.848873015448440293e-01,-3.441971676713440065e-01,4.020237130106815471e+01,-3.276496058767015143e+02,5.790961944967584207e-01,-6.597062976564312953e-01,-9.048637499066207113e+01,1.074770485137631340e+03,1.387420281786904130e-01,-1.939329683325487164e+00,1.719981551771439410e+00,-6.232669759829207123e+00,-2.737805506183799480e+02,-2.518425877822245695e+00,2.379687849427870816e+00,8.425370523083286400e+01,-1.348551035756011288e+03,-4.633467429515397001e-02,-5.790961944967585318e-01
8.006817022862811745e-03,-5.852056825188680644e-01,-3.041253766675616754e-01,3.987224316023616666e+01,-3.320445320347001257e+02,5.783760568083928799e-01,-7.497296845932088782e-01,-8.940531562180355252e+01,1.085507419596075351e+03,1.585623179185033094e-01,-1.937621616899465993e+00,1.713607690333956546e+00,-6.502957707564590351e+00,-2.663350972623970847e+02,-2.515997673707858873e+00,2.463337374927165424e+00,8.290235791423896217e+01,-1.351842516858472436e+03,-5.295391348017595978e-02,-5.783760568083928799e-01
9.007669150720662779e-03,-5.854837641687370420e-01,-2.643861963257104208e-01,3.953771634820716230e+01,-3.364394581926987371e+02,5.775654840791680789e-01,-8.386657133399554320e-01,-8.831351016924563169e+01,1.096244354054519135e+03,1.783826076583162334e-01,-1.935920672869843706e+00,1.706967039702707467e+00,-6.765793857465794758e+00,-2.588896439064146762e+02,-2.513486156949011896e+00,2.545632753042662788e+00,8.154771631177983693e+01,-1.355133997960933812e+03,-5.957315266519794955e-02,-5.775654840791681899e-01
