meas_time,arm1_des_Ang_pos_store,arm1_meas_Ang_pos,arm1_des_Ang_vel_store,arm1_meas_Ang_vel,tail_des_Ang_pos_store,tail_meas_Ang_pos,tail_des_Ang_vel_store,tail_meas_Ang_vel,tail_des_tau_store,tail_meas_tau,tail_cmd_tau,tail_clipped_tau,phi_des_Ang_pos_store,phi_meas_Ang_pos,phi_des_Ang_vel_store,phi_meas_Ang_vel,phi_des_tau_store,phi_meas_tau,phi_cmd_tau,phi_clipped_tau,arm2_des_Ang_vel_store,arm2_meas_Ang_pos,arm2_des_Ang_pos_store,arm2_meas_Ang_vel,raw_imu_pos,raw_imu_vel,k1_store,k2_store,k3_store,k4_store,k5_store,k6_store,k7_store,k8_store,k9_store,k10_store,k11_store,k12_store,state_machine_flag
1.297903060913085938e-02,2.251082129898517893e-03,1.756939084725503419e-01,4.962404716385477310e-01,7.502959347928568785e-03,-6.484222242087661972e-03,-1.917475984857051462e-04,-1.419153235769643029e+00,-7.515284470335261736e-03,4.811613771335642581e-02,0.000000000000000000e+00,3.771800191948018049e-02,3.771800191948018049e-02,3.279812690117908137e-03,2.876213977285577194e-04,6.512875229813070987e-01,3.923379515933485967e-02,-2.152302927266681876e-02,0.000000000000000000e+00,-2.134674531151101173e-02,-2.134674531151101173e-02,-7.678657127883359301e-01,9.587379924285257312e-05,-3.204409551969753835e-03,3.171851068899959880e-02,1.755021608740646444e-01,-1.232512240669313396e-05,-5.078138260418463279e-01,3.809135954964092824e-02,-5.057004844505895436e-02,-4.441650163045554600e-02,6.416935363255507063e-01,2.152606568609077148e-02,-5.165572994056168848e-02,-2.899168738799347000e-01,1.241430638292125410e+00,1.474376639598683810e-03,-2.463413327684901843e-02,4.836510195116911492e-01,1.000000000000000000e+00
2.298378944396972656e-02,3.282462846306052895e-03,1.756944938903775566e-01,2.379937487673440266e-01,1.157616464807243242e-02,-9.101509993083817252e-03,-1.917475984857051462e-04,-6.319074043853912803e-01,-1.318612328924856705e-02,1.324736045669217543e-01,0.000000000000000000e+00,-1.883465193126059312e-01,-1.883465193126059312e-01,3.356949658394853091e-03,2.876213977285577194e-04,1.506504022607253468e-01,5.194227569570269987e-02,-1.109799295658911306e-01,0.000000000000000000e+00,-2.593644564059743862e-02,-2.593644564059743862e-02,-4.812570021246659335e-01,9.587379924285257312e-05,-5.744560334688964161e-03,3.875615240645413628e-02,1.755027462918918590e-01,-1.609958641176135281e-03,-5.201800892560717315e-01,-1.033284397181538639e-01,-5.702356513585565140e-02,-4.095190520167574927e-02,6.397707962131539139e-01,2.163853991445246691e-02,-5.283886639899487009e-02,-2.551143215236553186e-01,1.243464468701856784e+00,1.302916706697239023e-03,-2.412143080607102169e-02,4.839041703693268692e-01,1.000000000000000000e+00
3.284811973571777344e-02,3.352353456353817339e-03,1.761461217525309431e-01,4.056442162516687988e-02,1.562313057308226984e-02,-8.581252316548432582e-03,-7.669903939428205850e-04,-2.528689199899769591e-02,-2.260255538429914099e-02,1.989789253671541969e-01,-3.402082920074462891e-01,2.760889873616676482e-01,2.760889873616676482e-01,9.873805595486634216e-04,6.711165946999680118e-04,-2.465384018899959839e-01,1.135396468677437737e-01,-1.733672547684005916e-01,-9.561783075332641602e-02,-3.045955037543837118e-01,-3.045955037543837118e-01,-2.718252938889936798e-01,-9.587379924285257312e-05,-7.593871756999768727e-03,9.093709148344462923e-02,1.753791313585881251e-01,-6.979424811216871152e-03,-5.307337202068340698e-01,-2.018854332990639711e-01,-6.169887547673945372e-02,-3.790410269803992649e-02,6.384253577000734703e-01,2.172770140549256518e-02,-5.389157777220617701e-02,-2.297611093369916202e-01,1.245318855810884529e+00,1.130461004680922889e-03,-2.371517570264339292e-02,4.840984400224680462e-01,1.000000000000000000e+00
4.298925399780273438e-02,2.664673908370281119e-03,1.740785397991887473e-01,-1.292121931364995091e-01,-2.379774945520260476e-01,-5.510308206741650061e-03,1.246359390157083559e-03,5.013337687608776516e-01,2.507153451519019138e-01,2.582651813368264104e-01,4.231480658054351807e-01,6.795983578268002256e-01,6.795983578268002256e-01,-3.577460578767457759e-03,-2.109223583342756392e-03,-6.031346101613344057e-01,-3.462983630939747148e-01,-2.207702411869121861e-01,-3.314288556575775146e-01,-5.738722734082160049e-01,-5.738722734082160049e-01,-1.018008414004567541e-01,-8.628641931856728328e-04,-9.087768785509108688e-03,-9.558301794207280100e-02,1.753248991893458231e-01,1.273785059987585754e-02,-5.409534618128924999e-01,-2.766917107852600588e-01,-6.545045454230591364e-02,-3.486785637400180438e-02,6.373979163100733647e-01,2.180767860468374800e-02,-5.495106581147648356e-02,-2.092631618076997158e-01,1.247225200105543275e+00,9.391051094499150344e-04,-2.335094710512409383e-02,4.842662655218723522e-01,1.000000000000000000e+00
5.294084548950195312e-02,1.174136745697933193e-03,1.673894738087794154e-01,-2.777086069944880165e-01,-1.016278061606669114e+00,2.949185888276289330e-04,8.341020534128173319e-03,9.678504485191359308e-01,1.045126933046088169e+00,3.126122507962090236e-01,5.970540642738342285e-01,8.588263520856751487e-01,8.588263520856751487e-01,-1.057473245589616792e-02,-1.160072970838516189e-02,-9.329146375327175278e-01,-1.159305793191059086e+00,-2.548054672499777129e-01,-5.927153229713439941e-01,-5.548955013457674834e-01,-5.548955013457674834e-01,3.493581098641840299e-02,-3.259709174256988570e-03,-1.027981386706853899e-02,-1.141788601449709173e-01,1.757304943429075783e-01,2.884887143941908608e-02,-5.512527114365552983e-01,-3.302960514278032167e-01,-6.841211356330600957e-02,-3.171838458032986974e-02,6.366532814231400383e-01,2.188155948234378131e-02,-5.606111474651098714e-02,-1.928850621698198209e-01,1.249263173436746310e+00,7.205451897247030233e-04,-2.301468639180854689e-02,4.844139660947134329e-01,1.000000000000000000e+00
6.281280517578125000e-02,-1.061313803477475018e-03,1.564613574013662967e-01,-3.977988632173051209e-01,-1.194776094532309818e+00,8.603504879135718750e-03,1.898301225008481100e-02,1.351966423509692650e+00,9.741716143179693921e-01,3.594502298492235348e-01,1.083758354187011719e+00,6.373121207981762293e-01,6.373121207981762293e-01,-1.971455784983970269e-02,-1.965412884478477673e-02,-1.220326371703045698e+00,-6.903986508121442434e-01,-2.737262156039215188e-01,-6.291820406913757324e-01,-3.090730707885803730e-01,-3.090730707885803730e-01,1.316400518066469516e-01,-6.711165946999657350e-04,-1.111105297070398394e-02,2.837729635058251487e-01,1.754443696514511042e-01,-2.206044802143404815e-01,-5.611580199298177307e-01,-3.599454540529253288e-01,-7.043684609141361019e-02,-2.859927816541687345e-02,6.362295392878085654e-01,2.194585870167682987e-02,-5.717125754734220244e-02,-1.814364423895618028e-01,1.251340640330754761e+00,4.844873120042622952e-04,-2.272225964607051465e-02,4.845344678883520828e-01,1.000000000000000000e+00
7.268953323364257812e-02,-4.034670601993430548e-03,1.515950777619060330e-01,-4.918071108192829111e-01,-2.394427715054228134e-01,1.939987754641196022e-02,2.243446902282750233e-02,1.660781795791569149e+00,1.234525436196829140e-01,3.995446888652461337e-01,7.299664020538330078e-01,9.010256320370140237e-01,9.010256320370140237e-01,-3.100393103731630823e-02,-2.703641138648442410e-02,-1.469921162514673529e+00,-7.568195320684557581e-01,-2.783185707393583397e-01,-1.950460374355316162e-01,-6.747368547932196536e-01,-6.747368547932196536e-01,1.908606332768956193e-01,-4.601942363656921775e-03,-1.160405349090434801e-02,-6.333669884487728163e-01,1.740295467847335353e-01,-1.159902278857398855e-01,-5.707841615657126555e-01,-3.668823972446400017e-01,-7.158191393775630018e-02,-2.547809314323865731e-02,6.361097799098929251e-01,2.200159855152238747e-02,-5.829261131475409197e-02,-1.746080569375367819e-01,1.253476852964408250e+00,2.292573964174013639e-04,-2.246900743235064751e-02,4.846300515208660786e-01,1.000000000000000000e+00
8.252644538879394531e-02,-7.762357166380536196e-03,1.492303468017209811e-01,-5.608274888125694968e-01,-2.115799957968490519e-01,3.274589990831965752e-02,2.770752798118439331e-02,1.897770047256658987e+00,5.847095373049120415e-01,4.333113139815192305e-01,8.600120544433593750e-01,1.646695098638872645e+00,1.646695098638872645e+00,-4.451279708380135453e-02,-3.930825768956955346e-02,-1.684238297342946389e+00,-1.397250706151772492e+00,-2.687878596125456432e-01,-6.205169558525085449e-01,-7.703901997469626561e-01,-7.703901997469626561e-01,2.135317499137125985e-01,-1.160072970838516015e-02,-1.176689717548169700e-02,-8.125411688468604510e-01,1.769378747829053744e-01,3.731295415080629896e-01,-5.802153486196137688e-01,-3.514294709724608001e-01,-7.186718244005439737e-02,-2.232860177292697590e-02,6.362894593728333215e-01,2.204934743576326267e-02,-5.943447719277621805e-02,-1.722887197478438492e-01,1.255689095306552705e+00,-4.706821242877199177e-05,-2.225234390648661575e-02,4.847018108410661719e-01,1.000000000000000000e+00
9.241533279418945312e-02,-1.222683599310823294e-02,1.445237936662089051e-01,-6.047158170747097827e-01,-6.465237771746588091e-01,4.857948341996285585e-02,3.595267471606971438e-02,2.062371371237531115e+00,9.861572436246820450e-01,4.606522389553807661e-01,1.540955662727355957e+00,1.495810789751796488e+00,1.495810789751796488e+00,-6.017998416701996617e-02,-5.368932757599743921e-02,-1.862633977541807262e+00,-1.640453323282682563e+00,-2.452354366571860012e-01,-6.618661880493164062e-01,-5.217677069756533337e-01,-5.217677069756533337e-01,1.997373936957238527e-01,-1.773665285992772483e-02,-1.160050074705711032e-02,-6.542960796580005178e-01,1.804764683822786264e-01,3.396334664500232359e-01,-5.894169590170216244e-01,-3.137486504455078151e-01,-7.129556181895364830e-02,-1.916279881376597299e-02,6.367665130942350427e-01,2.208896252733404814e-02,-6.059245891204294299e-02,-1.744662699762477009e-01,1.257968681871926675e+00,-3.433508763670050853e-04,-2.207291562952871239e-02,4.847495859591677281e-01,1.000000000000000000e+00
1.023955345153808594e-01,-1.746575099506864071e-02,1.398491963682821360e-01,-6.237822695414152463e-01,-4.889211058988613967e-01,6.703390263586654629e-02,4.669054023126920083e-02,2.155789516217744950e+00,1.113544966657525892e+00,4.817777662837931518e-01,1.403064846992492676e+00,1.315165080364058658e+00,1.315165080364058658e+00,-7.813680558387312014e-02,-7.094661143971089934e-02,-2.006491505785076068e+00,-1.887953595816762142e+00,-2.074439638146154952e-01,-4.540309309959411621e-01,-4.353554638997790827e-01,-4.353554638997790827e-01,1.492980104326688817e-01,-2.425607120844169851e-02,-1.110290294800657385e-02,-7.744086291592362503e-01,1.865397365995513368e-01,6.246238607586644953e-01,-5.984633458512016446e-01,-2.534926022232507625e-01,-6.986082169023108412e-02,-1.595492689505864994e-02,6.375453679728926293e-01,2.212075071631737846e-02,-6.177599673151071974e-02,-1.811667219366605852e-01,1.260334262508757019e+00,-6.620352806847988082e-04,-2.192933333753603956e-02,4.847737207587364261e-01,1.000000000000000000e+00
