time,arm1_Ang_pos,arm1_Ang_vel,arm1_Ang_acc,arm1_Ang_jerk,tail_Ang_pos,tail_Ang_vel,tail_Ang_acc,tail_Ang_jerk,tail_torque,arm2_Ang_pos,arm2_Ang_vel,arm2_Ang_acc,arm2_Ang_jerk,phi_pos,phi_vel,phi_acc,phi_jerk,phi_torque,phi_theta3_diff,arm1_Ang_meas_pos,arm1_Ang_meas_vel,tail_Ang_meas_pos,tail_Ang_meas_vel,phi_meas_pos,phi_meas_vel,tail_meas_torque,phi_meas_torque,arm2_Ang_meas_pos,arm2_Ang_meas_vel,K1,K2,K3,K4,K5,K6,K7,K8,K9,K10,K11,K12,k0,costToGo
0.000000000000000000e+00,6.923266371762137883e-01,-6.347770000000000357e-01,0.000000000000000000e+00,-1.633143185204870533e+05,-6.923266371762137883e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.802465536759915994e+05,-1.807227292212368611e-14,1.991156868371094735e+00,4.677686999999999706e+00,0.000000000000000000e+00,-4.194730055935257042e+03,2.683483505547308745e+00,4.677686999999999706e+00,0.000000000000000000e+00,-3.831575225823596702e+05,7.616022791177721429e-14,6.923266371762140103e-01,6.923266371762137883e-01,-6.347770000000000357e-01,-6.923266371762137883e-01,0.000000000000000000e+00,2.683483505547308745e+00,4.677686999999999706e+00,6.137512307141062932e-03,-9.363752074151953167e-03,1.991156868371094957e+00,4.677686999999999706e+00,-5.669262876859391120e-01,1.722682533580605746e+00,7.217816511374138821e-01,-5.141237706849670352e-02,3.756004257672360680e-01,6.633782529806876715e-02,2.010169538082540175e-01,-1.104767495190884352e+00,1.374316222667219867e+00,3.727562338919643281e-02,3.235438690066257811e-02,2.561223344456431406e-01,-6.137512307159135282e-03,0.000000000000000000e+00
1.000586863855036689e-03,6.916696085456404131e-01,-6.755625431352044741e-01,-4.057978394290324786e+01,3.470272453058202018e+02,-6.922751004511672468e-01,9.491514843474656293e-02,9.434358318875833049e+01,-9.813988252222801520e+02,-6.924741372521246718e-02,1.995836756136352363e+00,4.676298084541945954e+00,-2.065706599851821146e+00,-5.883452228309805832e+03,2.688111856587520165e+00,4.581382936107199377e+00,-9.705154705990238995e+01,-1.688060747962108508e+03,-3.646050134573416285e-02,6.922751004511678019e-01,6.916710059252848541e-01,-6.757420936834532821e-01,-6.922784858210695447e-01,9.550364829414796641e-02,2.688115328274092608e+00,4.579996573742636023e+00,-6.318177507504055268e-02,-4.710652061931262791e-02,1.995836842453023063e+00,4.675500222036784059e+00,-5.665981977231026034e-01,1.688993915468480544e+00,7.210631405620571144e-01,-5.060681287701096487e-02,3.747787586327279707e-01,6.602006077379923843e-02,1.971835873688894403e-01,-1.094018312558286077e+00,1.382812250623548289e+00,3.741978576603125634e-02,3.297158586976757511e-02,2.565858130089383460e-01,-6.196082642965222188e-03,8.935577399550219911e-08
2.001173727710073378e-03,6.909692552618503791e-01,-7.159858136017385188e-01,-4.021273183824450115e+01,3.565810434222079834e+02,-6.921217021688156334e-01,1.888034844006487578e-01,9.330362684530474837e+01,-1.007399775587831073e+03,-1.384948274504068655e-01,2.000513797261791904e+00,4.672259925834957528e+00,-5.032505036110500818e+00,-4.390143543608083746e+03,2.692635499430608093e+00,4.483456441434308992e+00,-9.865955675445258066e+01,-1.658489310627951227e+03,-7.292100269154445924e-02,6.921217021688161886e-01,6.909730987597548779e-01,-7.160535157088603331e-01,-6.921354362272622573e-01,1.891782562731018080e-01,2.692644260656755772e+00,4.481541424808002105e+00,-1.325031642885716732e-01,-8.241778775145160163e-02,2.000508824429493515e+00,4.670719681081103580e+00,-5.662700857211939720e-01,1.655482622303287688e+00,7.201990692344504286e-01,-4.979595823713810210e-02,3.739341289162588788e-01,6.570030992178710338e-02,1.933855044332111750e-01,-1.083359160961923751e+00,1.391174576746603275e+00,3.753796886830833290e-02,3.357494634103353609e-02,2.570383173634298024e-01,-6.018488353625095141e-03,2.225346413308159126e-07
3.001760591565110284e-03,6.902262276537063368e-01,-7.560369266679590750e-01,-3.983579838195121425e+01,3.661201236794657348e+02,-6.918682601683412425e-01,2.816378642317143299e-01,9.223653373033690173e+01,-1.033345627914742408e+03,-2.077422411756012777e-01,2.005185354988192614e+00,4.665573005979377186e+00,-7.787623484797103757e+00,-3.848571093644275606e+03,2.697053615156533635e+00,4.383935141747663522e+00,-1.002399406490631293e+02,-1.629013206045410698e+03,-1.093815040373548042e-01,6.918682601683410205e-01,6.902331493011236718e-01,-7.557851786815628081e-01,-6.918895382243590575e-01,2.812457390385519895e-01,2.697072716185438868e+00,4.381940220222983129e+00,-2.018287795124925899e-01,-1.182811697019841568e-01,2.005183177961079810e+00,4.663185959261535452e+00,-5.659559002291124630e-01,1.622172194817958601e+00,7.192096479925558228e-01,-4.898433370306292528e-02,3.730785926650783679e-01,6.538127744841705502e-02,1.896280062352416751e-01,-1.072792864951473302e+00,1.399394775930669299e+00,3.763351295677861558e-02,3.415788676179320332e-02,2.574779513346837079e-01,-5.657948256680866116e-03,5.969303230010553428e-07
4.002347455420146756e-03,6.894411760500714914e-01,-7.957059976022227143e-01,-3.944898346351653373e+01,3.756438071228012632e+02,-6.915165922889263683e-01,3.733911442619510246e-01,9.114230335611445355e+01,-1.059233376294008849e+03,-2.769896549007956899e-01,2.009848792556330199e+00,4.656237807075545021e+00,-1.048850906872475619e+01,-3.565162504513018121e+03,2.701365384845257012e+00,4.282846662813593497e+00,-1.017926997593763048e+02,-1.599626515742180118e+03,-1.458420053831651075e-01,6.915165922889268124e-01,6.894602051222239458e-01,-7.950503339921504153e-01,-6.915620909419655238e-01,3.720145142010503614e-01,2.701416935791849827e+00,4.281412245737746147e+00,-2.711543947364134510e-01,-1.541445516525166703e-01,2.009854844849884081e+00,4.653426759938796842e+00,-5.656506040758593201e-01,1.589035589641751400e+00,7.180933075383815201e-01,-4.817028367308542197e-02,3.722103622209324003e-01,6.506269825826908881e-02,1.859051046824071740e-01,-1.062291175977282176e+00,1.407478793099238956e+00,3.770407297898947102e-02,3.472263113794526318e-02,2.579050897597928160e-01,-5.142355772041540436e-03,1.161066900975549853e-06
5.002934319275183228e-03,6.886147507798088263e-01,-8.349831416728854538e-01,-3.905228696427572999e+01,3.851513644434851358e+02,-6.910685163697528610e-01,4.640361808253666287e-01,9.002093519428130719e+01,-1.085059763041098222e+03,-3.462370686259900743e-01,2.014501473206984805e+00,4.644254811223806456e+00,-1.316725724548243193e+01,-3.390055202988561177e+03,2.705569989576737555e+00,4.180218630398440105e+00,-1.033178350150481322e+02,-1.570323819338658495e+03,-1.823025067289754109e-01,6.910685163697527500e-01,6.886482820799419979e-01,-8.337203833143975729e-01,-6.911665152960616565e-01,4.611166301283166624e-01,2.705649311776942234e+00,4.179726233309028594e+00,-3.404752078765382883e-01,-1.896844726525824254e-01,2.014482796480880467e+00,4.640842863437344867e+00,-5.653545035672495889e-01,1.556056903385167001e+00,7.168520120311051569e-01,-4.735368728719228232e-02,3.713295070852642987e-01,6.474454996560616293e-02,1.822169594772970469e-01,-1.051836618264380574e+00,1.415428436580544957e+00,3.774935266163988862e-02,3.526964538457750403e-02,2.583198192951677852e-01,-4.491675579355126902e-03,2.932518527040614231e-06
6.003521183130220568e-03,6.877476021717815469e-01,-8.738584741483045315e-01,-3.864570875669349448e+01,3.946420115771798578e+02,-6.905258502500032369e-01,5.535458302559692623e-01,8.887242867175238814e+01,-1.110821253004864047e+03,-4.154844823511844587e-01,2.019140760180932581e+00,4.629624500524506026e+00,-1.583465236097141826e+01,-3.270856412196649217e+03,2.709666610430935929e+00,4.076078670268536541e+00,-1.048153472685706618e+02,-1.541100143681287364e+03,-2.187630080747857697e-01,6.905258502500033480e-01,6.877937740471171679e-01,-8.718386013399227474e-01,-6.906527655814959088e-01,5.486876945392900051e-01,2.709782204996979527e+00,4.076896208310475167e+00,-4.097916411803066428e-01,-2.249293746377918346e-01,2.019129439415483507e+00,4.625583902849765394e+00,-5.650695664564158172e-01,1.523224109710773044e+00,7.154884383885025123e-01,-4.653486930917166697e-02,3.704368193749449922e-01,6.442681919753105724e-02,1.785658315943896290e-01,-1.041415482629248324e+00,1.423244324156240692e+00,3.776972740598521366e-02,3.579866719230941768e-02,2.587221824864766040e-01,-3.718484805619169230e-03,6.018470728513870927e-06
7.004108046985257040e-03,6.868403805548521923e-01,-9.123221102968358531e-01,-3.822924870357453386e+01,4.041149047659757798e+02,-6.898904117688595683e-01,6.418929488877660461e-01,8.769678316608268176e+01,-1.136514004588456146e+03,-4.847318960763788986e-01,2.023764016718951897e+00,4.612347357077977605e+00,-1.849533748557184154e+01,-3.184350417066626960e+03,2.713654428487811465e+00,3.970454408190212892e+00,-1.062852373030059852e+02,-1.511950918202275716e+03,-2.552235094205960730e-01,6.898904117688595683e-01,6.869024617283908674e-01,-9.094129795092028568e-01,-6.900571263964254687e-01,6.347324320853701130e-01,2.713809387376681315e+00,3.972988134639718893e+00,-4.791080744840748862e-01,-2.601742766230011883e-01,2.023752260980256068e+00,4.607720566725088673e+00,-5.647952809571067379e-01,1.490520817992363689e+00,7.140037522104542012e-01,-4.571349275123590128e-02,3.695321463208675050e-01,6.410944584976595306e-02,1.749509782646841982e-01,-1.031009443882809240e+00,1.430928803344528433e+00,3.776461386035431106e-02,3.631038200177416631e-02,2.591123110892777914e-01,-2.831066363633081250e-03,1.121639225586685209e-05
8.004694910840293512e-03,6.858937362578840791e-01,-9.503641653868364347e-01,-3.780290665718591470e+01,4.135691351199222368e+02,-6.891640187655041494e-01,7.290503930547651557e-01,8.649399800023891771e+01,-1.162133837033645023e+03,-5.539793098015732831e-01,2.028368606061820678e+00,4.592423862984572835e+00,-2.115164114823742736e+01,-3.118637286663016312e+03,2.717532624827324828e+00,3.863373469929808124e+00,-1.077275058388275539e+02,-1.482871935680002025e+03,-2.916840107664063764e-01,6.891640187655041494e-01,6.859749422347279912e-01,-9.464500417068106852e-01,-6.893867950947225598e-01,7.192674250789151680e-01,2.717730681876527665e+00,3.868008190776895727e+00,-5.484276635971369052e-01,-2.950100343220850574e-01,2.028343886781804883e+00,4.587275615855810784e+00,-5.645312025553419488e-01,1.457931514038496301e+00,7.123991901376514058e-01,-4.488927413350964069e-02,3.686153577571765205e-01,6.379240687097330331e-02,1.713716637086060979e-01,-1.020600638175858554e+00,1.438483911748784205e+00,3.773346938185482419e-02,3.680548855010917775e-02,2.594903113950380313e-01,-1.844348909714788086e-03,1.926305231863289740e-05
9.005281774695330851e-03,6.849083196097399684e-01,-9.879747546866624042e-01,-3.736668245827918611e+01,4.230037225051192422e+02,-6.883484890791191635e-01,8.149910190909747110e-01,8.526407243668171532e+01,-1.187676193351600659e+03,-6.232267235267676675e-01,2.032951891450315962e+00,4.569854500344628256e+00,-2.380485974839339036e+01,-3.066977198282810605e+03,2.721300380529435792e+00,3.754863481253653656e+00,-1.091421535399564391e+02,-1.453859317246164665e+03,-3.281445121122167352e-01,6.883484890791198296e-01,6.850083388593624090e-01,-9.829612832759488938e-01,-6.886176012605780272e-01,8.023335763502664753e-01,2.721550608312361064e+00,3.761934997314048790e+00,-6.177476242778003890e-01,-3.297976190338725022e-01,2.032933007051783036e+00,4.564268573664315376e+00,-5.642774162651267300e-01,1.425442501056466638e+00,7.106761031204751333e-01,-4.406201652636377447e-02,3.676866998536812980e-01,6.347565950742715957e-02,1.678277952862183009e-01,-1.010172914235554664e+00,1.445911425299453157e+00,3.767588369920001068e-02,3.728430564120500945e-02,2.598562949356605367e-01,-7.803194554968009974e-04,3.002086523111881477e-05
1.000586863855036646e-02,6.838847809392829546e-01,-1.025143993464670666e+00,-3.692057593499937695e+01,4.324176087694850708e+02,-6.874456405488866828e-01,8.996876833304016108e-01,8.400700567065540270e+01,-1.213136098218365305e+03,-6.924741372519620519e-01,2.037511236125216563e+00,4.544639751258488403e+00,-2.645577237619624000e+01,-3.025263389690275744e+03,2.724956876674103246e+00,3.644952067928087125e+00,-1.105291810191052804e+02,-1.424909481669263641e+03,-3.646050134580269830e-01,6.874456405488866828e-01,6.840078960972851840e-01,-1.018937226349313496e+00,-6.877793835155588953e-01,8.838840157021395916e-01,2.725258331018804103e+00,3.654812273754072471e+00,-6.870676600378403664e-01,-3.645057395957071456e-01,2.037478947503245319e+00,4.538696289456211730e+00,-5.640340138689275973e-01,1.393040228004120751e+00,7.088359394223732179e-01,-4.323162223457303194e-02,3.667462195760792798e-01,6.315922028909637387e-02,1.643192887939866897e-01,-9.997100630582451686e-01,1.453212859913638910e+00,3.759155961903028892e-02,3.774737231345028782e-02,2.602103276334625792e-01,3.482807698061585622e-04,4.489474449011608166e-05
