time,arm1_Ang_pos,arm1_Ang_vel,arm1_Ang_acc,arm1_Ang_jerk,tail_Ang_pos,tail_Ang_vel,tail_Ang_acc,tail_Ang_jerk,tail_torque,arm2_Ang_pos,arm2_Ang_vel,arm2_Ang_acc,arm2_Ang_jerk,phi_pos,phi_vel,phi_acc,phi_jerk,phi_torque,phi_theta3_diff,arm1_Ang_meas_pos,arm1_Ang_meas_vel,tail_Ang_meas_pos,tail_Ang_meas_vel,phi_meas_pos,phi_meas_vel,tail_meas_torque,phi_meas_torque,arm2_Ang_meas_pos,arm2_Ang_meas_vel,K1,K2,K3,K4,K5,K6,K7,K8,K9,K10,K11,K12,k0,costToGo
1.000494783298093091e-02,9.054735478102491578e-04,1.598796806073232712e-01,1.517903652467443720e+01,-1.690026582137085711e+02,-2.368242954053381439e-03,-4.167896148188386940e-01,-3.996157390828972922e+01,3.668170252291102997e+02,2.131120183374924856e-02,-1.921669000744882219e-03,-3.272167563504744803e-01,-2.728921139274919483e+01,1.036011726001925354e+03,4.465739533084989491e-04,8.957285846836433862e-02,1.265132712121499736e+01,7.953063681737974093e+02,1.100248218190465338e-01,2.368242954053381005e-03,7.924884469471934947e-04,1.568723753831597900e-01,-2.055120734127518448e-03,-4.081843233367218882e-01,3.666350222341110661e-04,8.553707515953704044e-02,2.935223170522700820e-02,1.064927462333120078e-01,-1.688485711893407491e-03,-3.226472481771848200e-01,-8.657505779242412325e-02,6.772642039167522943e-02,4.656564455863230340e-02,-1.198742765856448435e-02,2.898998264763975596e-01,1.278274084740851566e-02,-1.153384781369105327e-01,-5.366464657020585810e-02,2.605931202657701395e-01,-3.746211966178007551e-03,-1.172116011690731846e-02,2.157818473427000616e-01,-1.055208436990112339e-02,5.261551260570217881e-06
1.100544261627902330e-02,1.089103405524875952e-03,1.749779167608587205e-01,1.499877856810939214e+01,-1.740621279757302489e+02,-2.849647767778761432e-03,-4.565780954156338223e-01,-3.956676241438546526e+01,3.809281816866631516e+02,2.344232201712257574e-02,-2.296468464859032204e-03,-3.539717431231264588e-01,-2.616510557430897776e+01,1.042637900665997677e+03,5.531793029197298785e-04,1.026063522925074051e-01,1.338064059605354039e+01,7.879874908473306050e+02,1.210273040009536005e-01,2.849647767778761866e-03,9.562919253455209748e-04,1.719678347642772109e-01,-2.481540660806393940e-03,-4.479156655406361098e-01,4.577786606334652438e-04,9.814141492277485279e-02,3.147355108380979483e-02,1.174035396002713061e-01,-2.023762000172928642e-03,-3.497742506178612709e-01,-8.702481215771980250e-02,6.336965450492336449e-02,4.647862920179868934e-02,-1.191815840200638119e-02,2.898978935537531165e-01,1.279518076503722082e-02,-1.163003295213768246e-01,-5.291079186084419322e-02,2.596757879687622284e-01,-3.582626776470298861e-03,-1.166557633508058349e-02,2.157196004101477049e-01,-1.055198806577522901e-02,6.360891434280699524e-06
1.200593739957711570e-02,1.288364213394269011e-03,1.898931953141565487e-01,1.481322410586937899e+01,-1.791088504387866465e+02,-3.372362849636548893e-03,-4.959643371265531897e-01,-3.915732458175468622e+01,3.950100444992848452e+02,2.557344220049591679e-02,-2.698771166856306098e-03,-3.795972160534784035e-01,-2.502976617549366622e+01,1.048798408438435217e+03,6.735916827802427946e-04,1.163671210730748418e-01,1.410642076830674796e+01,7.810760310766834209e+02,1.320297861828606811e-01,3.372362849636548893e-03,1.136126542416269992e-03,1.869229557462299685e-01,-2.950202402220408315e-03,-4.873610462730315618e-01,5.629575070103835441e-04,1.115215567510844524e-01,3.358344820940463438e-02,1.283911788514962293e-01,-2.387244895210024771e-03,-3.758394895219471232e-01,-8.747597637291823491e-02,5.888847957047052550e-02,4.638250119195572868e-02,-1.184746022180549474e-02,2.898930407482352978e-01,1.280707452251071514e-02,-1.172616827662357059e-01,-5.212562746395278668e-02,2.587516079504663669e-01,-3.416497417375522708e-03,-1.160869112406930428e-02,2.156571767079249469e-01,-1.051428943378492076e-02,7.534741355714550458e-06
1.300643218287520983e-02,1.502932686096501236e-03,2.046202192265753061e-01,1.462237301502514875e+01,-1.841420658546487914e+02,-3.935598470372569241e-03,-5.349337111794503219e-01,-3.873326015954555857e+01,4.090610643465416274e+02,2.770456238386925091e-02,-3.127151436023864906e-03,-4.040820098110640690e-01,-2.388318156244272217e+01,1.054418314025479958e+03,8.084470343487048767e-04,1.308517013683862251e-01,1.482867854953656739e+01,7.745107715182972470e+02,1.430322683647678172e-01,3.935598470372570108e-03,1.331212237794530615e-03,2.017312458744944526e-01,-3.459113416685796749e-03,-5.265007362782041511e-01,6.820701160092291397e-04,1.256431964333641627e-01,3.569334533499948781e-02,1.393788181027211803e-01,-2.777043300676567718e-03,-4.008575398448399607e-01,-8.792841119218187951e-02,5.429488552865411460e-02,4.627745500328533934e-02,-1.177529205856825585e-02,2.898851313196861290e-01,1.281843854128766717e-02,-1.182224486785006107e-01,-5.131031569676459958e-02,2.578209325607340174e-01,-3.247812673416258181e-03,-1.155046256215798081e-02,2.155945858439576868e-01,-1.043915173717470737e-02,8.818895571240094550e-06
1.400692696617330223e-02,1.732485538309644878e-03,2.191536914574735984e-01,1.442622516137353728e+01,-1.891609443560755324e+02,-4.538564900732647463e-03,-5.734715888021777452e-01,-3.829456887441638457e+01,4.230795523966028213e+02,2.983568256724258502e-02,-3.580183601648864646e-03,-4.274149590654168773e-01,-2.272533751669150703e+01,1.059405663132288737e+03,9.583812990837816239e-04,1.460566297367607846e-01,1.554742274043474204e+01,7.682421804862240151e+02,1.540347505466748423e-01,4.538564900732646595e-03,1.538959728897277505e-03,2.163801738832101806e-01,-4.001548100161502093e-03,-5.652996172431481448e-01,8.136670415261372524e-04,1.404209581096929338e-01,3.778924173952200732e-02,1.504128253565914508e-01,-3.187881058635364841e-03,-4.248786591334552387e-01,-8.838240000012041742e-02,4.960491633955564639e-02,4.616398715774084477e-02,-1.170166331881082947e-02,2.898744744956665009e-01,1.282927599638671728e-02,-1.191824565880237191e-01,-5.046688354776722452e-02,2.568840247260902321e-01,-3.076550075861702281e-03,-1.149093859639258204e-02,2.155318373443729785e-01,-1.032806532104562150e-02,1.043103998803979144e-05
1.500742174947139636e-02,1.976699484711773487e-03,2.334883149662100865e-01,1.422478039818177820e+01,-1.941645780757753244e+02,-5.180472411462610713e-03,-6.115633412225893739e-01,-3.784125042821943907e+01,4.370636658195836617e+02,3.196680275061592608e-02,-4.056441993018469576e-03,-4.495848984860711939e-01,-2.155621647527523876e+01,1.063646355936039754e+03,1.124030418444141137e-03,1.619784427365181523e-01,1.626266051771533938e+01,7.622297495580521627e+02,1.650372327285819229e-01,5.180472411462610713e-03,1.763117595603152978e-03,2.308640450024928847e-01,-4.587470747688631237e-03,-6.037462323549005472e-01,9.623408559279782387e-04,1.560011613862376245e-01,3.987665603717595320e-02,1.614749239031665340e-01,-3.625129891760653107e-03,-4.477450709686628949e-01,-8.883802367186485749e-02,4.483307796717298649e-02,4.604239578911731995e-02,-1.162656454369137039e-02,2.898611581038836871e-01,1.283959739817337742e-02,-1.201415733201350033e-01,-4.959706937586691455e-02,2.559411893881644584e-01,-2.902692252170769194e-03,-1.143012234709311209e-02,2.154689405010225822e-01,-1.018236794372266718e-02,1.203499119021939126e-05
1.600791653276948875e-02,2.235251239980961049e-03,2.476187927121433208e-01,1.401803856475715193e+01,-1.991519721598212982e+02,-5.860531273308287013e-03,-6.491943396685383449e-01,-3.737330449537830646e+01,4.510113913493310633e+02,3.409792293398925672e-02,-4.554500939419838315e-03,-4.705806627425607180e-01,-2.037579648598336135e+01,1.066997046669512883e+03,1.306030333888449132e-03,1.786136769259776269e-01,1.697439779218223066e+01,7.564400276234946432e+02,1.760397149104890036e-01,5.860531273308287881e-03,2.001888752006753588e-03,2.451370187478205120e-01,-5.212260497363895538e-03,-6.417294558120999470e-01,1.127232992575650291e-03,1.723473325446306381e-01,4.195116681139977183e-02,1.725626123686552216e-01,-4.085027504788245681e-03,-4.693821232674693089e-01,-8.929491210178942817e-02,3.999036290985950176e-02,4.591238039823769546e-02,-1.154992123906242209e-02,2.898447491667293652e-01,1.284941060929607227e-02,-1.210997436651868181e-01,-4.870203562931657570e-02,2.549928176013608883e-01,-2.726234052710735638e-03,-1.136791697424815138e-02,2.154059061615260784e-01,-1.000287412990831515e-02,1.376269693815860530e-05
1.700841131606758289e-02,2.507817518795280032e-03,2.615398276546320733e-01,1.380599948481237504e+01,-2.041220344923182495e+02,-6.577951757015501784e-03,-6.863499553678777954e-01,-3.689073071991374775e+01,4.649205266226840081e+02,3.622904311736259431e-02,-5.072934770140129050e-03,-4.903910865044190381e-01,-1.918404974489001447e+01,1.069275120766327518e+03,1.505016986875372734e-03,1.959588688634587572e-01,1.768263947605873909e+01,7.508451476309079453e+02,1.870421970923960842e-01,6.577951757015501784e-03,2.254879193064736938e-03,2.592492600964264593e-01,-5.874911751210111499e-03,-6.793606654115008636e-01,1.308977789533451001e-03,1.894062442225936393e-01,4.400486643033606898e-02,1.836915729548318221e-01,-4.565933961676660498e-03,-4.899544211889071965e-01,-8.975340978054865970e-02,3.509297284840851711e-02,4.577414177024638486e-02,-1.147176209532753920e-02,2.898256517331749271e-01,1.285871236521863442e-02,-1.220567783169003578e-01,-4.778401722748820690e-02,2.540391535807196566e-01,-2.547148286955773760e-03,-1.130438995244024795e-02,2.153427434789505768e-01,-9.791028061152437512e-03,1.560939703557208557e-05
1.800890609936567355e-02,2.794075035832802468e-03,2.752461227530347276e-01,1.358866296459309098e+01,-2.090735639012133902e+02,-7.331944133330081312e-03,-7.230155595484609732e-01,-3.639352871205915108e+01,4.787886589419730967e+02,3.836016330073591801e-02,-5.610317814466502136e-03,-5.090050044411801311e-01,-1.798094050738808747e+01,1.070244240874408433e+03,1.721626318863578742e-03,2.140105551072808698e-01,1.838738968531790618e+01,7.454217077175082977e+02,1.980446792743031648e-01,7.331944133330081312e-03,2.521308316383733764e-03,2.731809507903772416e-01,-6.573432661900403991e-03,-7.165901060704177317e-01,1.507386461741110507e-03,2.071557121241305865e-01,4.605856604927236614e-02,1.948205335410083949e-01,-5.066046200159293050e-03,-5.094343939462870896e-01,-9.021391548202786770e-02,3.015748951335375447e-02,4.562792574976769211e-02,-1.139212688327793065e-02,2.898043384922292520e-01,1.286750069091174148e-02,-1.230124782131048616e-01,-4.684532273284507803e-02,2.530804310751706976e-01,-2.365405836687321534e-03,-1.123962160301141509e-02,2.152794612109751593e-01,-9.548320494506051456e-03,1.765481089825661400e-05
1.900940088266376768e-02,3.093700505771603861e-03,2.887323809667100560e-01,1.336602879072548511e+01,-2.140052365942119366e+02,-8.121718672997853619e-03,-7.591765234381412375e-01,-3.588169804440099142e+01,4.926131410108374666e+02,4.049128348410926254e-02,-6.165224401686120528e-03,-5.264112512223778628e-01,-1.676642203554686716e+01,1.069592990499883172e+03,1.956494271311734392e-03,2.327652722157634302e-01,1.908865189473423385e+01,7.401499110751332182e+02,2.090471614562102454e-01,8.121718672997855354e-03,2.800210162472240982e-03,2.868887113959583401e-01,-7.305363679678724374e-03,-7.533136667027903188e-01,1.722071738099109108e-03,2.255841800459102986e-01,4.810074346030461523e-02,2.059641781164446850e-01,-5.583291941579615267e-03,-5.277294866568800202e-01,-9.067679834706604547e-02,2.520036978671191807e-02,4.547394577300476609e-02,-1.131104763846282717e-02,2.897812376385975330e-01,1.287577202770871961e-02,-1.239666493093478095e-01,-4.588824236684291985e-02,2.521168896709893303e-01,-2.180979217023312506e-03,-1.117368414472259472e-02,2.152160685063884693e-01,-9.276259672159814160e-03,2.000877275067514393e-05
