time,arm1_Ang_pos,arm1_Ang_vel,arm1_Ang_acc,arm1_Ang_jerk,tail_Ang_pos,tail_Ang_vel,tail_Ang_acc,tail_Ang_jerk,tail_torque,arm2_Ang_pos,arm2_Ang_vel,arm2_Ang_acc,arm2_Ang_jerk,phi_pos,phi_vel,phi_acc,phi_jerk,phi_torque,phi_theta3_diff,arm1_Ang_meas_pos,arm1_Ang_meas_vel,tail_Ang_meas_pos,tail_Ang_meas_vel,phi_meas_pos,phi_meas_vel,tail_meas_torque,phi_meas_torque,arm2_Ang_meas_pos,arm2_Ang_meas_vel
1.000570342866010168e-02,-5.857001862711233020e-01,-2.215361811773317591e-01,3.989296224472860075e+01,-2.846234675995134467e+02,5.766057160470033915e-01,-9.391682501114411163e-01,-8.975496987877015442e+01,8.883860393577115246e+02,2.816924331516639235e-01,-1.934067676037103611e+00,1.752280950619164779e+00,3.385759847724758131e+00,5.028330154091213444e+02,-2.510673392084106226e+00,2.691449200730605451e+00,9.318930261363381362e+01,-6.900377986545187525e+01,1.037280821286618721e-01,-5.766057160470026144e-01,-5.857189892238944262e-01,-2.111378965344269110e-01,5.766325969657392081e-01,-9.696871527767662036e-01,-2.510748668487730484e+00,2.685585466896880380e+00,5.790503078360015321e-02,2.078647037419196694e-02,-1.934116071521991387e+00,1.715898314120114065e+00
1.100627377152611254e-02,-5.858936319186703878e-01,-1.817583441465395189e-01,3.961368459731460945e+01,-2.901493799303922287e+02,5.756014471598553950e-01,-1.028544385147829754e+00,-8.888473452765593663e+01,9.017421419853341149e+02,3.098616764668300494e-01,-1.932325691129822554e+00,1.756114929164464433e+00,4.197100110813281937e+00,5.688370499353475225e+02,-2.507927138289677060e+00,2.784659314312293965e+00,9.312248001821761534e+01,-7.332584795191672811e+01,1.141008903415293013e-01,-5.756014471598545068e-01,-5.859094294792591695e-01,-1.692564245737771533e-01,5.756143829139226398e-01,-1.065179863805934435e+00,-2.508015307384989345e+00,2.777833379280806980e+00,7.182718087854239597e-02,2.425201739064082943e-02,-1.932400924471066705e+00,1.712653515474872545e+00
1.200684411439212340e-02,-5.860472999059551658e-01,-1.422626212465419593e-01,3.932901004611587581e+01,-2.785973854117509632e+02,5.745079078837777020e-01,-1.117043433551027976e+00,-8.800162693988552576e+01,8.624315984338024919e+02,3.380309197819962308e-01,-1.930579653279091978e+00,1.760756976262223494e+00,5.014489280385726389e+00,9.969655771780491023e+02,-2.505087561162869125e+00,2.877800409813251914e+00,9.305134191960866019e+01,-6.884934816565922233e+01,1.244736985543967861e-01,-5.745079078837771469e-01,-5.860577841945311395e-01,-1.275054466784024121e-01,5.745010513098608440e-01,-1.160217407059021877e+00,-2.505189811709960690e+00,2.869895888623237301e+00,8.717281223231090892e-02,2.807972226981082092e-02,-1.930688760400099735e+00,1.709678481564215424e+00
1.300741445725813253e-02,-5.861615696801623088e-01,-1.030544116986071984e-01,3.903893856490117997e+01,-3.012148852254562144e+02,5.733262075525283885e-01,-1.204652518661589733e+00,-8.710564698851733567e+01,9.285068553320045339e+02,3.662001630971623012e-01,-1.928828599919044873e+00,1.766215650710404095e+00,5.838943064927763160e+00,6.510020853063138020e+02,-2.502154807471572706e+00,2.970868169371994050e+00,9.297588831733936843e+01,-8.197183658615752222e+01,1.348465067672642015e-01,-5.733262075525278334e-01,-5.861644417003050167e-01,-8.590080556538123857e-02,5.732928844141045310e-01,-1.254753994369204539e+00,-2.502272300417099693e+00,2.961766683433213476e+00,1.042954780246409113e-01,3.232889609532908076e-02,-1.928979416002995162e+00,1.707012689064008937e+00
1.400798480012414339e-02,-5.862368206884759347e-01,-6.413911472400316005e-02,3.874347012600402707e+01,-2.890881495247919020e+02,5.720574554998651973e-01,-1.291358763820070310e+00,-8.619679453864374352e+01,8.870525919723496600e+02,3.943694064123284826e-01,-1.927071568483814445e+00,1.772499511306966369e+00,6.670993443554685598e+00,9.748685113856943190e+02,-2.499129023983679421e+00,3.063858275127036901e+00,9.289611921091226066e+01,-7.745304842262618195e+01,1.452193149801316863e-01,-5.720574554998649752e-01,-5.862302957389352587e-01,-4.445796233801960901e-02,5.719902146165160017e-01,-1.348745203104294799e+00,-2.499262891182679969e+00,3.053441955859063306e+00,1.229495263442935277e-01,3.691923351849771273e-02,-1.927272676566163856e+00,1.704696752754768507e+00
1.500855514299015252e-02,-5.862734323780809387e-01,-2.552212954399790679e-02,3.844260470022953058e+01,-3.122997047518076670e+02,5.707027610595458711e-01,-1.377149292367024103e+00,-8.527506944676922274e+01,9.553467924314512629e+02,4.225386497274945530e-01,-1.925307596407532795e+00,1.779617116849872005e+00,7.510945996550314696e+00,7.040790188592839058e+02,-2.496010357467078222e+00,3.156766409216896108e+00,9.281203459979825254e+01,-9.062031436195906053e+01,1.555921231929991155e-01,-5.707027610595454270e-01,-5.862535681574252422e-01,-3.194147299754835582e-03,5.705939185230156641e-01,-1.442141496888015073e+00,-2.496161891429814705e+00,3.144915718292711659e+00,1.430508566493481348e-01,4.189026902255370277e-02,-1.925567972906799152e+00,1.702774221404696586e+00
1.600912548585616338e-02,-5.862717841961613274e-01,1.279114462014060115e-02,3.813634225675404110e+01,-3.178497935867716819e+02,5.692632335653282638e-01,-1.462011227643006839e+00,-8.434047156012717039e+01,9.687971135686950674e+02,4.507078930426606789e-01,-1.923535721124333131e+00,1.787577026137079583e+00,8.358988761549206004e+00,7.252014405755055577e+02,-2.492798954689662061e+00,3.249588253780086422e+00,9.272363448343888592e+01,-9.494549455317864783e+01,1.659649314058665726e-01,-5.692632335653289299e-01,-5.862363822558716020e-01,3.787376810207489231e-02,5.691042928937882772e-01,-1.534894601989652108e+00,-2.492969301347756961e+00,3.236182816905945892e+00,1.649266871278652347e-01,4.730661684429095237e-02,-1.923865008453968795e+00,1.701288214916293784e+00
1.700969582872217251e-02,-5.862322555899022181e-01,5.079530854714434107e-02,3.782468276301622723e+01,-3.234052541141183497e+02,5.677399823509704513e-01,-1.545931692988572026e+00,-8.339300071593396524e+01,9.822689250545175810e+02,4.788771363578268603e-01,-1.921754980068349106e+00,1.796387797966553901e+00,9.215243791909493609e+00,7.440311395941615729e+02,-2.489494962419319446e+00,3.342319490955125705e+00,9.263091886124317398e+01,-9.927130687616967464e+01,1.763377396187340018e-01,-5.677399823509703403e-01,-5.861776406146429474e-01,7.872949438678085443e-02,5.675225580303975281e-01,-1.626958515022833396e+00,-2.489685863623378737e+00,3.327236899097563150e+00,1.882085803685213943e-01,5.308703954614414633e-02,-1.922163305592981208e+00,1.700278384074729754e+00
1.801026617158818510e-02,-5.861552260064873954e-01,8.848496301574533540e-02,3.750762618459940967e+01,-3.289662890059833558e+02,5.661341167502297322e-01,-1.628897811744275614e+00,-8.243265674056610237e+01,9.957632463875365829e+02,5.070463796729930417e-01,-1.919964410673711264e+00,1.806057991136253094e+00,1.007979376545086225e+01,7.611426062940084876e+02,-2.486098527423940663e+00,3.434955802880528264e+00,9.253388773258819811e+01,-1.035977549756747038e+02,1.867105478316014866e-01,-5.661341167502293992e-01,-5.860788364211723112e-01,1.193540396975556611e-01,5.658490124619265371e-01,-1.718278786998427510e+00,-2.486311291344024621e+00,3.418072821897293778e+00,2.130295532457635310e-01,5.931893250956115499e-02,-1.920462278882097973e+00,1.699794034898866268e+00
1.901083651445419423e-02,-5.860410748931017544e-01,1.258547088046753359e-01,3.718517248510413964e+01,-3.345331125720999808e+02,5.644467460968639605e-01,-1.710896707250670667e+00,-8.145943944865595654e+01,1.009281165647667194e+03,5.352156229881590566e-01,-1.918163050374554368e+00,1.816596164444140848e+00,1.095269667793775525e+01,7.769329528483592640e+02,-2.482609796471418218e+00,3.527492871694811072e+00,9.243254109681947739e+01,-1.079248427366536163e+02,1.970833560444688326e-01,-5.644467460968638495e-01,-5.859390628652796362e-01,1.597311690410531948e-01,5.640843264030785953e-01,-1.808809916710646171e+00,-2.482845866388602385e+00,3.508687062810802448e+00,2.394215142858747702e-01,6.597184832544727984e-02,-1.918761539985523790e+00,1.699877146100156278e+00
