time,arm1_Ang_pos,arm1_Ang_vel,arm1_Ang_acc,arm1_Ang_jerk,tail_Ang_pos,tail_Ang_vel,tail_Ang_acc,tail_Ang_jerk,tail_torque,arm2_Ang_pos,arm2_Ang_vel,arm2_Ang_acc,arm2_Ang_jerk,phi_pos,phi_vel,phi_acc,phi_jerk,phi_torque,phi_theta3_diff,arm1_Ang_meas_pos,arm1_Ang_meas_vel,tail_Ang_meas_pos,tail_Ang_meas_vel,phi_meas_pos,phi_meas_vel,tail_meas_torque,phi_meas_torque,arm2_Ang_meas_pos,arm2_Ang_meas_vel
1.700997668553562436e-02,6.757072212458137273e-01,-1.272140532841774752e+00,-3.352110746787841578e+01,4.976259227736412640e+02,-6.788334717008374097e-01,1.455453334753144201e+00,7.444749883550190361e+01,-1.388515314698553311e+03,-1.177206033328322743e+00,2.068534821094191845e+00,4.294106183590791659e+00,-4.497459556106594647e+01,-2.866712514580749939e+03,2.747368292795029365e+00,2.838652848837647902e+00,-1.194650498448211664e+02,-1.223768814553156744e+03,-6.198285228786992729e-01,6.788334717008375208e-01,6.755591084602009522e-01,-1.334944864473796899e+00,-6.783508417501161736e-01,1.640379406802715323e+00,2.748446013769029861e+00,2.906347984229625148e+00,-4.278241186642302019e-01,-2.647356483465457266e-01,2.070095172018913576e+00,4.546727391032340471e+00
1.801056354939066170e-02,6.744021182359209998e-01,-1.305423117106074393e+00,-3.299593416905533161e+01,5.068237384655377582e+02,-6.772975146303850114e-01,1.529221132642593961e+00,7.297326230089629462e+01,-1.413066726042063237e+03,-1.246453447053517127e+00,2.072807716728331862e+00,4.247745698547412907e+00,-4.761649255964901073e+01,-2.853746518433455549e+03,2.750105231358716651e+00,2.718524565904818502e+00,-1.206311328141173647e+02,-1.195220202296713978e+03,-6.562890242245096317e-01,6.772975146303847893e-01,6.742033829284818092e-01,-1.374821608475844226e+00,-6.766627942672911455e-01,1.733439780635035898e+00,2.751297072706963665e+00,2.792242134835922762e+00,-4.847874128811938688e-01,-2.905194502600924045e-01,2.074634278439672741e+00,4.525681915470958216e+00
1.901115041324569557e-02,6.730647461634823303e-01,-1.338175388263765475e+00,-3.246087617082419996e+01,5.159861867600768619e+02,-6.756905992687249896e-01,1.601500675741331925e+00,7.147187257983998165e+01,-1.437461276670269399e+03,-1.315700860778711734e+00,2.077032940815877637e+00,4.198744165960919261e+00,-5.025768091571460161e+01,-2.842072748214743569e+03,2.752723540084602849e+00,2.597243490219587336e+00,-1.217695994091364327e+02,-1.166711845213764946e+03,-6.927495255703198795e-01,6.756905992687252116e-01,6.728079712985379768e-01,-1.414309769499142222e+00,-6.748822639535924095e-01,1.825398569642955771e+00,2.754033417678012352e+00,2.677241162575370925e+00,-5.448584873947174279e-01,-3.172037666342204520e-01,2.079151153724419832e+00,4.502639732218327140e+00
2.001173727710073291e-02,6.716957553573605910e-01,-1.370387461583203681e+00,-3.191593307516821199e+01,5.251108028977077993e+02,-6.740145434550395276e-01,1.672264820383365436e+00,6.994332751820007843e+01,-1.461685536730696640e+03,-1.384948274503906118e+00,2.081207856597606209e+00,4.147102067931652591e+00,-5.289819461192683292e+01,-2.831500350807445557e+03,2.755222400052645071e+00,2.474837247548288044e+00,-1.228804499234718008e+02,-1.138242021470404779e+03,-7.292100269161302384e-01,6.740145434550388615e-01,6.713732349106051878e-01,-1.453371181944835833e+00,-6.730102276131643135e-01,1.916143419631657130e+00,2.756654361593845248e+00,2.561383096159549844e+00,-6.084475281613233033e-01,-3.449951494588590628e-01,2.083644133980680824e+00,4.477526515791207196e+00
2.101232414095577025e-02,6.702957961464187653e-01,-1.402049452332745583e+00,-3.136110444501868955e+01,5.341948782325556522e+02,-6.722711650285110307e-01,1.741486422902702280e+00,6.838762470537922411e+01,-1.485724460311830398e+03,-1.454195688229100503e+00,2.085329827314295059e+00,4.092819886559959208e+00,-5.553806116550816796e+01,-2.821874309181375793e+03,2.757600992342806201e+00,2.351333463657256484e+00,-1.239636846313556759e+02,-1.109809122421951770e+03,-7.656705282619405972e-01,6.722711650285111418e-01,6.698996687775378156e-01,-1.491966256388199019e+00,-6.710481410254514056e-01,2.005557797575875156e+00,2.759158858095935418e+00,2.444707532148066687e+00,-6.749729710974395891e-01,-3.737196756620821958e-01,2.088110717070484235e+00,4.450265329723942287e+00
2.201291100481080759e-02,6.688655188595198364e-01,-1.433151475780747974e+00,-3.079638979939755572e+01,5.432354296231271746e+02,-6.704622818283215713e-01,1.809138339633350023e+00,6.680476143519994991e+01,-1.509561136093647292e+03,-1.523443101954294665e+00,2.089396216206722556e+00,4.035898103946176541e+00,-5.817730309604075956e+01,-2.813067405150037303e+03,2.759858498035043795e+00,2.226759764312826295e+00,-1.250193037891235548e+02,-1.081411644061810875e+03,-8.021310296077507340e-01,6.704622818283212382e-01,6.683877083344973435e-01,-1.530058542341834693e+00,-6.689972062335570735e-01,2.093534956857324936e+00,2.761546335541458674e+00,2.327247021722116394e+00,-7.447626746883450055e-01,-4.035881127798445211e-01,2.092549129307901712e+00,4.420781978579441329e+00
2.301349786866584493e-02,6.674055738255270098e-01,-1.463683647195567650e+00,-3.022178860781522047e+01,5.522291640820540124e+02,-6.685897116936531104e-01,1.875193426909316896e+00,6.519473465939685752e+01,-1.533176490334155233e+03,-1.592690515679489272e+00,2.093404386515666182e+00,3.976337202190648679e+00,-6.081593901076524844e+01,-2.804974253282725385e+03,2.761994098209319404e+00,2.101143775281332449e+00,-1.260473076365449714e+02,-1.053048179328872038e+03,-8.385915309535613149e-01,6.685897116936532214e-01,6.668379264607617873e-01,-1.567609946706640223e+00,-6.668591000109240774e-01,2.179963244412418621e+00,2.763815773213584848e+00,2.209035605545695002e+00,-8.172841873099648824e-01,-4.344169202739853741e-01,2.096956673202660770e+00,4.388998849958113624e+00
2.401408473252088227e-02,6.659166113733027137e-01,-1.493636081845560737e+00,-2.963730028378819625e+01,5.611724377935822758e+02,-6.666552724636881644e-01,1.939624541064610685e+00,6.355754093203155719e+01,-1.556548931141210460e+03,-1.661937929404683878e+00,2.097351701481904751e+00,3.914137663393719269e+00,-6.345398441883936158e+01,-2.797506808448455104e+03,2.764006973945592804e+00,1.974513122329107917e+00,-1.270476963980303537e+02,-1.024717411007301052e+03,-8.750520322993716738e-01,6.666552724636880534e-01,6.652508299922524904e-01,-1.604586022989577199e+00,-6.646352406071313057e-01,2.264742423501168833e+00,2.765966710771895265e+00,2.090099888292089592e+00,-8.927876855363463537e-01,-4.664202735017624057e-01,2.101331470164764070e+00,4.354842311793258425e+00
2.501467159637591614e-02,6.643992818317105975e-01,-1.522998894999083808e+00,-2.904292417730748710e+01,6.268825486385123895e+02,-6.646607819776090276e-01,2.002404538433238734e+00,6.189317634269768575e+01,-1.770227882460869751e+03,-1.731185343129877596e+00,2.101235524346213523e+00,3.849299969655729736e+00,-6.609145235035298072e+01,-2.474335201053963374e+03,2.765896306323822884e+00,1.846895431222491890e+00,-1.280204702837365858e+02,-9.196892584113804787e+02,-9.115125336451816995e-01,6.646607819776093606e-01,6.636270654135136837e-01,-1.640950416166315762e+00,-6.623275123483693960e-01,2.347766437197684297e+00,2.767998133117520521e+00,1.970468070676957284e+00,-9.707902335462929022e-01,-4.994011702950604814e-01,2.105670620769151125e+00,4.318234507874641359e+00
2.601525846023095348e-02,6.628542355296132005e-01,-1.551762201924493656e+00,-2.843865956605480960e+01,6.377591879136143689e+02,-6.626080580745973281e-01,2.063506275349209051e+00,6.020163643578317902e+01,-1.801441650985960223e+03,-1.800432756855071981e+00,2.105053218349373090e+00,3.781824603077022395e+00,-6.872835383262778919e+01,-2.480118836339948757e+03,2.767661276423970307e+00,1.718318327727813566e+00,-1.289656294905671530e+02,-8.927915993375017933e+02,-9.479730349909918363e-01,6.626080580745972171e-01,6.619672077133694765e-01,-1.676670889019711064e+00,-6.599375387082972999e-01,2.428942200329911927e+00,2.769909689227657790e+00,1.850160794537917264e+00,-1.051470363505093708e+00,-5.335782330639731175e-01,2.109972150519360490e+00,4.279102994867828968e+00
