time,arm1_Ang_pos,arm1_Ang_vel,arm1_Ang_acc,arm1_Ang_jerk,tail_Ang_pos,tail_Ang_vel,tail_Ang_acc,tail_Ang_jerk,tail_torque,arm2_Ang_pos,arm2_Ang_vel,arm2_Ang_acc,arm2_Ang_jerk,phi_pos,phi_vel,phi_acc,phi_jerk,phi_torque,phi_theta3_diff,arm1_Ang_meas_pos,arm1_Ang_meas_vel,tail_Ang_meas_pos,tail_Ang_meas_vel,phi_meas_pos,phi_meas_vel,tail_meas_torque,phi_meas_torque,arm2_Ang_meas_pos,arm2_Ang_meas_vel,K1,K2,K3,K4,K5,K6,K7,K8,K9,K10,K11,K12,k0,costToGo
1.300556890083366494e-02,9.685308088022053299e-04,1.421622070812149086e-01,5.331714921978337074e+00,-6.320104049561581405e+02,-2.400513669703098051e-03,-3.488417398250781010e-01,-1.094736793147797016e+01,1.555976789380822083e+03,1.080704669449975286e-01,-2.379589879034778224e-03,-3.622317785279684510e-01,-1.817845143005954256e+01,1.264496712246648940e+03,2.092379066831979382e-05,-1.339003870289033095e-02,-7.105066386806083045e+00,-1.097675334075761384e+03,-8.632416495881076179e-02,2.400513669703098051e-03,1.065109920575807705e-03,1.413256300809409838e-01,-2.663815808200177288e-03,-3.458733320411570555e-01,4.917356546747239855e-05,-1.865810551616503554e-02,1.173313422071039919e-01,-9.048528878012798704e-02,-2.614642242732704951e-03,-3.645314375573220911e-01,-5.228539027299520248e-01,-6.530335902669123782e-02,-5.191591782315931047e-02,-4.099262348812864748e-02,6.388529716237970613e-01,2.202891506500860228e-02,-5.282590295539133646e-02,-2.377026261569936127e-01,1.248158978439440236e+00,1.185004150177618090e-03,-2.381126440490049026e-02,4.840184331042215460e-01,-1.106349734584629631e-02,1.593569724864353447e-06
1.400599727782086967e-02,1.100243098798013705e-03,1.471143724905194239e-01,4.502845499798347362e+00,-5.897766710389680611e+02,-2.718563941694692506e-03,-3.587461903658236695e-01,-8.584214360516662978e+00,1.310623931150201315e+03,1.163835797869154504e-01,-2.722177867210334896e-03,-3.797356663359156004e-01,-1.676479460444442893e+01,1.238771547454415440e+03,-3.613925515642709700e-06,-2.098947597009186497e-02,-8.029344161260178581e+00,-1.073541020107916665e+03,-9.296448534025784916e-02,2.718563941694692072e-03,1.209132355662658961e-03,1.465232569427862286e-01,-3.015172224823922491e-03,-3.563867213605789175e-01,2.677523773032529047e-05,-2.645187203908709594e-02,1.254774015227138884e-01,-9.665624811375540804e-02,-2.988396987093597332e-03,-3.828385933996660273e-01,-5.238144792880615741e-01,-7.340629192981522333e-02,-5.300329985912659303e-02,-4.065579555836495301e-02,6.389181354381849864e-01,2.200510027487315515e-02,-5.299701063460344336e-02,-2.382899456293715301e-01,1.247463838406812409e+00,1.194044649015733525e-03,-2.381228280429240063e-02,4.840079755529891337e-01,-1.045434197854802107e-02,1.854332555324937309e-06
1.500642565480807440e-02,1.236604244517922708e-03,1.512458948543703718e-01,3.678583477057912887e+00,-5.306366945457025395e+02,-3.045650734572354773e-03,-3.663264663158800061e-01,-6.218254339265872233e+00,8.639795344028319732e+02,1.246966926288333583e-01,-3.081805130295622776e-03,-3.958344830058342367e-01,-1.536583167639224889e+01,1.211158520807457762e+03,-3.615439572326805762e-05,-2.950801668995420637e-02,-8.948990634075400408e+00,-1.053510949947036124e+03,-9.960480572170488101e-02,3.045650734572354773e-03,1.357964289703570727e-03,1.509536502563992022e-01,-3.376055147622077091e-03,-3.647527071747201366e-01,-3.899802340660482343e-06,-3.511250491622717324e-02,1.335609492761573591e-01,-1.028024196633267884e-01,-3.379954949962737498e-03,-3.998652120909473306e-01,-5.247714402848682180e-01,-8.143481061511333163e-02,-5.408405564284708700e-02,-4.031691496432058402e-02,6.389800055039218663e-01,2.198081082904964831e-02,-5.316605083531940334e-02,-2.388618602185573758e-01,1.246792561132882504e+00,1.202505360582988361e-03,-2.381269619496704029e-02,4.839984065483157183e-01,-9.731846969444141876e-03,2.148473204432070285e-06
1.600685403179527913e-02,1.376909447961383211e-03,1.545635995345787106e-01,2.857117230732725055e+00,-4.382957604467841861e+02,-3.379770056104097753e-03,-3.716014335984176853e-01,-3.813791869715712046e+00,-3.458314799879631778e+02,1.330098054707512800e-01,-3.457321162905013009e-03,-4.105432170288542126e-01,-1.398148283739187647e+01,1.181114104644256258e+03,-7.755110680091568953e-05,-3.894178343043655510e-02,-9.864219393934968494e+00,-1.036451229128984096e+03,-1.062451261031519545e-01,3.379770056104097319e-03,1.510950951321254031e-03,1.545288251042838124e-01,-3.744321369909644689e-03,-3.707208136744635785e-01,-4.402403904092829726e-05,-4.468346641023352578e-02,1.415563135340268397e-01,-1.089165370302310060e-01,-3.788345408950572878e-03,-4.154042800846970973e-01,-5.257248857253512542e-01,-8.938906092256436453e-02,-5.515685207495053116e-02,-3.997606984025587479e-02,6.390386203386285713e-01,2.195608520651066986e-02,-5.333298942737976084e-02,-2.394181169054814540e-01,1.246145540114390382e+00,1.210339561934536826e-03,-2.381251579737982127e-02,4.839897349649684433e-01,-8.918832650813035209e-03,2.490236033961944877e-06
1.700728240878248559e-02,1.520453911127846083e-03,1.570743118929553706e-01,2.033919159215983097e+00,-2.638953309824524354e+02,-3.718917914057932178e-03,-3.745899581366075037e-01,-1.161161061146352091e+00,3.206728046731313952e+02,1.413229183126691879e-01,-3.847575459652875871e-03,-4.238768568961055472e-01,-1.261163582421808727e+01,1.147863414153999656e+03,-1.286575455949447503e-04,-4.928689875949799487e-02,-1.077517045357124914e+01,-1.021610916224132211e+03,-1.128854464845990418e-01,3.718917914057931311e-03,1.666950370327128714e-03,1.573422279606573326e-01,-4.117162737674411738e-03,-3.744948232276364419e-01,-9.364866612069798393e-05,-5.508002476419433802e-02,1.495398376246100391e-01,-1.149986916074450527e-01,-4.210811403795109396e-03,-4.295748479918307661e-01,-5.266749624711866140e-01,-9.727134331166435721e-02,-5.622044611860174679e-02,-3.963335872636034735e-02,6.390940297794668323e-01,2.193096174621745470e-02,-5.349778514684564584e-02,-2.399581239201684646e-01,1.245523124523567837e+00,1.217500239838102552e-03,-2.381175600013846205e-02,4.839819691857019657e-01,-8.104344369229505782e-03,2.847478104844148412e-06
1.800771078576968859e-02,1.666532836016760459e-03,1.587848572913113099e-01,1.193604731904956751e+00,2.689725688339606791e+02,-4.061090316201865745e-03,-3.753109058536199805e-01,0.000000000000000000e+00,4.817828325111935555e+03,1.496360311545871236e-01,-4.251417515153579907e-03,-4.358503910987177044e-01,-1.125612755494304906e+01,1.110261962030212544e+03,-1.903271989517144871e-04,-6.053948524509764756e-02,-1.168193941907767908e+01,-1.008472786066057665e+03,-1.195257668660461015e-01,4.061090316201865745e-03,1.825434415490935405e-03,1.593654423114764518e-01,-4.492769923422093754e-03,-3.757304576139857688e-01,-1.543884815845276135e-04,-6.636285509919405412e-02,1.574302049479722743e-01,-1.211016018847294318e-01,-4.647158405006621314e-03,-4.420933127131798090e-01,-5.276214952855251550e-01,-1.050867571766571917e-01,-5.727378816207817636e-02,-3.928893833137592911e-02,6.391464397469557301e-01,2.190550126983134907e-02,-5.366044798722460069e-02,-2.404808267673479438e-01,1.244925640250480026e+00,1.223947448842993991e-03,-2.381045550653437815e-02,4.839751135847275565e-01,-7.220765113216841800e-03,3.237713706927942271e-06
1.900813916275689505e-02,1.814441424627577645e-03,1.597020610914574867e-01,2.286798191039343675e-01,-1.308735881364588067e+02,-4.404283270303912222e-03,-3.737831426726260231e-01,2.171380921973488753e+00,4.628846950434015525e+03,1.579491439965050592e-01,-4.667696824021497562e-03,-4.464788081278208698e-01,-9.914711704634830980e+00,1.066544306667244427e+03,-2.634135537175848522e-04,-7.269566545519477729e-02,-1.258459380163429842e+01,-9.966688915688658881e+02,-1.261660872474931749e-01,4.404283270303913089e-03,1.985431052582930806e-03,1.604831991036816674e-01,-4.868491539451049767e-03,-3.751368896143192355e-01,-2.266538820163586856e-04,-7.850561456047630560e-02,1.652715697829753860e-01,-1.271946106088586992e-01,-5.095145421467408425e-03,-4.536425041747955689e-01,-5.285649482793722820e-01,-1.128411680476524293e-01,-5.831574915227791950e-02,-3.894283841292271731e-02,6.391956959435914909e-01,2.187970850805732656e-02,-5.382090507090451365e-02,-2.409850163484386354e-01,1.244353351623181503e+00,1.229629650530451000e-03,-2.380859903628820134e-02,4.839691805414023107e-01,-6.283012000668347467e-03,3.644099378636548271e-06
2.000856753974409805e-02,1.963474878959747209e-03,1.598327486552048315e-01,-7.319766926061054975e-15,-2.109779174441432133e+03,-4.746492784132078438e-03,-3.700255345167960952e-01,4.609820751742411460e+00,3.572091911479266400e+03,1.662622568384229949e-01,-5.095262880870993043e-03,-4.557770964745443965e-01,-8.586997824215337971e+00,1.013833802513862452e+03,-3.487700967389141711e-04,-8.575156195774825962e-02,-1.348318263123332450e+01,-9.859302924614137282e+02,-1.328064076289402762e-01,4.746492784132078438e-03,2.146238511963936054e-03,1.608640881026723035e-01,-5.242329429475974314e-03,-3.721286129600634984e-01,-3.115809623548378496e-04,-9.151753078275609576e-02,1.730550105998451549e-01,-1.332901659626578861e-01,-5.553910391830812164e-03,-4.636461437428195942e-01,-5.295056043056516337e-01,-1.205436109059040001e-01,-5.934538542530976707e-02,-3.859520813356846769e-02,6.392418380240351139e-01,2.185362735197026590e-02,-5.397910539509067490e-02,-2.414689313257104841e-01,1.243806491811549231e+00,1.234505092029380751e-03,-2.380619936154464156e-02,4.839641763631292171e-01,-5.300850940589719139e-03,4.078514100418028448e-06
2.100899591673130451e-02,2.112928401012719153e-03,1.591837453443644135e-01,-8.908347577650170823e-01,-1.517832306339343404e+03,-5.085714865454375559e-03,-3.640569473093008268e-01,6.891641930481110734e+00,3.143854808315834362e+03,1.745753696803409027e-01,-5.532965180316436193e-03,-4.637602446300182479e-01,-7.272327872922102365e+00,9.470959052130170903e+02,-4.472503148620616642e-04,-9.970329732071743500e-02,-1.437774237563064794e+01,-9.760558306509923341e+02,-1.394467280103873219e-01,5.085714865454374692e-03,2.307113351616615123e-03,1.604379335009593066e-01,-5.612207926634236489e-03,-3.666876380063443519e-01,-4.101645581256567192e-04,-1.053967705233414126e-01,1.807387412945601068e-01,-1.394226625798935804e-01,-6.022372484759893480e-03,-4.720844085296857506e-01,-5.304431544598069426e-01,-1.282044617169415812e-01,-6.036182884091453871e-02,-3.824612477714432746e-02,6.392849042349488808e-01,2.182730222046679741e-02,-5.413507772546059804e-02,-2.419305351795423553e-01,1.243285301232228912e+00,1.238519854528553161e-03,-2.380326940025951146e-02,4.839601072626308897e-01,-4.267645653609251390e-03,4.479866306287281011e-06
2.200942429371850750e-02,2.262097192785944566e-03,1.577618765207469964e-01,-1.722869194721534880e+00,-1.209205902340404236e+03,-5.419945522038815619e-03,-3.558962469733111811e-01,9.115733287362465020e+00,2.903737196404315000e+03,1.828884825222588106e-01,-5.979653216972202062e-03,-4.704432410853725544e-01,-5.969499581760726592e+00,8.566141605786233413e+02,-5.597076949333879611e-04,-1.145469941120613733e-01,-1.526830072144641370e+01,-9.668920285158557135e+02,-1.460870483918343676e-01,5.419945522038813884e-03,2.467109580510003664e-03,1.593080518037312265e-01,-5.975432984836455581e-03,-3.591857997527850843e-01,-5.228483759525424457e-04,-1.201237600876131351e-01,1.883794027944921678e-01,-1.455470937262513809e-01,-6.498281360788998352e-03,-4.793095598403982471e-01,-5.313781535689392488e-01,-1.358356481918717718e-01,-6.136413484924792966e-02,-3.789572595854749648e-02,6.393248775078765878e-01,2.180075324700109229e-02,-5.428872034242648859e-02,-2.423675000063341411e-01,1.242789932289690258e+00,1.241628922729681554e-03,-2.379981965559841220e-02,4.839569836615622567e-01,-3.183940702949050652e-03,4.898315024352206086e-06
2.300985267070571397e-02,2.410276456278872149e-03,1.555739675461636218e-01,-2.510316039554758127e+00,-3.650134279921121561e+02,-5.747180761653404579e-03,-3.455622994319977326e-01,1.130461071459055233e+01,1.472143131620563963e+03,1.912015953641767185e-01,-6.434176485452656157e-03,-4.758410743317369462e-01,-4.676057180472668051e+00,1.729162954587311560e+03,-6.869957237992511435e-04,-1.302787748997392137e-01,-1.615487906712388977e+01,-8.055054085648685032e+02,-1.527273687732814134e-01,5.747180761653404579e-03,2.625489018441440163e-03,1.573375017618870719e-01,-6.329898090584202934e-03,-3.494655230721521733e-01,-6.506308669802649469e-04,-1.357041753105771575e-01,1.959846567496464631e-01,-1.516859586715898489e-01,-6.980528957564467556e-03,-4.851696983827293308e-01,-5.323104459717737935e-01,-1.434533516431877598e-01,-6.235184586572926901e-02,-3.754414224345574425e-02,6.393616896246491210e-01,2.177405613384636104e-02,-5.444008449734209082e-02,-2.427765123898359412e-01,1.242320591834833676e+00,1.243786019558356217e-03,-2.379583286777179132e-02,4.839548044386962622e-01,-2.102634902278213876e-03,5.307135847005355463e-06
