meas_time,arm1_des_Ang_pos_store,arm1_meas_Ang_pos,arm1_des_Ang_vel_store,arm1_meas_Ang_vel,tail_des_Ang_pos_store,tail_meas_Ang_pos,tail_des_Ang_vel_store,tail_meas_Ang_vel,tail_des_tau_store,tail_meas_tau,tail_cmd_tau,tail_clipped_tau,phi_des_Ang_pos_store,phi_meas_Ang_pos,phi_des_Ang_vel_store,phi_meas_Ang_vel,phi_des_tau_store,phi_meas_tau,phi_cmd_tau,phi_clipped_tau,arm2_des_Ang_vel_store,arm2_meas_Ang_pos,arm2_des_Ang_pos_store,arm2_meas_Ang_vel,raw_imu_pos,raw_imu_vel,k1_store,k2_store,k3_store,k4_store,k5_store,k6_store,k7_store,k8_store,k9_store,k10_store,k11_store,k12_store,state_machine_flag
1.487112045288085938e-02,2.251082129898517893e-03,2.512454555180861429e-02,4.962404716385477310e-01,-2.812768826146718609e-02,-6.484222242087661972e-03,-9.587379924285257312e-05,-1.419153235769643029e+00,2.798858965424551662e-02,4.811613771335642581e-02,0.000000000000000000e+00,3.771800191948018049e-02,3.771800191948018049e-02,3.279812690117908137e-03,-1.917475984857051462e-04,6.512875229813070987e-01,5.718707107676814644e-02,-2.152302927266681876e-02,0.000000000000000000e+00,-2.134674531151101173e-02,-2.134674531151101173e-02,-7.678657127883359301e-01,-2.876213977285577194e-04,-3.204409551969753835e-03,8.517566073101366653e-02,2.502867175256576204e-02,-1.390986072216686875e-04,-5.078138260418463279e-01,3.809135954964092824e-02,-5.057004844505895436e-02,-4.441650163045554600e-02,6.416935363255507063e-01,2.152606568609077148e-02,-5.165572994056168848e-02,-2.899168738799347000e-01,1.241430638292125410e+00,1.474376639598683810e-03,-2.463413327684901843e-02,4.836510195116911492e-01,1.000000000000000000e+00
2.738118171691894531e-02,3.346140291708396206e-03,2.511807113353926174e-02,2.042745911077112342e-01,-1.078163270818351636e-02,-9.194184744631652556e-03,-9.587379924285257312e-05,-5.286456561815833233e-01,9.044154553910983482e-03,1.436870944671183592e-01,1.203191131353378296e-01,-2.128935459305470179e-01,-2.128935459305470179e-01,3.127108969711249638e-03,-2.876213977285577194e-04,8.385471637032559933e-02,6.813132800042680064e-03,-1.220673095897107513e-01,5.714946985244750977e-02,-8.729553694713773626e-02,-8.729553694713773626e-02,-4.447909398112577239e-01,-3.834951969714102925e-04,-6.067075774920402918e-03,1.585728735395366268e-02,2.502219733429640949e-02,-1.737478154272532448e-03,-5.219033783704640772e-01,-1.208493081584650630e-01,-5.784067128642098737e-02,-4.046010561034642933e-02,6.395320435250867463e-01,2.165353928476332346e-02,-5.300798896495304002e-02,-2.506939799175483263e-01,1.243759614819809567e+00,1.276441898782719160e-03,-2.405307532665323239e-02,4.839372968814703579e-01,1.000000000000000000e+00
3.804922103881835938e-02,3.156914471111065771e-03,2.660853484055347370e-02,-3.328513101497571069e-02,1.672585190171214375e-01,-7.609236745425159223e-03,-1.629854587128493851e-03,2.030943790781389868e-01,-1.679415676918245559e-01,2.244766790490930475e-01,-3.225832879543304443e-01,3.545368870817581231e-01,3.545368870817581231e-01,-6.478173505440531707e-04,-4.793689962142628656e-04,-3.995655180102439807e-01,-7.834158040699396031e-02,-1.948527365225614094e-01,-2.554136216640472412e-01,-3.928364127061756417e-01,-3.928364127061756417e-01,-1.964711389321049939e-01,-2.109223583342756825e-03,-8.257054095969211527e-03,-2.462831480988185162e-01,2.497868025342497855e-02,-6.830486747031213994e-04,-5.350204414394271746e-01,-2.358039087957043423e-01,-6.336802456970684616e-02,-3.664098445603565513e-02,6.379604769554725330e-01,2.176203180583756794e-02,-5.433104979140053470e-02,-2.206640559048687056e-01,1.246104859468719184e+00,1.053194947860456709e-03,-2.355880589712773185e-02,4.841713346625878267e-01,1.000000000000000000e+00
4.720807075500488281e-02,2.047523386468470818e-03,2.389835134449373386e-02,-2.038680273670551713e-01,-5.426129156242185392e-01,-3.055610767148704207e-03,1.246359390157083559e-03,7.349947530941642881e-01,5.531695384630759271e-01,2.852173351738408469e-01,3.759189248085021973e-01,8.758209041618658652e-01,8.758209041618658652e-01,-6.648495242316836661e-03,-3.259709174256987703e-03,-7.662709108389369472e-01,-4.881737968895526469e-01,-2.389856139633659837e-01,-4.237130582332611084e-01,-5.982666378906975613e-01,-5.982666378906975613e-01,-3.127615774477265909e-02,-2.013349784099904144e-03,-9.704106009465540000e-03,6.499574157352328019e-02,2.514471073465081655e-02,1.055662283885738448e-02,-5.459290444256609254e-01,-3.053995838685631403e-01,-6.698695422677961031e-02,-3.335790664318113302e-02,6.370006500748639500e-01,2.184423769122677272e-02,-5.548187028541388954e-02,-2.007985683325675674e-01,1.248194673504798624e+00,8.368374325370335313e-04,-2.318452366746035637e-02,4.843403858197437017e-01,1.000000000000000000e+00
5.636644363403320312e-02,3.925787481910449073e-04,2.025967235793723481e-02,-3.276107963737222017e-01,-2.115378491920038850e-01,3.230458274160191365e-03,7.669903939428205850e-03,1.126487070770063159e+00,3.561743943103163335e-01,3.316622326886734529e-01,1.311570048332214355e+00,6.965529893238511239e-01,6.965529893238511239e-01,-1.387467974527841277e-02,-1.188835110611371863e-02,-1.049381783153593206e+00,-9.768590767529955476e-01,-2.638986494855461995e-01,-8.447923660278320312e-01,-5.597158240390096573e-01,-5.597158240390096573e-01,7.710528761646995299e-02,-4.218447166685512784e-03,-1.064422147111822141e-02,-6.206846824426792697e-01,2.792957629736544239e-02,1.446365451183124484e-01,-5.551432575270496272e-01,-3.445765983918440134e-01,-6.930645673878933766e-02,-3.050411988098861854e-02,6.364516707213215829e-01,2.190762722425691408e-02,-5.649203088132932066e-02,-1.878707066905193623e-01,1.250065019919782250e+00,6.309384172469317169e-04,-2.289610298530105753e-02,4.844638883442213828e-01,1.000000000000000000e+00
6.550240516662597656e-02,-1.910687624066223500e-03,2.338553017327393846e-02,-4.299004478922064387e-01,-1.005948598086416901e-01,1.170795745295336553e-02,8.532768132613879550e-03,1.456317478855632341e+00,3.603600252986477459e-01,3.726763813855861751e-01,7.320976257324218750e-01,1.090268308085438509e+00,1.090268308085438509e+00,-2.300875107510888182e-02,-1.495631268188500097e-02,-1.302219379580838776e+00,-4.927673596584515314e-01,-2.766806152255443241e-01,-4.620960652828216553e-01,-4.712027215371476507e-01,-4.712027215371476507e-01,1.540980992747935652e-01,-6.423544549271121423e-03,-1.130079362215551629e-02,-1.324073343598037855e-01,3.191829830588781974e-02,2.597651654900060558e-01,-5.641911629430098607e-01,-3.645216949343578206e-01,-7.088753485753759853e-02,-2.762564299496203524e-02,6.361598929835982075e-01,2.196415926970749638e-02,-5.751994602920569577e-02,-1.788152673365929757e-01,1.252000932123531030e+00,4.068876613551384962e-04,-2.263908130724383641e-02,4.845669374286906139e-01,1.000000000000000000e+00
7.471561431884765625e-02,-4.853070717343292532e-03,2.014070079471978747e-02,-5.104930626124570825e-01,-1.118947251346589233e-01,2.234364568415530411e-02,1.457281748491359025e-02,1.723674811198655732e+00,5.437784938483729569e-01,4.081515730986609025e-01,1.290305852890014648e+00,1.282931082486145513e+00,1.282931082486145513e+00,-3.401638106867109490e-02,-2.329733321601317603e-02,-1.524106116948891643e+00,-1.004964050317955326e+00,-2.773320427856537651e-01,-2.767367959022521973e-01,-8.308494174430742785e-01,-8.308494174430742785e-01,1.995686942497640892e-01,-8.724515731099585780e-03,-1.167273538451579079e-02,-4.611855564695823695e-01,3.471351827963337772e-02,4.318837687137140335e-01,-5.730455037919770511e-01,-3.652366956250018837e-01,-7.172775336153246195e-02,-2.473140205986628509e-02,6.361253694314003004e-01,2.201368261751320346e-02,-5.856239886452226096e-02,-1.736473686170511566e-01,1.253996246242643053e+00,1.654331987464149282e-04,-2.241414537930946915e-02,4.846492835397766541e-01,1.000000000000000000e+00
8.381795883178710938e-02,-8.474011955026481552e-03,1.762263850577833885e-02,-5.701095691404367560e-01,-4.397247849143689491e-01,3.527869656912947099e-02,2.157160482964182863e-02,1.931037801591371394e+00,9.517116788172179653e-01,4.384419213731964859e-01,1.176163911819458008e+00,1.334191474904913743e+00,1.334191474904913743e+00,-4.704037913783567365e-02,-3.518568432212689640e-02,-1.717290730720216985e+00,-1.192009806690206508e+00,-2.657491628903951852e-01,-1.020903825759887695e+00,-6.718432194792269829e-01,-6.718432194792269829e-01,2.137470708711544098e-01,-1.361407949248506777e-02,-1.176168256870620266e-02,-2.402981278729885428e-01,3.919424333542016747e-02,5.119868939028490162e-01,-5.818055633086685052e-01,-3.465534730166955901e-01,-7.182991027919069515e-02,-2.178821957476231863e-02,6.363500643608483998e-01,2.205669824420431954e-02,-5.963142053852563129e-02,-1.723436657304402431e-01,1.256074280052206449e+00,-9.634032002288827820e-05,-2.221902206843725039e-02,4.847116767322292574e-01,1.000000000000000000e+00
9.296226501464843750e-02,-1.271640509275174385e-02,1.671617976916126361e-02,-6.077493483736315927e-01,-3.456338679915944567e-01,5.030887587830543822e-02,3.010437296225570644e-02,2.074950376943341279e+00,9.448317974539726105e-01,4.630493075828598926e-01,1.359872221946716309e+00,1.184057739364401840e+00,1.184057739364401840e+00,-6.187454524127795202e-02,-4.764927822369773025e-02,-1.878604541320838983e+00,-1.582358856786395984e+00,-2.420957423708939293e-01,-5.426418781280517578e-01,-6.347447190395900662e-01,-6.347447190395900662e-01,1.963458356225022960e-01,-1.754490526144202381e-02,-1.156566936297251380e-02,-6.375270593324233737e-01,4.682055273141697005e-02,5.991979294623781538e-01,-5.903299242095269017e-01,-3.087368143610899063e-01,-7.119097182164821347e-02,-1.884345709089106646e-02,6.368308419995758474e-01,2.209250037354983098e-02,-6.070982492502247085e-02,-1.749324387031390982e-01,1.258201684424907763e+00,-3.742504456242189657e-04,-2.205691339862148048e-02,4.847530735402985624e-01,1.000000000000000000e+00
1.024665832519531250e-01,-1.757851062810113565e-02,1.316372834070202169e-02,-6.239080218316190862e-01,-5.020490461402985494e-01,6.743000225189813013e-02,3.997937428426952267e-02,2.156924995510929755e+00,1.193244743616000747e+00,4.821363011613764016e-01,1.066914796829223633e+00,1.268526404351413284e+00,1.268526404351413284e+00,-7.851954209714777366e-02,-6.394782409498266096e-02,-2.009013185510111210e+00,-1.801865665223189694e+00,-2.065414611067185602e-01,-5.617153644561767578e-01,-4.816881069127955106e-01,-4.816881069127955106e-01,1.479118100008185444e-01,-2.396844981071313829e-02,-1.108953984524964353e-02,-6.086209216071889472e-01,5.314310262497154436e-02,6.911956974757021976e-01,-5.986426866681986425e-01,-2.520549384834891438e-01,-6.982323717407062924e-02,-1.589033218447113288e-02,6.375640538282160152e-01,2.212130592363758044e-02,-6.179993215145711954e-02,-1.813473136388554230e-01,1.260382462639531020e+00,-6.686400530409647089e-04,-2.192683063017400805e-02,4.847739600513767400e-01,1.000000000000000000e+00
