time,arm1_Ang_pos,arm1_Ang_vel,arm1_Ang_acc,arm1_Ang_jerk,tail_Ang_pos,tail_Ang_vel,tail_Ang_acc,tail_Ang_jerk,tail_torque,arm2_Ang_pos,arm2_Ang_vel,arm2_Ang_acc,arm2_Ang_jerk,phi_pos,phi_vel,phi_acc,phi_jerk,phi_torque,phi_theta3_diff
0.000000000000000000e+00,6.923266371762137883e-01,-6.347770000000000357e-01,-4.093935872910643070e+01,3.287318620527806843e+02,-6.923266371762137883e-01,0.000000000000000000e+00,9.536354136499339518e+01,-9.365361063729992566e+02,0.000000000000000000e+00,1.991156868371094957e+00,4.677686999999999706e+00,-6.409551813412406318e-02,-1.777826096888964685e+03,2.683483505547308745e+00,4.677686999999999706e+00,-9.542763688312751924e+01,-8.412899905159654281e+02,-1.297639585942562165e-23,6.923266371762137883e-01
1.000589390871030500e-03,6.916698118710107313e-01,-6.755745453805971357e-01,-4.060628687986579166e+01,3.370194486835782754e+02,-6.922756252655971609e-01,9.494708725640275959e-02,9.441493913627205359e+01,-9.595508147476824661e+02,-5.470689080621030792e-02,1.995836773964303035e+00,4.676733140030729707e+00,-1.842266310262573370e+00,-1.776420646783828033e+03,2.688112399229900085e+00,4.581786052774327267e+00,-9.625720544653462696e+01,-8.168698320361456808e+02,-2.297697008114476733e-02,6.922756252655970499e-01
2.001178781742061000e-03,6.909700259224885732e-01,-7.160346739230633029e-01,-4.026492255936644682e+01,3.453070353143758098e+02,-6.921236819811749097e-01,1.889334922637465608e-01,9.344330863451703806e+01,-9.825655231223655619e+02,-1.094137816124206158e-01,2.000514443975212941e+00,4.674000764785355422e+00,-3.619030823926422613e+00,-1.775015196678691382e+03,2.692638125956388073e+00,4.485067272521608750e+00,-9.706233945844346067e+01,-7.924496735563258198e+02,-4.595394016228953465e-02,6.921236819811751317e-01
3.001768172613091500e-03,6.902278608859709896e-01,-7.561490882686332515e-01,-3.991526576760840328e+01,3.535946219451734009e+02,-6.918724459940882587e-01,2.819361731763437295e-01,9.244864985972829174e+01,-1.005580231497048771e+03,-1.641206724186309307e-01,2.005188140208800540e+00,4.669491281371187519e+00,-5.394389059125686003e+00,-1.773609746573554730e+03,2.697060586202888910e+00,4.387555108194844067e+00,-9.784303891885397775e+01,-7.680295150765059589e+02,-6.893091024343429851e-02,6.918724459940883698e-01
4.002357563484121999e-03,6.894438983167817669e-01,-7.959094910585412519e-01,-3.955731650459166104e+01,3.618822085759709921e+02,-6.915235559754786543e-01,3.739320881485067583e-01,9.143096281190585728e+01,-1.028594939871731867e+03,-2.188275632248412317e-01,2.009856124470038807e+00,4.663206096895541997e+00,-7.168341015860349330e+00,-1.772204296468418079e+03,2.701379680445517462e+00,4.289274008747034905e+00,-9.859930382776620661e+01,-7.436093565966862116e+02,-9.190788032457906931e-02,6.915235559754786543e-01
5.002946954355152499e-03,6.886187197702445806e-01,-8.353075849340220183e-01,-3.919107477031622011e+01,3.701697952067685833e+02,-6.910786505964873205e-01,4.648981953345480700e-01,9.039024749104973466e+01,-1.051609648246414963e+03,-2.735344540310515327e-01,2.014516658563903384e+00,4.655146618465728636e+00,-8.940886694130398382e+00,-1.770798846363281427e+03,2.705595309160390816e+00,4.190248423131180289e+00,-9.933113418518013304e+01,-7.191891981168664643e+02,-1.148848504057238262e-01,6.910786505964874316e-01
6.003536345226182999e-03,6.877529068016829950e-01,-8.743350725363094877e-01,-3.881654056478206627e+01,3.784573818375661176e+02,-6.905393685282557037e-01,5.548114528887797547e-01,8.932650389715990968e+01,-1.074624356621098286e+03,-3.282413448372618614e-01,2.019168004295369023e+00,4.645314253189058107e+00,-1.071202609393584737e+01,-1.769393396258145003e+03,2.709707372823624727e+00,4.090502800300278352e+00,-1.000385299910957571e+02,-6.947690396370466033e+02,-1.378618204868685970e-01,6.905393685282557037e-01
7.004125736097213499e-03,6.868470409664210186e-01,-9.129836565066387077e-01,-3.843371388798922084e+01,3.867449684683637088e+02,-6.899073484419250279e-01,6.436488189655147352e-01,8.823973203023636813e+01,-1.097639064995781382e+03,-3.829482356434721346e-01,2.023808423469410478e+00,4.633710408172847295e+00,-1.248175921527672472e+01,-1.767987946153008124e+03,2.713715771911335395e+00,3.990061589207332560e+00,-1.007214912455130928e+02,-6.703488811572267423e+02,-1.608387905680133678e-01,6.899073484419249169e-01
8.004715126968243999e-03,6.859017038197821048e-01,-9.512450394862435044e-01,-3.804259473993767671e+01,3.950325550991612999e+02,-6.891842290086366285e-01,7.313872517190650457e-01,8.712993189027915264e+01,-1.120653773370464478e+03,-4.376551264496824634e-01,2.028436177891002057e+00,4.620336490524404205e+00,-1.425008605815297358e+01,-1.766582496047871473e+03,2.717620406899638574e+00,3.888949238805339270e+00,-1.013800179484321262e+02,-6.459287226774069950e+02,-1.838157606491581386e-01,6.891842290086365175e-01
9.005304517839273631e-03,6.849174769170902621e-01,-9.891109241163589250e-01,-3.764318312062743388e+01,4.033201417299588911e+02,-6.883716488995320626e-01,8.180037093037431095e-01,8.599710347728823479e+01,-1.143668481745147574e+03,-4.923620172558927366e-01,2.033049529365118513e+00,4.605193907351043947e+00,-1.601700662256465080e+01,-1.765177045942734821e+03,2.721421178264650464e+00,3.787190198047301060e+00,-1.020141100998528856e+02,-6.215085641975872477e+02,-2.067927307303028817e-01,6.883716488995319516e-01
