time,arm1_Ang_pos,arm1_Ang_vel,arm1_Ang_acc,arm1_Ang_jerk,tail_Ang_pos,tail_Ang_vel,tail_Ang_acc,tail_Ang_jerk,tail_torque,arm2_Ang_pos,arm2_Ang_vel,arm2_Ang_acc,arm2_Ang_jerk,phi_pos,phi_vel,phi_acc,phi_jerk,phi_torque,phi_theta3_diff
0.000000000000000000e+00,6.923266371762137883e-01,-6.347770000000000357e-01,-4.093935872910643070e+01,3.287318620527640860e+02,-6.923266371762137883e-01,0.000000000000000000e+00,9.536354136499339518e+01,-9.365361063729463922e+02,0.000000000000000000e+00,1.991156868371094957e+00,4.677686999999999706e+00,-6.409551813412406318e-02,-1.777826096889050405e+03,2.683483505547308745e+00,4.677686999999999706e+00,-9.542763688312751924e+01,-8.412899905161041261e+02,1.609124785357061649e-24,6.923266371762137883e-01
1.000589390871033102e-03,6.916698118710107313e-01,-6.755745453805972467e-01,-4.060628687986580587e+01,3.370194486835614498e+02,-6.922756252655971609e-01,9.494708725640303715e-02,9.441493913627211043e+01,-9.595508147476290333e+02,-5.470689080621089773e-02,1.995836773964303035e+00,4.676733140030729707e+00,-1.842266310262658635e+00,-1.776420646783914435e+03,2.688112399229900085e+00,4.581786052774326379e+00,-9.625720544653476907e+01,-8.168698320362854020e+02,-2.297697008114642225e-02,6.922756252655970499e-01
2.001178781742066204e-03,6.909700259224885732e-01,-7.160346739230635249e-01,-4.026492255936648235e+01,3.453070353143588136e+02,-6.921236819811749097e-01,1.889334922637471437e-01,9.344330863451713753e+01,-9.825655231223116743e+02,-1.094137816124217955e-01,2.000514443975212941e+00,4.674000764785354534e+00,-3.619030823926607354e+00,-1.775015196678778466e+03,2.692638125956388073e+00,4.485067272521606974e+00,-9.706233945844374489e+01,-7.924496735564666778e+02,-4.595394016229284451e-02,6.921236819811751317e-01
3.001768172613099306e-03,6.902278608859709896e-01,-7.561490882686335846e-01,-3.991526576760845302e+01,3.535946219451561774e+02,-6.918724459940882587e-01,2.819361731763447287e-01,9.244864985972844806e+01,-1.005580231496994315e+03,-1.641206724186327071e-01,2.005188140208800540e+00,4.669491281371187519e+00,-5.394389059125956010e+00,-1.773609746573642269e+03,2.697060586202888910e+00,4.387555108194843179e+00,-9.784303891885440407e+01,-7.680295150766479537e+02,-6.893091024343926676e-02,6.918724459940883698e-01
4.002357563484132408e-03,6.894438983167817669e-01,-7.959094910585418070e-01,-3.955731650459172499e+01,3.618822085759535412e+02,-6.915235559754786543e-01,3.739320881485081460e-01,9.143096281190605623e+01,-1.028594939871677070e+03,-2.188275632248435909e-01,2.009856124470038807e+00,4.663206096895541108e+00,-7.168341015860718812e+00,-1.772204296468506300e+03,2.701379680445517462e+00,4.289274008747033129e+00,-9.859930382776677504e+01,-7.436093565968292296e+02,-9.190788032458568901e-02,6.915235559754786543e-01
5.002946954355165510e-03,6.886187197702444696e-01,-8.353075849340226844e-01,-3.919107477031629827e+01,3.701697952067509618e+02,-6.910786505964873205e-01,4.648981953345499019e-01,9.039024749104999046e+01,-1.051609648246359711e+03,-2.735344540310544748e-01,2.014516658563903384e+00,4.655146618465726860e+00,-8.940886694130867340e+00,-1.770798846363370330e+03,2.705595309160390816e+00,4.190248423131176736e+00,-9.933113418518085780e+01,-7.191891981170106192e+02,-1.148848504057321113e-01,6.910786505964874316e-01
6.003536345226198612e-03,6.877529068016829950e-01,-8.743350725363103759e-01,-3.881654056478217285e+01,3.784573818375483256e+02,-6.905393685282557037e-01,5.548114528887823083e-01,8.932650389716020811e+01,-1.074624356621042352e+03,-3.282413448372654141e-01,2.019168004295369467e+00,4.645314253189057219e+00,-1.071202609393641580e+01,-1.769393396258234134e+03,2.709707372823625171e+00,4.090502800300274799e+00,-1.000385299910966239e+02,-6.947690396371918951e+02,-1.378618204868785335e-01,6.905393685282557037e-01
7.004125736097231714e-03,6.868470409664210186e-01,-9.129836565066397069e-01,-3.843371388798934163e+01,3.867449684683456894e+02,-6.899073484419250279e-01,6.436488189655176217e-01,8.823973203023673761e+01,-1.097639064995724993e+03,-3.829482356434762980e-01,2.023808423469410478e+00,4.633710408172844630e+00,-1.248175921527736421e+01,-1.767987946153098164e+03,2.713715771911335395e+00,3.990061589207326787e+00,-1.007214912455141018e+02,-6.703488811573731709e+02,-1.608387905680249419e-01,6.899073484419249169e-01
8.004715126968264816e-03,6.859017038197821048e-01,-9.512450394862449476e-01,-3.804259473993781171e+01,3.950325550991430532e+02,-6.891842290086366285e-01,7.313872517190684874e-01,8.712993189027956475e+01,-1.120653773370407635e+03,-4.376551264496871818e-01,2.028436177891002501e+00,4.620336490524401540e+00,-1.425008605815374096e+01,-1.766582496047962195e+03,2.717620406899639018e+00,3.888949238805333053e+00,-1.013800179484333057e+02,-6.459287226775544468e+02,-1.838157606491713780e-01,6.891842290086365175e-01
9.005304517839297918e-03,6.849174769170902621e-01,-9.891109241163603683e-01,-3.764318312062758309e+01,4.033201417299404170e+02,-6.883716488995320626e-01,8.180037093037473284e-01,8.599710347728870374e+01,-1.143668481745090276e+03,-4.923620172558980657e-01,2.033049529365118513e+00,4.605193907351039506e+00,-1.601700662256548924e+01,-1.765177045942825998e+03,2.721421178264650464e+00,3.787190198047292178e+00,-1.020141100998541930e+02,-6.215085641977357227e+02,-2.067927307303177864e-01,6.883716488995319516e-01
1.000589390871033102e-02,6.838949418136689440e-01,-1.026573013038220683e+00,-3.723547903005865578e+01,4.116077283607377808e+02,-6.874712467857525544e-01,9.034751498738664566e-01,8.484124679126414037e+01,-1.166683190119772917e+03,-5.470689080621089495e-01,2.037646739696734599e+00,4.588284065760071861e+00,-1.778252090851263745e+01,-1.763771595837689802e+03,2.725117986482487265e+00,3.684808915886205405e+00,-1.026237676997767778e+02,-5.970884057179169986e+02,-2.297697008114642225e-01,6.874712467857526654e-01
1.100648329958136412e-02,6.828346800648420478e-01,-1.063623008893060273e+00,-3.681948246823102266e+01,4.198953149915352014e+02,-6.864846613384392171e-01,9.877785315837381841e-01,8.366236183220586042e+01,-1.189697898494455558e+03,-6.017757988683198889e-01,2.042226070690825068e+00,4.569608372858810164e+00,-1.954662891599522823e+01,-1.762366145732553832e+03,2.728710732029264285e+00,3.581829841275072202e+00,-1.032089907482010886e+02,-5.726682472380982745e+02,-2.527466708926106587e-01,6.864846613384392171e-01
1.200707269045239722e-02,6.817372732259331380e-01,-1.100252614322113409e+00,-3.639519343514469085e+01,4.281829016223325652e+02,-6.854135312287337189e-01,1.070890812587674823e+00,8.246044860011389233e+01,-1.212712606869138199e+03,-6.564826896745308282e-01,2.046785784152364229e+00,4.549168235754566858e+00,-2.130933064501319052e+01,-1.760960695627417863e+03,2.732199315381097726e+00,3.478277423166892035e+00,-1.037697792451270828e+02,-5.482480887582796640e+02,-2.757236409737570670e-01,6.854135312287334969e-01
1.300766208132343033e-02,6.806033028522660011e-01,-1.136453531966614694e+00,-3.596261193079966034e+01,4.364704882531299290e+02,-6.842594951277771731e-01,1.152788951039989129e+00,8.123550709498823608e+01,-1.235727315243820840e+03,-7.111895804807416566e-01,2.051324141886326835e+00,4.526965061554654390e+00,-2.307062609556655275e+01,-1.759555245522281666e+03,2.735583637014104230e+00,3.374176110514665261e+00,-1.043061331905547888e+02,-5.238279302784608262e+02,-2.987006110549034754e-01,6.842594951277773951e-01
1.400825147219446343e-02,6.794333504991642014e-01,-1.172217464467798731e+00,-3.552173795519593114e+01,4.447580748839272928e+02,-6.830241917067111368e-01,1.233449905094993193e+00,7.998753731682887747e+01,-1.258742023618503481e+03,-7.658964712869525959e-01,2.055839405697688527e+00,4.503000257366385206e+00,-2.483051526765532913e+01,-1.758149795417145697e+03,2.738863597404399552e+00,3.269550352271391791e+00,-1.048180525844842066e+02,-4.994077717986421590e+02,-3.216775811360498838e-01,6.830241917067110258e-01
1.500884086306549653e-02,6.782279977219517475e-01,-1.207536114466899457e+00,-3.507257150833349613e+01,4.530456615147246566e+02,-6.817092596366766122e-01,1.312850632906999548e+00,7.871653926563581649e+01,-1.281756731993186122e+03,-8.206033620931634243e-01,2.060329837391423169e+00,4.477275230297070863e+00,-2.658899816127950544e+01,-1.756744345312009500e+03,2.742039097028099892e+00,3.164424597390071536e+00,-1.053055374269153219e+02,-4.749876133188234348e+02,-3.446545512171963477e-01,6.817092596366767232e-01
1.600943025393652963e-02,6.769878260759523148e-01,-1.242401184605151698e+00,-3.461511259021236242e+01,4.613332481455220204e+02,-6.803163375888152675e-01,1.390968092630320507e+00,7.742251294140906737e+01,-1.304771440367868763e+03,-8.753102528993743636e-01,2.064793698772505515e+00,4.449791387454024694e+00,-2.834607477643906748e+01,-1.755338895206873531e+03,2.745110036361321004e+00,3.058823294823704408e+00,-1.057685877178481348e+02,-4.505674548390047676e+02,-3.676315212983427561e-01,6.803163375888154896e-01
