meas_time,arm1_des_Ang_pos_store,arm1_meas_Ang_pos,arm1_des_Ang_vel_store,arm1_meas_Ang_vel,tail_des_Ang_pos_store,tail_meas_Ang_pos,tail_des_Ang_vel_store,tail_meas_Ang_vel,tail_des_tau_store,tail_meas_tau,tail_cmd_tau,tail_clipped_tau,phi_des_Ang_pos_store,phi_meas_Ang_pos,phi_des_Ang_vel_store,phi_meas_Ang_vel,phi_des_tau_store,phi_meas_tau,phi_cmd_tau,phi_clipped_tau,arm2_des_Ang_vel_store,arm2_meas_Ang_pos,arm2_des_Ang_pos_store,arm2_meas_Ang_vel,raw_imu_pos,raw_imu_vel,k1_store,k2_store,k3_store,k4_store,k5_store,k6_store,k7_store,k8_store,k9_store,k10_store,k11_store,k12_store,state_machine_flag
6.877899169921875000e-03,nan,nan,nan,nan,nan,9.587379924285257312e-05,nan,-6.429919946260568252e-03,nan,0.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,nan,1.917475984857051462e-04,nan,-3.684113119813408471e-02,nan,0.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000000000000000000e+00
1.484131813049316406e-02,nan,nan,nan,nan,nan,1.917475984857051462e-04,nan,3.541477729334013141e-02,nan,0.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,nan,2.876213977285577194e-04,nan,3.897605532629341146e-02,nan,0.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000000000000000000e+00
2.274441719055175781e-02,nan,nan,nan,nan,nan,1.054611791671378369e-02,nan,2.763619188243525926e+00,nan,2.859138250350952148e+00,4.000000000000000000e+00,4.000000000000000000e+00,nan,4.506068564414071262e-03,nan,1.283704482004344172e+00,nan,1.520374059677124023e+00,2.000000000000000000e+00,2.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000000000000000000e+00
3.070020675659179688e-02,nan,nan,nan,nan,nan,4.534830704186926936e-02,nan,3.923849826540953156e+00,nan,5.468606472015380859e+00,4.000000000000000000e+00,4.000000000000000000e+00,nan,2.828277077664151026e-02,nan,3.612412777869225433e+00,nan,1.429887890815734863e+00,2.000000000000000000e+00,2.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000000000000000000e+00
3.850173950195312500e-02,nan,nan,nan,nan,nan,4.151335507215516557e-02,nan,-1.215502913455259515e+00,nan,4.035799503326416016e+00,4.000000000000000000e+00,4.000000000000000000e+00,nan,6.308495990179699420e-02,nan,3.886159064706578459e+00,nan,3.745014667510986328e+00,2.000000000000000000e+00,2.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000000000000000000e+00
4.623222351074218750e-02,nan,nan,nan,nan,nan,4.525243324262641365e-02,nan,1.083418497780600953e+00,nan,3.755865812301635742e+00,4.000000000000000000e+00,4.000000000000000000e+00,nan,5.110073499644041811e-02,nan,-2.737200713453723733e+00,nan,1.914050936698913574e+00,2.000000000000000000e+00,2.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000000000000000000e+00
5.399322509765625000e-02,nan,nan,nan,nan,nan,5.359345377675459043e-02,nan,6.530847366749887861e-01,nan,4.391489982604980469e+00,4.000000000000000000e+00,4.000000000000000000e+00,nan,4.237621926534083927e-02,nan,-9.128002581375027624e-02,nan,1.411308646202087402e+00,2.000000000000000000e+00,2.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000000000000000000e+00
6.059265136718750000e-02,nan,nan,nan,nan,nan,5.541505596236878661e-02,nan,3.272441242884465695e-01,nan,3.951713800430297852e+00,4.000000000000000000e+00,4.000000000000000000e+00,nan,4.812864721991199496e-02,nan,1.109796057677561842e+00,nan,1.905957818031311035e+00,2.000000000000000000e+00,2.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000000000000000000e+00
6.738948822021484375e-02,nan,nan,nan,nan,nan,6.049636732223997310e-02,nan,9.119788237843219347e-01,nan,3.906810045242309570e+00,4.000000000000000000e+00,4.000000000000000000e+00,nan,5.052549220098330462e-02,nan,-2.131940009344509834e-01,nan,2.507382631301879883e+00,2.000000000000000000e+00,2.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000000000000000000e+00
7.412457466125488281e-02,nan,nan,nan,nan,nan,6.749515466696820454e-02,nan,9.814353653852144754e-01,nan,4.007904052734375000e+00,4.000000000000000000e+00,4.000000000000000000e+00,nan,4.486893804565500465e-02,nan,-9.766889569353938150e-01,nan,2.115147829055786133e+00,2.000000000000000000e+00,2.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000000000000000000e+00
8.081316947937011719e-02,nan,nan,nan,nan,nan,7.363107781851077616e-02,nan,8.999208209943917458e-01,nan,3.920590639114379883e+00,4.000000000000000000e+00,4.000000000000000000e+00,nan,3.921238389032670468e-02,nan,-7.406623626003512317e-01,nan,1.907082796096801758e+00,2.000000000000000000e+00,2.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000000000000000000e+00
8.758449554443359375e-02,nan,nan,nan,nan,nan,8.015049616702475677e-02,nan,1.062805162809602244e+00,nan,3.992406606674194336e+00,4.000000000000000000e+00,4.000000000000000000e+00,nan,3.345995593575554899e-02,nan,-8.598158932288871847e-01,nan,1.978708982467651367e+00,2.000000000000000000e+00,2.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000000000000000000e+00
9.433746337890625000e-02,nan,nan,nan,nan,nan,8.657404071629587472e-02,nan,9.493226048569837205e-01,nan,4.003565311431884766e+00,4.000000000000000000e+00,4.000000000000000000e+00,nan,2.789927557967009780e-02,nan,-7.845637149250342945e-01,nan,1.895435929298400879e+00,2.000000000000000000e+00,2.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000000000000000000e+00
1.005072593688964844e-01,nan,nan,nan,nan,nan,9.232646867086702347e-02,nan,8.572813232881614232e-01,nan,4.040091991424560547e+00,4.000000000000000000e+00,4.000000000000000000e+00,nan,2.550243059859878467e-02,nan,-3.222155247928075172e-01,nan,2.034681081771850586e+00,2.000000000000000000e+00,2.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000000000000000000e+00
1.044299602508544922e-01,nan,nan,nan,nan,nan,9.644904203830968747e-02,nan,9.094099864505073016e-01,nan,4.002453804016113281e+00,4.000000000000000000e+00,4.000000000000000000e+00,nan,2.454369260617025872e-02,nan,-1.681234961841622244e-01,nan,1.930498838424682617e+00,2.000000000000000000e+00,2.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000000000000000000e+00
1.082832813262939453e-01,nan,nan,nan,nan,nan,9.999637261029523105e-02,nan,9.591463923428785732e-01,nan,3.965108394622802734e+00,4.000000000000000000e+00,4.000000000000000000e+00,nan,2.473544020465596321e-02,nan,7.461247348615099306e-02,nan,1.917710423469543457e+00,2.000000000000000000e+00,2.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000000000000000000e+00
1.121344566345214844e-01,nan,nan,nan,nan,nan,1.037354507807664861e-01,nan,9.525754792779743685e-01,nan,3.949445486068725586e+00,4.000000000000000000e+00,4.000000000000000000e+00,nan,2.521480920087022792e-02,nan,1.806237800711610886e-01,nan,1.961645007133483887e+00,2.000000000000000000e+00,2.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000000000000000000e+00
1.160504817962646484e-01,nan,nan,nan,nan,nan,1.074745289512377411e-01,nan,9.928170084820485686e-01,nan,3.910777568817138672e+00,4.000000000000000000e+00,4.000000000000000000e+00,nan,2.626942099254160612e-02,nan,2.974905473782544774e-01,nan,1.811134099960327148e+00,2.000000000000000000e+00,2.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000000000000000000e+00
