time,arm1_Ang_pos,arm1_Ang_vel,arm1_Ang_acc,arm1_Ang_jerk,tail_Ang_pos,tail_Ang_vel,tail_Ang_acc,tail_Ang_jerk,tail_torque,arm2_Ang_pos,arm2_Ang_vel,arm2_Ang_acc,arm2_Ang_jerk,phi_pos,phi_vel,phi_acc,phi_jerk,phi_torque,phi_theta3_diff
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.004196486478916839e+01,-3.108569481342366316e+02,0.000000000000000000e+00,0.000000000000000000e+00,-4.467392593431810610e+01,6.840521801603360927e+02,8.227811330372504518e-18,0.000000000000000000e+00,0.000000000000000000e+00,-5.005553638021716978e+01,1.179117239583310948e+03,0.000000000000000000e+00,0.000000000000000000e+00,-5.381610445899062789e+00,4.950650594229747412e+02,5.861948863758985752e-17,0.000000000000000000e+00
1.000489218369041838e-03,1.073540946745139348e-05,1.989569811615307660e-02,1.972948338666503787e+01,-3.138004142579811173e+02,-2.399252197039380437e-05,-4.435228584777337751e-02,-4.398613706091273912e+01,6.908529378110043808e+02,2.479482450894862113e-03,-2.663601287015378890e-05,-4.948873307669422739e-02,-4.887237663622659056e+01,1.186045167502539925e+03,-2.643490899759984107e-06,-5.136447228920850740e-03,-4.886239575313851446e+00,4.951922296915356014e+02,4.528674456524107474e-03,2.399252197039380437e-05
2.000978436738083677e-03,4.265599181097615898e-05,3.947728870909113230e-02,1.941405700241947230e+01,-3.167438803817256030e+02,-9.533292786318934566e-05,-8.801304263649575854e-02,-4.329154410280112586e+01,6.976536954616725552e+02,4.958964901789715551e-03,-1.055729890461371429e-04,-9.779026023185934113e-02,-4.768228557504717458e+01,1.192973095421768903e+03,-1.024006118294779558e-05,-9.777217595363580857e-03,-4.390741472246047827e+00,4.953193999600964617e+02,9.057348913048155967e-03,9.533292786318934566e-05
3.001467655107125515e-03,9.533327794233016563e-05,5.874182543199056583e-02,1.909568571205246101e+01,-3.196873465054701455e+02,-2.130654776508078161e-04,-1.309754629527777048e-01,-4.259014705998329475e+01,7.044544531123408433e+02,7.438447352684569858e-03,-2.353543348762330363e-04,-1.448976467573788451e-01,-4.648526319667894313e+01,1.199901023340998108e+03,-2.228885722542521680e-05,-1.392218380460113168e-02,-3.895116136695651932e+00,4.954465702286573219e+02,1.358602336957220533e-02,2.130654776508078161e-04
4.001956873476167353e-03,1.683387987732693164e-04,7.768636193802774814e-02,1.877436951556400757e+01,-3.226308126292146312e+02,-3.762344313056704623e-04,-1.732327393832297224e-01,-4.188194593245921027e+01,7.112552107630090177e+02,9.917929803579424164e-03,-4.145234567087245246e-04,-1.908039579451361600e-01,-4.528130950112187492e+01,1.206828951260227313e+03,-3.828902540305404876e-05,-1.757121856190644454e-02,-3.399363568662664203e+00,4.955737404972181821e+02,1.811469782609625295e-02,3.762344313056704623e-04
5.002446091845209192e-03,2.612440852155494008e-04,9.630795188037909182e-02,1.845010841295411552e+01,-3.255742787529591169e+02,-5.838840488001983747e-04,-2.147780645144624079e-01,-4.116694072022890794e+01,7.180559684136773058e+02,1.239741225447427847e-02,-6.416237608918944329e-04,-2.355022590870148591e-01,-4.407042448837599125e+01,1.213756879179456519e+03,-5.773971209169605142e-05,-2.072419457255245817e-02,-2.903483768147083310e+00,4.957009107657790992e+02,2.264337228262030058e-02,5.838840488001983747e-04
6.002935310214251030e-03,3.736206681809264591e-04,1.146036489122209817e-01,1.812290240422278131e+01,-3.285177448767036026e+02,-8.350585901068128744e-04,-2.556046309330862187e-01,-4.044513142329236643e+01,7.248567260643454802e+02,1.487689470536913278e-02,-9.151986537740258981e-04,-2.789856154748983075e-01,-4.285260815844127791e+01,1.220684807098685496e+03,-8.014006366721303720e-05,-2.338098454181210956e-02,-2.407476735148910585e+00,4.958280810343399594e+02,2.717204673914435167e-02,8.350585901068128744e-04
7.003424528583292868e-03,5.050400785811562333e-04,1.325705066867297888e-01,1.779275148937000850e+01,-3.314612110004480883e+02,-1.128802315197935174e-03,-2.957056312257118624e-01,-3.971651804164958577e+01,7.316574837150137682e+02,1.735637715626398361e-02,-1.233791541703401894e-03,-3.212470924006701756e-01,-4.162786051131773490e+01,1.227612735017914474e+03,-1.049892265054667881e-04,-2.554146117495834090e-02,-1.911342469668146027e+00,4.959552513029008196e+02,3.170072119566839236e-02,1.128802315197935174e-03
8.003913746952334707e-03,6.550738473279947094e-04,1.502055788570818839e-01,1.745965566839579353e+01,-3.344046771241926308e+02,-1.464159484045986703e-03,-3.350742579789496300e-01,-3.898110057530058015e+01,7.384582413656819426e+02,1.983585960715883792e-02,-1.595945831028305721e-03,-3.622797551562137452e-01,-4.039618154700536934e+01,1.234540662937143679e+03,-1.317863469823190995e-04,-2.720549717726409786e-02,-1.415080971704788970e+00,4.960824215714616798e+02,3.622939565219244346e-02,1.464159484045986703e-03
9.004402965321376545e-03,8.232935053331973856e-04,1.675059190764537631e-01,1.712361494130013995e+01,-3.373481432479371165e+02,-1.840174356623387698e-03,-3.737037037794103123e-01,-3.823887902424533536e+01,7.452589990163502307e+02,2.231534205805369223e-02,-2.000204928097019594e-03,-4.020766690334126037e-01,-3.915757126550417411e+01,1.241468590856372884e+03,-1.600305714736317061e-04,-2.837296525400231570e-02,-9.186922412588400810e-01,4.962095918400225401e+02,4.075807010871649455e-02,1.840174356623387915e-03
