time,arm1_Ang_pos,arm1_Ang_vel,arm1_Ang_acc,arm1_Ang_jerk,tail_Ang_pos,tail_Ang_vel,tail_Ang_acc,tail_Ang_jerk,tail_torque,arm2_Ang_pos,arm2_Ang_vel,arm2_Ang_acc,arm2_Ang_jerk,phi_pos,phi_vel,phi_acc,phi_jerk,phi_torque,phi_theta3_diff,arm1_Ang_meas_pos,arm1_Ang_meas_vel,tail_Ang_meas_pos,tail_Ang_meas_vel,phi_meas_pos,phi_meas_vel,tail_meas_torque,phi_meas_torque,arm2_Ang_meas_pos,arm2_Ang_meas_vel,K1,K2,K3,K4,K5,K6,K7,K8,K9,K10,K11,K12,k0,costToGo
0.000000000000000000e+00,-5.814944801006413089e-01,-6.336429999999999563e-01,0.000000000000000000e+00,1.691217168822931417e+05,5.814944801006413089e-01,0.000000000000000000e+00,0.000000000000000000e+00,-3.896879399837285164e+05,0.000000000000000000e+00,-1.951476377710991583e+00,1.756502000000000008e+00,0.000000000000000000e+00,-1.685371984059125680e+04,-2.532970857811632559e+00,1.756502000000000008e+00,0.000000000000000000e+00,3.728499101186184562e+05,0.000000000000000000e+00,-5.814944801006409758e-01,-5.814944801006413089e-01,-6.336429999999999563e-01,5.814944801006413089e-01,0.000000000000000000e+00,-2.532970857811632559e+00,1.756502000000000008e+00,-5.365827734955525355e-03,4.222190800696776040e-03,-1.951476377710991361e+00,1.756502000000000008e+00,-3.041275556813119452e-01,1.542130287617883511e+00,3.168989738134875278e-01,3.965992140163571156e-02,4.198387499345647145e-01,6.723409963337960427e-02,6.683080195549776503e-01,-1.041380090244444778e+00,9.396786450831962068e-01,9.680940767881668352e-02,1.566193975262475391e-02,2.192818035149259326e-01,5.365827734955525355e-03,0.000000000000000000e+00
1.000852127857851468e-03,-5.821068808603149236e-01,-5.913662021066636854e-01,4.208949487993904626e+01,-2.936077366103727400e+02,5.814442200551633855e-01,-9.733374752636780869e-02,-9.674263006711727542e+01,9.836011589179440762e+02,1.982028973981291714e-02,-1.949721520408784770e+00,1.752204491055002755e+00,-4.447509424905098818e+00,-3.588424390485170647e+02,-2.531165740463948488e+00,1.849538238581370786e+00,9.228726896953963887e+01,-1.296600142493854491e+03,-6.619239185021994105e-03,-5.814442200551637185e-01,-5.821074947629997220e-01,-5.912315353237751481e-01,5.814452019513687286e-01,-9.777339566024574602e-02,-2.531165807931269107e+00,1.850459398116613530e+00,1.450156457011842794e-02,-1.187401862326794427e-03,-1.949720605979900379e+00,1.752686002456367742e+00,-3.028038320506045711e-01,1.510154446780370696e+00,3.146692802602121253e-01,3.875623995945564476e-02,4.189335127448440277e-01,6.692152245442442582e-02,6.686920204799084999e-01,-1.029654442485107957e+00,9.474828154193157825e-01,9.774219104482402554e-02,1.635231799007024964e-02,2.198339959015352396e-01,5.437699095195963790e-03,4.092218194830039037e-08
2.001704255715702936e-03,-5.826760011666924921e-01,-5.493911979392676059e-01,4.178573885418573042e+01,-2.978821201553021183e+02,5.812943168796079751e-01,-1.936554235478613328e-01,-9.572596208150736175e+01,9.938223066223719115e+02,3.964057947962583428e-02,-1.947973019028324426e+00,1.747587985882209205e+00,-4.763131049110045367e+00,-3.478413307988028009e+02,-2.529267335907932512e+00,1.941243409430070344e+00,9.095559311776210620e+01,-1.299320519681151836e+03,-1.323847837004398821e-02,-5.812943168796080862e-01,-5.826748307196769616e-01,-5.493225449378652536e-01,5.812979299037042136e-01,-1.939445139659228268e-01,-2.529261935538657191e+00,1.942271725394221438e+00,3.436164877484595287e-02,-8.873916009032955729e-03,-1.947964005634952978e+00,1.748327211428298611e+00,-3.014458816105503591e-01,1.478407383566178179e+00,3.124839926055759110e-01,3.786133284568043988e-02,4.180089254199845228e-01,6.661238607348883567e-02,6.690613062590025084e-01,-1.017989067081523036e+00,9.552467142895602059e-01,9.865559952381894315e-02,1.703857490095218169e-02,2.203805832630247596e-01,5.347443205692368855e-03,5.508357648480750898e-08
3.002556383573554404e-03,-5.832022668953655842e-01,-5.077223899172388366e-01,4.147758357088057579e+01,-3.021529491255403741e+02,5.810460860152917295e-01,-2.889542728237439739e-01,-9.469854525590655214e+01,1.004026688982039445e+03,5.946086921943873754e-02,-1.946230983065990294e+00,1.742659942629336767e+00,-5.071211549472683267e+00,-3.373406530466586446e+02,-2.527277069081282246e+00,2.031614215453080963e+00,8.962061993596041987e+01,-1.302022349783403115e+03,-1.985771755506598318e-02,-5.810460860152919516e-01,-5.831984664115938966e-01,-5.078658748385769250e-01,5.810404195365433955e-01,-2.886760023774071482e-01,-2.527256036263033856e+00,2.032346085463658358e+00,5.422002285534528732e-02,-1.585222123144846770e-02,-1.946215616726490349e+00,1.743670083086251266e+00,-3.000646705178637297e-01,1.446906703343594058e+00,3.103419547753987207e-01,3.697045896857691777e-02,4.170767606030912344e-01,6.630743466496584471e-02,6.694233548391806954e-01,-1.006395013323335696e+00,9.629718372113188485e-01,9.955543576913894466e-02,1.771349178730755730e-02,2.209212835614474679e-01,5.157853765804381284e-03,1.161675419997884316e-07
4.003408511431405872e-03,-5.836861039219257696e-01,-4.663641804600048846e-01,4.116502901028555073e+01,-3.064201032112586631e+02,5.807008429035316333e-01,-3.832195401132788559e-01,-9.366037946937321124e+01,1.014213566179283134e+03,7.928115895925165468e-02,-1.944495522018159894e+00,1.737427819444105292e+00,-5.371768475549792754e+00,-3.272438480222787689e+02,-2.525196364921692194e+00,2.120647359557383815e+00,8.828234927516403729e+01,-1.304704719969056214e+03,-2.647695674008797642e-02,-5.807008429035322994e-01,-5.836934527231676384e-01,-4.667082850544193029e-01,5.806922390219261265e-01,-3.824554065642981615e-01,-2.525181142912552801e+00,2.121268816026188553e+00,7.407839693584461482e-02,-2.283052645386397794e-02,-1.944488903890626563e+00,1.738813409461890336e+00,-2.986605361061803743e-01,1.415641845267386012e+00,3.082420760488257527e-01,3.608402133149061358e-02,4.161369429476619586e-01,6.600662954111810587e-02,6.697775239914115497e-01,-9.948595354504016219e-01,9.706604595315934114e-01,1.004412598350667152e-01,1.837763549127825399e-02,2.214561722958930390e-01,4.881696975063035994e-03,2.689812667118585628e-07
5.004260639289256907e-03,-5.841279381219643962e-01,-4.253209719869929795e-01,4.084807515167141645e+01,-3.106834560398220901e+02,5.802599029856448931e-01,-4.764404701757296023e-01,-9.261146459356825744e+01,1.024382152917611620e+03,9.910144869906456488e-02,-1.942766745381213633e+00,1.731899074474232414e+00,-5.664815048259160157e+00,-3.174777970024870797e+02,-2.523026648366858193e+00,2.208339544649962072e+00,8.694078097651549797e+01,-1.307366656507766493e+03,-3.309619592510996966e-02,-5.802599029856445600e-01,-5.841436711925531711e-01,-4.259374897217967360e-01,5.802777974747147516e-01,-4.749878958594633271e-01,-2.523027558726096409e+00,2.208651135940843613e+00,9.393677101634395621e-02,-2.980883167627948471e-02,-1.942749761251381546e+00,1.733663240081380286e+00,-2.972341054947436612e-01,1.384604146811793335e+00,3.061834564847309426e-01,3.520230673567668889e-02,4.151895784561429603e-01,6.570994771223623299e-02,6.701234766556344313e-01,-9.833718151316858114e-01,9.783144967874274345e-01,1.013128780961006642e-01,1.903135148947819252e-02,2.219852807880112744e-01,4.520792031858872351e-03,6.281500562584745006e-07
6.005112767147108808e-03,-5.845281953710733669e-01,-3.845971669176302399e-01,4.052672197325662040e+01,-3.149428748008574530e+02,5.797245817029480497e-01,-5.686063077703593649e-01,-9.155180049218512295e+01,1.034531614886126590e+03,1.189217384388774751e-01,-1.941044762651529698e+00,1.726081165867436873e+00,-5.950361416276699345e+00,-3.079861149170397994e+02,-2.520769344354477415e+00,2.294687473637795794e+00,8.559591487043984159e+01,-1.310007119516262946e+03,-3.971543511013196637e-02,-5.797245817029477166e-01,-5.845441762328902335e-01,-3.856104054914772372e-01,5.797910595195503447e-01,-5.660900616346714598e-01,-2.520783130630818825e+00,2.294262772909751558e+00,1.137948944059501977e-01,-3.706376270028276937e-02,-1.940992071111268480e+00,1.728172711275079987e+00,-2.957852750390816965e-01,1.353783107841207700e+00,3.041649592077602660e-01,3.432578775769579843e-02,4.142341376652481921e-01,6.541730604028733742e-02,6.704602373384473957e-01,-9.719193230996269195e-01,9.859359114467490803e-01,1.021698125484881564e-01,1.967552528563128525e-02,2.225086937874899418e-01,4.081651681905265269e-03,1.565872624485496754e-06
7.005964895004960710e-03,-5.848873015448440293e-01,-3.441971676713440065e-01,4.020096945214211104e+01,-3.191982198442510708e+02,5.790961944967584207e-01,-6.597062976564312953e-01,-9.048138702032660774e+01,1.044661064907650598e+03,1.387420281786904130e-01,-1.939329683325487164e+00,1.719981551771439410e+00,-6.228415498803389738e+00,-2.987246237207339163e+02,-2.518425877822245695e+00,2.379687849427870816e+00,8.424775077572026305e+01,-1.312624997379402203e+03,-4.633467429515397001e-02,-5.790961944967585318e-01,-5.849150148025931140e-01,-3.456768430158049243e-01,5.791703652352655496e-01,-6.559459520694196355e-01,-2.518441397823731887e+00,2.378366054913146677e+00,1.336528995548156296e-01,-4.444916691101355455e-02,-1.939271032588466337e+00,1.722420102843726930e+00,-2.943153801306377937e-01,1.323173779009451323e+00,3.021858251779700466e-01,3.345447614467530334e-02,4.132714325328994964e-01,6.512870885696248058e-02,6.707881416915099093e-01,-9.604946044011395401e-01,9.935261598293636531e-01,1.030122147772858376e-01,2.030985343892559997e-02,2.230263907581394311e-01,3.578971571348051137e-03,2.956719714011780260e-06
8.006817022862811745e-03,-5.852056825188680644e-01,-3.041253766675616754e-01,3.987081756424124279e+01,-3.234493442475807683e+02,5.783760568083928799e-01,-7.497296845932087672e-01,-8.940022402382120958e+01,1.054769558710010870e+03,1.585623179185033094e-01,-1.937621616899465549e+00,1.713607690333956324e+00,-6.498983565295861631e+00,-2.896582205746217937e+02,-2.515997673707858873e+00,2.463337374927164980e+00,8.289628849848513426e+01,-1.315219100288170011e+03,-5.295391348017595978e-02,-5.783760568083933240e-01,-5.852455391294705267e-01,-3.061295405215500587e-01,5.784513015199211905e-01,-7.445624490638127480e-01,-2.516014848909749357e+00,2.460938396482668100e+00,1.535109047036810614e-01,-5.183457112174433279e-02,-1.937563547389828056e+00,1.716375947418855352e+00,-2.928250954565865816e-01,1.292769954700505819e+00,3.002456186821090278e-01,3.258858430929072875e-02,4.123017481219521940e-01,6.484419595444561313e-02,6.711069107192516592e-01,-9.490888885091577354e-01,1.001086327445055213e+00,1.038399939881669981e-01,2.093451657431710106e-02,2.235383259367869080e-01,3.026674412989626903e-03,5.004527098046400407e-06
9.007669150720662779e-03,-5.854837641687369310e-01,-2.643861963257104208e-01,3.953626628420396827e+01,-3.276960933519621904e+02,5.775654840791680789e-01,-8.386657133399553210e-01,-8.830831133847352987e+01,1.064856090282282366e+03,1.783826076583162334e-01,-1.935920672869843928e+00,1.706967039702707467e+00,-6.762070643205701614e+00,-2.807586638987709762e+02,-2.513486156949011896e+00,2.545632753042662788e+00,8.154152783108581559e+01,-1.317788153391626793e+03,-5.957315266519794261e-02,-5.775654840791679678e-01,-5.855237467190914646e-01,-2.669664446128926505e-01,5.776744112749412352e-01,-8.319279359572069321e-01,-2.513516195372039963e+00,2.541931344132503323e+00,1.733692788790734407e-01,-5.926542406759411491e-02,-1.935841784097098728e+00,1.710003408175296391e+00,-2.913150987524324442e-01,1.262565599921533721e+00,2.983434784894788971e-01,3.172827688171242499e-02,4.113253882401214923e-01,6.456373604357223961e-02,6.714163059937559019e-01,-9.376935935882065865e-01,1.008617717037737060e+00,1.046530465436539825e-01,2.154965268650870305e-02,2.240445126699665279e-01,2.429038591056069223e-03,8.173632420545515740e-06
