time,arm1_Ang_pos,arm1_Ang_vel,arm1_Ang_acc,arm1_Ang_jerk,tail_Ang_pos,tail_Ang_vel,tail_Ang_acc,tail_Ang_jerk,tail_torque,arm2_Ang_pos,arm2_Ang_vel,arm2_Ang_acc,arm2_Ang_jerk,phi_pos,phi_vel,phi_acc,phi_jerk,phi_torque,phi_theta3_diff,arm1_Ang_meas_pos,arm1_Ang_meas_vel,tail_Ang_meas_pos,tail_Ang_meas_vel,phi_meas_pos,phi_meas_vel,tail_meas_torque,phi_meas_torque,arm2_Ang_meas_pos,arm2_Ang_meas_vel
1.000453797891471576e-02,6.521253909240675665e-04,1.269688393115243619e-01,8.752620084376898646e+00,-6.693694184303004704e+02,-1.639639989280813111e-03,-3.174551416684024963e-01,-2.051444283975051874e+01,1.839394311932404662e+03,7.233802205245676298e-02,-1.573599586524154293e-03,-3.141460728930881019e-01,-2.503162181333303593e+01,1.154324924789576244e+03,6.604040275665890003e-05,3.309068775314315865e-03,-4.423687239392806170e+00,-1.238758422252707078e+03,-7.440563753389362045e-02,1.639639989280813111e-03,7.423138905951508822e-04,1.353588199716875828e-01,-1.895827519486962664e-03,-3.422437919133320405e-01,1.715371148261732087e-04,2.114266203821104848e-02,8.028534793032207628e-02,-4.834038929208914898e-02,-1.724290404660789536e-03,-3.211011298751210163e-01
1.100499177680618751e-02,7.754467924048236713e-04,1.353576650927922065e-01,7.984658449371320188e+00,-6.557919820646246762e+02,-1.945046705510869531e-03,-3.369422168517935967e-01,-1.832593683598815559e+01,1.786403424981819398e+03,7.957182425770152612e-02,-1.883138068653714354e-03,-3.385852569438447257e-01,-2.379847664415268227e+01,1.141012812797838706e+03,6.190863685715561164e-05,-1.643040092051130732e-03,-5.382553127530447235e+00,-1.186615340592727989e+03,-8.184620128728298249e-02,1.945046705510869965e-03,8.822161281215218668e-04,1.442096446823264155e-01,-2.248882661377400120e-03,-3.632370569221996526e-01,1.913747355070776477e-04,1.834338145016067845e-02,8.901286881111947213e-02,-5.551103196499213716e-02,-2.057507925870322336e-03,-3.448936754720389741e-01
1.200544557469765752e-02,9.066309760163608969e-04,1.429819097487705915e-01,7.221086968390776129e+00,-6.403233113260683922e+02,-2.268451069874724384e-03,-3.542524274719502930e-01,-1.614880991215281369e+01,1.722375067339252155e+03,8.680562646294627538e-02,-2.216196461291744524e-03,-3.617962807915183765e-01,-2.257529854788590384e+01,1.127366173748178653e+03,5.225460858297983273e-05,-7.543853319568076532e-03,-6.335726829476539201e+00,-1.148723369615614274e+03,-8.928676504067234454e-02,2.268451069874724384e-03,1.030559452390110518e-03,1.521971464107205185e-01,-2.621755417506311126e-03,-3.817815956846515313e-01,2.079018313254819242e-04,1.455403597157340322e-02,9.742845259568974625e-02,-6.288422483890065973e-02,-2.413853586180829229e-03,-3.672275597130781333e-01
1.300589937258912927e-02,1.045002325364631458e-03,1.498462488231319112e-01,6.461809401703312972e+00,-6.222879505701583867e+02,-2.607923279983010139e-03,-3.693987591600387255e-01,-1.398234281168824999e+01,1.641982443087583761e+03,9.403942866819102464e-02,-2.571737536452766044e-03,-3.837891690779997589e-01,-2.136207925073747660e+01,1.113331759975240630e+03,3.618574353024400645e-05,-1.439040991796093280e-02,-7.284277176319092106e+00,-1.119658252353077614e+03,-9.672732879406169271e-02,2.607923279983010139e-03,1.186430806421078172e-03,1.593461757525013733e-01,-3.011893825763818297e-03,-3.979457167591669009e-01,2.202007485860732147e-04,9.776896106523052729e-03,1.055495515014518298e-01,-7.040775506116006555e-02,-2.791693077177745137e-03,-3.881688206526438534e-01
1.400635317048060102e-02,1.189885224055587352e-03,1.559553578595486434e-01,5.706680347690912036e+00,-6.006436646152532148e+02,-2.961533533446357100e-03,-3.823941975472252564e-01,-1.182530944110424720e+01,1.535775795366904958e+03,1.012732308734357739e-01,-2.948724066151297337e-03,-4.045739464451793554e-01,-2.015880866438288876e+01,1.098844389544128262e+03,1.280946729506025748e-05,-2.217974889795405399e-02,-8.228779865124328907e+00,-1.096443446622734427e+03,-1.041678925474510548e-01,2.961533533446357534e-03,1.349073049258381774e-03,1.656643765365323484e-01,-3.417099188667620420e-03,-4.117485263918952421e-01,2.273382173470027791e-04,4.001730846714370710e-03,1.133671406778373469e-01,-7.807714930619483185e-02,-3.189760971320617505e-03,-4.077467955451808956e-01
1.500680696837207277e-02,1.340604055695181120e-03,1.613139124016929882e-01,4.955469255515791538e+00,-5.736915784832915506e+02,-3.327352027875399472e-03,-3.932517282646764145e-01,-9.675434964812325234e+00,1.385164457321230429e+03,1.085070330786804954e-01,-3.346118822401858341e-03,-4.241606375349482594e-01,-1.896547435971582374e+01,1.083823401507386734e+03,-1.876679452645870337e-05,-3.090890927027181712e-02,-9.169572448225324024e+00,-1.077307534557980489e+03,-1.116084563008404029e-01,3.327352027875399472e-03,1.517623090503959207e-03,1.711709651631505014e-01,-3.834936605721624928e-03,-4.232404496418113449e-01,2.276650561708215982e-04,-2.765255209396347367e-03,1.208957292363503494e-01,-8.587512058953761240e-02,-3.607271549550803303e-03,-4.260057048512077005e-01
1.600726076626354452e-02,1.496483203889364868e-03,1.659265879932375620e-01,4.207787403892871758e+00,-5.384569285024952023e+02,-3.703448960880768859e-03,-4.019843369435583957e-01,-7.527969502357747977e+00,1.147470882754810191e+03,1.157408352839252447e-01,-3.762884577218969431e-03,-4.425592669891969533e-01,-1.778206084617129079e+01,1.068167766593287297e+03,-5.943561633820111396e-05,-4.057493004563863387e-02,-1.010686593182218118e+01,-1.061129639962509827e+03,-1.190490200542297650e-01,3.703448960880768425e-03,1.691309647825309020e-03,1.758800237121702637e-01,-4.263195873956817511e-03,-4.324634760851847615e-01,2.211782303055307656e-04,-1.053080001266968289e-02,1.281044923971029204e-01,-9.379091469380375357e-02,-4.042017643651286962e-03,-4.429942760978544669e-01
1.700771456415501454e-02,1.656847052244090701e-03,1.697980601778545096e-01,3.462924178584203094e+00,-4.891944961381911980e+02,-4.087894530073099032e-03,-4.086050092150375068e-01,-5.371064358062069388e+00,6.951184714054817277e+02,1.229746374891699939e-01,-4.197984102617152713e-03,-4.597798594498163083e-01,-1.660854856732139240e+01,1.051749217513425492e+03,-1.100895725440540060e-04,-5.117485023477887779e-02,-1.104079899593840608e+01,-1.047165586814271819e+03,-1.264895838076191270e-01,4.087894530073099032e-03,1.869265784007553919e-03,1.798235843631602049e-01,-4.699471179661927900e-03,-4.395058193617735198e-01,2.063714987702284403e-04,-1.927367802336139510e-02,1.351454951300113116e-01,-1.017841483615650883e-01,-4.493099680891699324e-03,-4.587794973851349045e-01
1.800816836204648802e-02,1.821019984365310727e-03,1.729330044992165305e-01,2.719426895215935502e+00,-4.130881053260990257e+02,-4.478758933063020295e-03,-4.131267307102801656e-01,-3.164599676155266827e+00,-6.867728331273733602e+02,1.302084396944147571e-01,-4.650380170610926393e-03,-4.758324395586970290e-01,-1.544491247327310823e+01,1.034402393940108368e+03,-1.716212375479058815e-04,-6.270570884841693282e-02,-1.197146653739057953e+01,-1.034901764321364226e+03,-1.339301475610085168e-01,4.478758933063020295e-03,2.050814212338243538e-03,1.830006552564640843e-01,-5.141752322889421231e-03,-4.443697917264744501e-01,1.822477790416989537e-04,-2.901257835397907242e-02,1.419666814947116440e-01,-1.098584904700313919e-01,-4.959504543847722061e-03,-4.733823700804535295e-01
1.900862215993795803e-02,1.988326383858976185e-03,1.753360965009957417e-01,1.973789926525145288e+00,-1.077509402049603523e+03,-4.874112367461165551e-03,-4.155624870604526233e-01,-6.312129344454642244e-01,5.751248068363825951e+03,1.374422418996594508e-01,-5.119035553214808243e-03,-4.907270319577296536e-01,-1.429111994612849479e+01,1.272135958108362729e+03,-2.449231857536432878e-04,-7.516454489727712740e-02,-1.289893568447947203e+01,-8.191951445885740668e+02,-1.413707113143978233e-01,4.874112367461164684e-03,2.235166580681578578e-03,1.854275479509748803e-01,-5.587805846344383841e-03,-4.471210086093393987e-01,1.478863777484167887e-04,-3.973879746456210338e-02,1.488039080164749173e-01,-1.180026687447696815e-01,-5.439919468595967242e-03,-4.868598060739015021e-01
2.000907595782943152e-02,2.158090634331042215e-03,1.770120117268646764e-01,1.214846926468170274e+00,1.031615887758432848e+02,-5.272025030878169441e-03,-4.159252638967213533e-01,0.000000000000000000e+00,5.506921786972260634e+03,1.446760441049042278e-01,-5.602913022443326008e-03,-5.044736612888053306e-01,-1.314712770852991497e+01,9.959828050767525838e+02,-3.308879915651558078e-04,-8.854839739208396343e-02,-1.382325526157149476e+01,-1.014108925899712403e+03,-1.488112750677872409e-01,5.272025030878170308e-03,2.421548620486376185e-03,1.870915647732712406e-01,-6.035459620501623136e-03,-4.476015002345329341e-01,1.024118683643055302e-04,-5.145285813551993964e-02,1.549770093061765552e-01,-1.261905875701987700e-01,-5.933047752137318026e-03,-4.990543583700528529e-01
2.100952975572090153e-02,2.329637119387456805e-03,1.779654257204956458e-01,3.776465432825725221e-01,-9.765319382061265685e+01,-5.670567120924660531e-03,-4.142280468502524959e-01,2.334631198682543651e+00,4.030928694066865319e+03,1.519098463101489493e-01,-6.100975350310990086e-03,-5.170823521938141543e-01,-1.201287708199819448e+01,9.742219726810526481e+02,-4.304082293863291213e-04,-1.028543053435617138e-01,-1.474446162964880358e+01,-1.005111387361839320e+03,-1.562518388211765474e-01,5.670567120924660531e-03,2.609258204426732203e-03,1.880606047335242059e-01,-6.482666269780892714e-03,-4.461522824954970434e-01,4.467645697508227000e-05,-6.413742724803064843e-02,1.612601268465712612e-01,-1.344499288854235641e-01,-6.437989812805810369e-03,-5.102897097435277196e-01
2.200998355361237502e-02,2.502290222634176615e-03,1.782010140255611552e-01,-5.211547695015627010e-15,-1.502126352466937760e+03,-6.067808835211277799e-03,-4.104838215522124134e-01,4.541939483738492100e+00,3.213869219032478668e+03,1.591436485153937819e-01,-6.612185308832329959e-03,-5.285631293146473286e-01,-1.088828646701163194e+01,9.500678799951123210e+02,-5.443764736210524860e-04,-1.180793077624349013e-01,-1.566258242464396311e+01,-9.968263272023564241e+02,-1.636924025745659927e-01,6.067808835211277799e-03,2.797581465560765226e-03,1.882604404434858325e-01,-6.927396457509457130e-03,-4.425923519640588832e-01,-2.628617361620708601e-05,-7.780383834064617810e-02,1.673281857939597772e-01,-1.427257326953915439e-01,-6.953682631125663975e-03,-5.203961903047050752e-01
2.301043735150384503e-02,2.675374327677147897e-03,1.777234521857334881e-01,-6.806316575986276485e-01,-1.476282703127041259e+03,-6.461820371348642005e-03,-4.047055736337675791e-01,6.635338052806706521e+00,2.862113526716825618e+03,1.663774507206384756e-01,-7.135505670021854291e-03,-5.389260172931952253e-01,-9.773238940138734065e+00,9.227058406355126863e+02,-6.736852986732119611e-04,-1.342204436594275907e-01,-1.657763902636975928e+01,-9.891346818696799801e+02,-1.711329663279552715e-01,6.461820371348642005e-03,2.985784838462008598e-03,1.878385690694374666e-01,-7.367549425280727447e-03,-4.370403129260142516e-01,-1.113676936213707681e-04,-9.244257988816455274e-02,1.733615937241835825e-01,-1.510379360858545017e-01,-7.478917118902098093e-03,-5.294828928141788182e-01
2.401089114939531505e-02,2.848213818122328177e-03,1.765374157446850112e-01,-1.456755759285326191e+00,-1.138648120578185626e+03,-6.850671926947395594e-03,-3.969062887260844663e-01,8.684859362591238252e+00,2.660851194116600709e+03,1.736112529258832249e-01,-7.669899205894090827e-03,-5.481810407713489930e-01,-8.667560820201959615e+00,8.909024195155307098e+02,-8.192272789466959913e-04,-1.512747520452644712e-01,-1.748964823399319357e+01,-9.819425314908442033e+02,-1.785735300813446613e-01,6.850671926947394727e-03,3.173174768734877364e-03,1.866878007824424035e-01,-7.801138989553735824e-03,-4.295041342522460392e-01,-2.115676736342622655e-04,-1.080492084329400665e-01,1.792568391747103862e-01,-1.593772728835128882e-01,-8.012706663187998957e-03,-5.375533426851860641e-01
2.501134494728678853e-02,3.020133077575668477e-03,1.746475802460882298e-01,-2.183840915785200121e+00,-1.003272838633512720e+03,-7.232433699618169738e-03,-3.870989524603288268e-01,1.070791514134062972e+01,2.527676987010385801e+03,1.808450551311280019e-01,-8.214328688463565578e-03,-5.563382243909988922e-01,-7.570982472144828890e+00,8.526950224148100688e+02,-9.818949888453923705e-04,-1.692392719306700100e-01,-1.839862343042637960e+01,-9.751747923897903547e+02,-1.860140938347339956e-01,7.232433699618173208e-03,3.359075836175847742e-03,1.848399806108412535e-01,-8.226234005544810074e-03,-4.199854016513075994e-01,-3.279133533348156594e-04,-1.246228754258734833e-01,1.850256738523056999e-01,-1.677154123024384713e-01,-8.554147358879625462e-03,-5.446082770771810688e-01
2.601179874517825855e-02,3.190456489643118954e-03,1.720586212336154275e-01,-2.893808151286135111e+00,-9.280936484164279818e+02,-7.605175886971594738e-03,-3.752965504676676334e-01,1.271090324732594468e+01,2.431206790050716336e+03,1.880788573363727512e-01,-8.767756889744786342e-03,-5.634075927940359607e-01,-6.483061423662319633e+00,8.047548236390947523e+02,-1.162581002773189869e-03,-1.881110423263682996e-01,-1.930457540871898559e+01,-9.687707184076144813e+02,-1.934546575881233854e-01,7.605175886971596473e-03,3.542785038958566959e-03,1.823177948524680181e-01,-8.640812780148363764e-03,-4.085271340347864655e-01,-4.612948966444485274e-04,-1.421568240066694022e-01,1.907448377462996891e-01,-1.760680705598639262e-01,-9.102107676792812671e-03,-5.506839580414558677e-01
2.701225254306973203e-02,3.358508437930634097e-03,1.687752142509391928e-01,-3.593879255841875509e+00,-8.791596363087464852e+02,-7.966968686618301765e-03,-3.615120683792665268e-01,1.469672714270511626e+01,2.356817061798907616e+03,1.953126595416175004e-01,-9.329146581752276526e-03,-5.693991706223504590e-01,-5.403017451207457356e+00,7.409312295161719248e+02,-1.362177895133974545e-03,-2.078871022430839322e-01,-2.020751296963493004e+01,-9.626806332424293942e+02,-2.008952213415128307e-01,7.966968686618301765e-03,3.723627192404421141e-03,1.791281524528755276e-01,-9.042937290217769111e-03,-3.951513641792635534e-01,-6.126708674222365245e-04,-1.606460213761692069e-01,1.964062631854796293e-01,-1.844314156917555292e-01,-9.655608157640004768e-03,-5.557973855554327880e-01
2.801270634096120205e-02,3.523613306044163628e-03,1.648020348417317260e-01,-4.286593809581821901e+00,-8.440726852372293934e+02,-8.315882296168922855e-03,-3.457584918262927576e-01,1.666689499194333735e+01,2.296756400216776910e+03,2.025464617468622774e-01,-9.897460536500557807e-03,-5.743229825178337578e-01,-4.329334309478679366e+00,6.483890344242321362e+02,-1.581578240331635169e-03,-2.285644906915409724e-01,-2.110744336106838759e+01,-9.568635178263642729e+02,-2.083357850949021095e-01,8.315882296168922855e-03,3.900958180780839026e-03,1.752705266345291335e-01,-9.430773308418540640e-03,-3.798622978728269928e-01,-7.830708627798966485e-04,-1.800891967252016834e-01,2.020020388671255607e-01,-1.927778624678337660e-01,-1.021384417119843707e-02,-5.599514945980286207e-01
2.901316013885267553e-02,3.685095477589661606e-03,1.601437585496654215e-01,-4.973074523903002309e+00,-8.171984936124482601e+02,-8.649986913234096117e-03,-3.280488064399120218e-01,1.862226792591832236e+01,2.246527374074208183e+03,2.097802639521069712e-01,-1.047166152600415186e-02,-5.781890531223761176e-01,-3.258623973969920762e+00,4.947159208259081993e+02,-1.821674612770057692e-03,-2.501402466824640958e-01,-2.200437260607283818e+01,-9.512852025306367523e+02,-2.157763488482914715e-01,8.649986913234094382e-03,4.074096622430599390e-03,1.707565482563083714e-01,-9.802352330153415311e-03,-3.626883047257032922e-01,-9.733820326177001657e-04,-2.004802589430624837e-01,2.075749697616552925e-01,-2.011219576272133269e-01,-1.077573436277111558e-02,-5.631685636687657759e-01
