time,arm1_Ang_pos,arm1_Ang_vel,arm1_Ang_acc,arm1_Ang_jerk,tail_Ang_pos,tail_Ang_vel,tail_Ang_acc,tail_Ang_jerk,tail_torque,arm2_Ang_pos,arm2_Ang_vel,arm2_Ang_acc,arm2_Ang_jerk,phi_pos,phi_vel,phi_acc,phi_jerk,phi_torque,phi_theta3_diff,arm1_Ang_meas_pos,arm1_Ang_meas_vel,tail_Ang_meas_pos,tail_Ang_meas_vel,phi_meas_pos,phi_meas_vel,tail_meas_torque,phi_meas_torque,arm2_Ang_meas_pos,arm2_Ang_meas_vel
2.000859643160727425e-02,3.278785071684362212e-03,2.912742303537290689e-01,1.213729254585785711e+01,-2.831924127839162679e+02,-8.586803809260091722e-03,-7.640270492319071183e-01,-3.247170324439041167e+01,6.798932912521079288e+02,5.333779643901576106e-02,-6.510472172209010727e-03,-5.274031532074818784e-01,-1.417447235249696647e+01,1.448855969776142274e+03,2.076331637051080561e-03,2.366238960244255174e-01,1.826653710248140783e+01,5.894597605385929455e+02,2.067316250634150254e-01,8.586803809260091722e-03,3.211968999399830195e-03,3.080249826861760631e-01,-8.338310728624767978e-03,-8.029920623029597193e-01,1.498983213479802368e-03,1.870254147096616915e-01,4.810927798090203211e-02,1.684828392655866314e-01,-6.839327515144965827e-03,-6.159666475932980001e-01
2.100902625318764108e-02,3.589541281214134356e-03,3.032830904983334075e-01,1.186488876437642936e+01,-2.603801129388227764e+02,-9.404141190760271704e-03,-7.961911698079350286e-01,-3.181633435719195901e+01,6.280241008790932256e+02,5.600468626096974378e-02,-7.072717933102416581e-03,-5.409748013215099904e-01,-1.289228225484336932e+01,1.074845550997796863e+03,2.331423257657856858e-03,2.552163684864251492e-01,1.889050335390559709e+01,6.552386674536783175e+02,2.170682063165858267e-01,9.404141190760273439e-03,3.526550492974026008e-03,3.207436675961173878e-01,-9.158697170855396169e-03,-8.367563260687014282e-01,1.694122712028157517e-03,2.031178481720347373e-01,5.166232656117565603e-02,1.806929388883807830e-01,-7.464574458827238218e-03,-6.336384778966667186e-01
2.200945607476800445e-02,3.911753873273897224e-03,3.150173825839744923e-01,1.158822028804672932e+01,-2.640941362279817213e+02,-1.025216392743007535e-02,-8.276939385574134667e-01,-3.114918029668344346e+01,6.385710202311654484e+02,5.867157608292370569e-02,-7.647024724332620454e-03,-5.532625455639574863e-01,-1.160048418354376309e+01,1.057539760229643434e+03,2.605139203097454892e-03,2.744313929934559804e-01,1.951154021024898455e+01,6.510980023132265160e+02,2.274047875697565724e-01,1.025216392743007535e-02,3.853620100721493521e-03,3.331199382169079959e-01,-1.001227460993683697e-02,-8.696890117920947905e-01,1.905638437763398961e-03,2.199362788744527453e-01,5.519736513412527162e-02,1.929370892163385365e-01,-8.106636172173437363e-03,-6.497527329176420174e-01
2.300988589634836781e-02,4.245078368131437012e-03,3.264728453996651458e-01,1.130728662672360407e+01,-2.677722399412354548e+02,-1.113001746132461986e-02,-8.585235767492620518e-01,-3.047024007633849862e+01,6.490408261343329741e+02,6.133846590487768147e-02,-8.231962918188635153e-03,-5.642575225438473119e-01,-1.029878818549302721e+01,1.033083066474039697e+03,2.898054543135984706e-03,2.942660542054147399e-01,2.012964917838630186e+01,6.470374759243601375e+02,2.377413688229272903e-01,1.113001746132461986e-02,4.192942911197279805e-03,3.451460835518053716e-01,-1.089849723328370143e-02,-9.017705347055798848e-01,2.134409267418788808e-03,2.374887661816040552e-01,5.870435337824870398e-02,2.051974672953489343e-01,-8.764087965864912622e-03,-6.642817685239758019e-01
2.401031571792873118e-02,4.589170286054538618e-03,3.376452177344176908e-01,1.102208722723738887e+01,-2.714109596194917913e+02,-1.203684723449903113e-02,-8.886683056524004032e-01,-2.977951259086126967e+01,6.594266155719772087e+02,6.400535572683165031e-02,-8.826102886959471747e-03,-5.739508688702019690e-01,-8.986732303832029700e+00,9.980616844332294022e+02,3.210744347539558081e-03,3.147174367821984342e-01,2.074483157364152675e+01,6.430495236944054795e+02,2.480779500760981193e-01,1.203684723449902939e-02,4.544119713294506903e-03,3.568170073632811468e-01,-1.181638334217590194e-02,-9.329866831279250983e-01,2.381106049289438871e-03,2.557701994413399404e-01,6.217317406612184877e-02,2.174554185132891171e-01,-9.435277292886463940e-03,-6.772164836865851578e-01
2.501074553950909454e-02,4.943685147310984337e-03,3.485302383772448387e-01,1.073262146295464525e+01,-2.750063650532848669e+02,-1.297179868900840728e-02,-9.181163465357481401e-01,-2.907699659785167512e+01,6.697206195919228549e+02,6.667224554878561915e-02,-9.428015002934128294e-03,-5.823337211520445145e-01,-7.663532825972235507e+00,9.464540285997038609e+02,3.543783686074281156e-03,3.357826253837035146e-01,2.135708854928694223e+01,6.391275045293616586e+02,2.584145313292688928e-01,1.297179868900840902e-02,4.906790559934232077e-03,3.681272075374528718e-01,-1.276505483978676754e-02,-9.633223072610519466e-01,2.646453785587377702e-03,2.747769672068515745e-01,6.559447591857689441e-02,2.296948667572665526e-01,-1.011860105419938941e-02,-6.885453400542003166e-01
2.601117536108945791e-02,5.308278472168555598e-03,3.591236461171590233e-01,1.043888862119188587e+01,-2.785539794295856950e+02,-1.393401726690787941e-02,-9.468559206682244378e-01,-2.836269069596279380e+01,6.799140636679653653e+02,6.933913537073958799e-02,-1.003626963840161847e-02,-5.893972159983975612e-01,-6.327745090232229863e+00,8.665094327267805738e+02,3.897747628506264411e-03,3.574587046698268766e-01,2.196642112075368658e+01,6.352655640486244693e+02,2.687511125824396108e-01,1.393401726690788288e-02,5.280590597831102267e-03,3.790717121661260625e-01,-1.374361997265151694e-02,-9.927635652794282173e-01,2.931173325250308916e-03,2.945044621377121974e-01,6.895988949644164812e-02,2.419020536062701510e-01,-1.081244664740120889e-02,-6.982591031417160199e-01
2.701160518266982127e-02,5.682605780895040766e-03,3.694211797431730671e-01,1.014088788794872897e+01,-2.820486810408646079e+02,-1.492264841025255605e-02,-9.748752493187488044e-01,-2.763659329874067438e+01,6.899970001191188658e+02,7.200602519269352908e-02,-1.064943716565094206e-02,-5.951324900182837219e-01,-4.976380561506378086e+00,7.315918823084152791e+02,4.273211244601616589e-03,3.797427593004651936e-01,2.257283018562718269e+01,6.314585214321110698e+02,2.790876938356103287e-01,1.492264841025255778e-02,5.665150644164112549e-03,3.896462094659757791e-01,-1.475117479482347844e-02,-1.021298317272983258e+00,3.235980583239422316e-03,3.149474337592361728e-01,7.226280455272543479e-02,2.540650294823761368e-01,-1.151519421158405526e-02,-7.063508835137470854e-01
2.801203500425018811e-02,6.066322593758223004e-03,3.794185780442994593e-01,9.838618329270186535e+00,-2.854845829571390823e+02,-1.593683756109755961e-02,-1.002162553756241303e+00,-2.689870260311611005e+01,6.999581058266273885e+02,7.467291501464749792e-02,-1.126608795697110754e-02,-5.995306798207257204e-01,-3.602092578386461241e+00,4.639343337884891412e+02,4.670749604126449468e-03,4.026318739355153609e-01,2.317631654026066101e+01,6.277017752439467131e+02,2.894242750887811022e-01,1.593683756109755614e-02,6.060097751836439860e-03,3.998469391949088236e-01,-1.578680462265534892e-02,-1.048915842687521360e+00,3.561585944490555568e-03,3.361000654884662708e-01,7.549809930890200027e-02,2.661735451609364977e-01,-1.222521867816479292e-02,-7.128157771990550895e-01
2.901246482583055147e-02,6.459084431025884608e-03,3.891115798095507450e-01,9.532078868336729016e+00,-2.888548847130833224e+02,-1.697573016149799691e-02,-1.028706055249620777e+00,-2.614901655123199475e+01,7.097844365409475813e+02,7.733980483660146676e-02,-1.188479238465112338e-02,-6.025829220147467247e-01,-2.180674228935358450e+00,-3.421860196459169856e+02,5.090937776846871793e-03,4.261231332348741074e-01,2.377688089365453195e+01,6.239912246336709813e+02,2.997608563419518757e-01,1.697573016149799691e-02,6.465061822667709374e-03,4.096707697131943271e-01,-1.684960140774297011e-02,-1.075606969562966420e+00,3.908705338447266905e-03,3.579563379361525577e-01,7.865857038139713320e-02,2.782103104173048735e-01,-1.294089606929570320e-02,-7.176506316268138619e-01
