time,arm1_Ang_pos,arm1_Ang_vel,arm1_Ang_acc,arm1_Ang_jerk,tail_Ang_pos,tail_Ang_vel,tail_Ang_acc,tail_Ang_jerk,tail_torque,arm2_Ang_pos,arm2_Ang_vel,arm2_Ang_acc,arm2_Ang_jerk,phi_pos,phi_vel,phi_acc,phi_jerk,phi_torque,phi_theta3_diff,arm1_Ang_meas_pos,arm1_Ang_meas_vel,tail_Ang_meas_pos,tail_Ang_meas_vel,phi_meas_pos,phi_meas_vel,tail_meas_torque,phi_meas_torque,arm2_Ang_meas_pos,arm2_Ang_meas_vel,K1,K2,K3,K4,K5,K6,K7,K8,K9,K10,K11,K12,k0,costToGo
7.564455794985009973e-01,-3.114459513698863979e-01,7.414946888841328354e-01,7.844853244184425201e+00,-3.623541339013907958e+01,-1.581839292671822494e-01,4.939974215611613872e-01,-1.110578974169825539e+00,6.034805003891141695e+01,7.652976133753795762e-02,7.142061279178902877e-01,-2.137092864334711795e+00,-2.930455806079730885e-01,2.680279900938504056e+01,8.723900571850724539e-01,-2.631090285895873127e+00,8.174427126061298843e-01,-3.404887232297847532e+01,4.722575895595872986e-01,1.581839292671821662e-01,-3.111912840089567367e-01,7.422873351322097912e-01,-1.587692483685433364e-01,4.952527181015907165e-01,8.810690478602328790e-01,-2.664994485310473227e+00,7.691529740838883022e-02,4.727452816443861727e-01,7.222997994916895426e-01,-2.169741767208882344e+00,-3.946703982742769297e-03,1.938183669357251282e-01,6.620917857078460755e-03,-7.073592727982159871e-03,3.341693644893360959e-01,2.452605927256884186e-02,5.340254957330595013e-03,-1.832987775186793455e-01,5.485572450348228379e-01,-1.670941854507279611e-02,-1.977219037642731145e-02,2.548990294243144161e-01,7.975791652286685310e-05,3.835502062291741717e-04
7.574461688893721067e-01,-3.106999580569669850e-01,7.493263392848540372e-01,7.808988380910283134e+00,-3.544152485645756911e+01,-1.576903961043009672e-01,4.929134126434391860e-01,-1.054487320329710487e+00,5.117853579110387585e+01,7.707507878012441471e-02,7.120674065480641080e-01,-2.137374752789737542e+00,-2.691453221947236463e-01,2.020323708981238653e+01,8.697578026523651307e-01,-2.630288165433176673e+00,7.852248435159543405e-01,-3.020181539449411190e+01,4.712033894949628765e-01,1.576903961043010227e-01,-3.104478473983902087e-01,7.501341987614792428e-01,-1.582735862755375311e-01,4.941682061754149036e-01,8.784024576128214301e-01,-2.664406549567443161e+00,7.744946728780206791e-02,4.717012202312317881e-01,7.201288713372838712e-01,-2.170238343392028035e+00,-4.579588863178273538e-03,1.938546688034618881e-01,6.523288957060229161e-03,-7.039811485293771300e-03,3.341516978016100814e-01,2.445986854234154587e-02,5.842348944089911095e-03,-1.834377499710040105e-01,5.479451818186109602e-01,-1.683179600349378469e-02,-1.982721347760778643e-02,2.548550816978837341e-01,9.439283222465457378e-05,3.814381116679378117e-04
7.584467582802431052e-01,-3.099461918738687927e-01,7.571219538361122492e-01,7.772822226060477568e+00,-3.573723023371783114e+01,-1.571978521100274861e-01,4.918857029512247458e-01,-9.979426882198912940e-01,5.128086285214829587e+01,7.762039622271078854e-02,7.099284881392077251e-01,-2.137632547857027276e+00,-2.447465721502859737e-01,2.018581391370863898e+01,8.671263402492351835e-01,-2.629518250808251967e+00,7.530434557126044481e-01,-3.008237959011374940e+01,4.701491894303384544e-01,1.571978521100274584e-01,-3.096968711277117148e-01,7.579398513752634292e-01,-1.577788454038548949e-01,4.931694484414800850e-01,8.757363486099900562e-01,-2.663865924804913021e+00,7.798363716721523620e-02,4.706571588180774590e-01,7.179575032061351614e-01,-2.170696476363433103e+00,-5.212203862139217110e-03,1.938752933260903810e-01,6.426647253163666855e-03,-7.006726635642037716e-03,3.341335725030165626e-01,2.439367202449295099e-02,6.343960131042597830e-03,-1.835699499557926218e-01,5.473371759421409299e-01,-1.695295847802964773e-02,-1.988149019941957973e-02,2.548114192459060567e-01,1.084168339823513450e-04,3.793447113273172989e-04
7.594473476711141036e-01,-3.091846896495017427e-01,7.648812310843517981e-01,7.736354779313509233e+00,-3.603283952002402657e+01,-1.567062398067840256e-01,4.909147397586748895e-01,-9.409439256349737546e-01,5.133755944563932871e+01,7.816571366529705134e-02,7.077893980401792628e-01,-2.137865764728150708e+00,-2.198441999118934120e-01,2.003787851397056485e+01,8.644956378469631497e-01,-2.628780504486825098e+00,7.208984133348832479e-01,-2.995562601940553193e+01,4.690949893657144210e-01,1.567062398067838869e-01,-3.089372901508198321e-01,7.657042543863569195e-01,-1.572852561168171792e-01,4.922322855047365220e-01,8.730708514397360620e-01,-2.663360031864967059e+00,7.851703828418474251e-02,4.696056604657629641e-01,7.157855953229188550e-01,-2.171127746360230759e+00,-5.844595727731639011e-03,1.938802454823081722e-01,6.331229408362448741e-03,-6.974364183510553365e-03,3.341150233653234491e-01,2.432747648688738870e-02,6.845045336774670773e-03,-1.836952167419056425e-01,5.467332611848026991e-01,-1.707290334868780471e-02,-1.993503588041113314e-02,2.547680347199484663e-01,1.216746334526575977e-04,3.772651183701256593e-04
7.604479370619852130e-01,-3.084154882127753128e-01,7.726038695760212294e-01,7.699586040337955239e+00,-3.746132164341495496e+01,-1.562155017169924165e-01,4.900009703399459404e-01,-8.834895632422166134e-01,6.350347908013902298e+01,7.871103110788336965e-02,7.056501615998362897e-01,-2.138073918594680212e+00,-1.944302089241829734e-01,3.076016355918216050e+01,8.618656633168287895e-01,-2.628074888934624820e+00,6.887895555522807189e-01,-3.422426250539435699e+01,4.680407893010901654e-01,1.562155017169924998e-01,-3.081681519213700371e-01,7.734305840984069258e-01,-1.567930619583091933e-01,4.913187014536422037e-01,8.704061139219892995e-01,-2.662868691849593183e+00,7.905034280506714750e-02,4.685532276515358419e-01,7.136130519636800784e-01,-2.171549990395950758e+00,-6.476818984346358402e-03,1.938696515967219536e-01,6.237298321235837904e-03,-6.942756318954078007e-03,3.340961123248291087e-01,2.426128907840812213e-02,7.345560587407594030e-03,-1.838134053963668690e-01,5.461334517373884756e-01,-1.719162550952971907e-02,-1.998787511381470983e-02,2.547249183939125361e-01,1.340255457994500338e-04,3.751820962286823036e-04
7.614485264528562114e-01,-3.076386243925991471e-01,7.802895678575654248e-01,7.662516008788449184e+00,-3.662376172712089328e+01,-1.557255803630747948e-01,4.891448419691947214e-01,-8.255776974156221470e-01,5.127239518934993612e+01,7.925634855046974347e-02,7.035108041670377066e-01,-2.138256524648182832e+00,-1.684914107592716814e-01,1.907596962693690656e+01,8.592363845301125291e-01,-2.627401366617377665e+00,6.567166905512437092e-01,-2.967585870442720974e+01,4.669865892364657434e-01,1.557255803630748225e-01,-3.073900414551570259e-01,7.811182586574806352e-01,-1.563020457655160955e-01,4.904453210354647319e-01,8.677420173128967962e-01,-2.662400028233902205e+00,7.958364732594948310e-02,4.675007948373088307e-01,7.114399715473807007e-01,-2.171954707198437529e+00,-7.108876712687061360e-03,1.938429568233759059e-01,6.145023508427067266e-03,-6.911908932649731344e-03,3.340767750352522936e-01,2.419511178485463793e-02,7.845470985180246631e-03,-1.839242597977200910e-01,5.455378027982925593e-01,-1.730912888673724268e-02,-2.003999058531203900e-02,2.546820691307742912e-01,1.454139780670309556e-04,3.731032655872323369e-04
7.624491158437272098e-01,-3.068541350178830562e-01,7.879380244754282669e-01,7.625144684311329968e+00,-3.691907041957609437e+01,-1.552364182674533244e-01,4.883468019205778332e-01,-7.672058169802788985e-01,5.112110590604086724e+01,7.980166599305606179e-02,7.013713510906418591e-01,-2.138413098080232722e+00,-1.420043952673676890e-01,1.797712048474196678e+01,8.566077693580950170e-01,-2.626759900000810610e+00,6.246795876947504045e-01,-2.952013588357961638e+01,4.659323891718415989e-01,1.552364182674531579e-01,-3.066035580268619554e-01,7.887666510626599736e-01,-1.558119859648463279e-01,4.896293283883428327e-01,8.650784402882037982e-01,-2.661962455488429136e+00,8.011695184683183257e-02,4.664483620230818195e-01,7.092664543233574426e-01,-2.172333127100086081e+00,-7.740771873535963639e-03,1.937996042362583882e-01,6.054574375578310706e-03,-6.881827824741993532e-03,3.340569467136247916e-01,2.412894658601628939e-02,8.344741640704436692e-03,-1.840275235578253676e-01,5.449463696786263078e-01,-1.742541746513578960e-02,-2.009136485113905898e-02,2.546394858165784703e-01,1.557845149841729658e-04,3.710369960138708702e-04
7.634497052345982082e-01,-3.060620569175366845e-01,7.955489379760563029e-01,7.587472066542883198e+00,-3.721427458615951167e+01,-1.547479579525500859e-01,4.876072974682521544e-01,-7.083705398230353278e-01,5.086223090892982412e+01,8.034698343564238010e-02,6.992318277195070930e-01,-2.138543154082399589e+00,-1.149232479797492323e-01,1.601309768288829360e+01,8.539797856720571234e-01,-2.626150451550651521e+00,5.926779671796623683e-01,-2.935155608480750189e+01,4.648781891072172878e-01,1.547479579525500304e-01,-3.058093009111660376e-01,7.963751343130255345e-01,-1.553226609827083882e-01,4.888879076504151211e-01,8.624152615236555519e-01,-2.661564388083706323e+00,8.065025636771416817e-02,4.653959292088548638e-01,7.070926005409471360e-01,-2.172676480433291424e+00,-8.372526356927815355e-03,1.937392891517394633e-01,5.966168006022505403e-03,-6.852528958070068683e-03,3.340366095719113915e-01,2.406279822382075342e-02,8.843332854979086416e-03,-1.841229772284021515e-01,5.443591865963814946e-01,-1.754049235183221742e-02,-2.014199608766164759e-02,2.545971633982394566e-01,1.650733274501442938e-04,3.689913227465393920e-04
7.644502946254693176e-01,-3.052624269204697316e-01,8.031220069058954136e-01,7.549498155106425301e+00,-3.750937194572149735e+01,-1.542601419407870489e-01,4.869267758863741746e-01,-6.490671994700436542e-01,5.046387419307223610e+01,8.089230087822876780e-02,6.970922594024909769e-01,-2.138646207846252700e+00,-8.714395391881323005e-02,1.217535228045804274e+01,8.513524013432780535e-01,-2.625572983732626930e+00,5.607114861961385310e-01,-2.916790015499716660e+01,4.638239890425929768e-01,1.542601419407870766e-01,-3.050078693827503740e-01,8.039430814076593546e-01,-1.548338492455107462e-01,4.882382429598202678e-01,8.597523596949971925e-01,-2.661214240490270111e+00,8.118356088859657316e-02,4.643434963946277416e-01,7.049185104494863907e-01,-2.172975997530449899e+00,-9.004204714345905372e-03,1.936622880754390874e-01,5.880133391444755143e-03,-6.824053309833021282e-03,3.340158610308895937e-01,2.399667677497334395e-02,9.341195883202417505e-03,-1.842104812593923502e-01,5.437762303485883519e-01,-1.765434613569893604e-02,-2.019192075500136907e-02,2.545550872755649174e-01,1.732204744696417967e-04,3.669741333890210204e-04
7.654508840163403161e-01,-3.044552818555919527e-01,8.106569298113891486e-01,7.511222949614634992e+00,-3.780436014386744858e+01,-1.537729127545864327e-01,4.863056844491006614e-01,-5.892891714667587433e-01,4.988010561602062864e+01,8.143761832081507224e-02,6.949526714884530776e-01,-2.138721774563363542e+00,-5.836997136129502828e-02,2.643627205464201602e+00,8.487255842430395658e-01,-2.625027459012463815e+00,5.287797201325695751e-01,-2.896640658294179005e+01,4.627697889779687768e-01,1.537729127545864882e-01,-3.041998627162963986e-01,8.114698653456405841e-01,-1.543453291796619553e-01,4.876975184546971098e-01,8.570896134779746323e-01,-2.660920427178653291e+00,8.171686540947892263e-02,4.632910635804007304e-01,7.027442842983127047e-01,-2.173222908723956071e+00,-9.635811446473196290e-03,1.935680807712532869e-01,5.796673119204813138e-03,-6.796409785297325215e-03,3.339946497764507138e-01,2.393058439530990067e-02,9.838294937468712933e-03,-1.842897797445493813e-01,5.431975310991207229e-01,-1.776698234823136796e-02,-2.024112678826347697e-02,2.545132541240444635e-01,1.802169931011630695e-04,3.649943411829866978e-04
7.664514734072113145e-01,-3.036406585518131029e-01,8.181534052389844991e-01,7.472646449667031732e+00,-3.809923676310036456e+01,-1.532862129163702347e-01,4.857444704305881045e-01,-5.290267261158051459e-01,4.904225494890220460e+01,8.198293576340140443e-02,6.928130893262509638e-01,-2.138769369425304046e+00,-2.728312940664020386e-02,-5.625717248010875693e+00,8.460993022426213095e-01,-2.624513839855891817e+00,4.968821366342057733e-01,-2.874359479157585540e+01,4.617155889133444657e-01,1.532862129163703457e-01,-3.033849722923857573e-01,8.189570409369125725e-01,-1.538572112735819286e-01,4.872336096709273812e-01,8.544270801868764087e-01,-2.660665598042359470e+00,8.225060012722308633e-02,4.622304457248102016e-01,7.005698689132944246e-01,-2.173431988371432144e+00,-1.026734590158975835e-02,1.934560774822800533e-01,5.715979505988958570e-03,-6.769604328304203514e-03,3.339729107934768515e-01,2.386452268740050370e-02,1.033459506187898135e-02,-1.843606071729915474e-01,5.426231240422825230e-01,-1.787840574377363989e-02,-2.028959768562674237e-02,2.544716616046202584e-01,1.860569578913325332e-04,3.630235141300751259e-04
7.674520627980824239e-01,-3.028185938380428266e-01,8.256111317351269019e-01,7.433768654850495317e+00,-3.839399929507963094e+01,-1.527999849485604800e-01,4.852435811049933823e-01,-4.682649674595893430e-01,4.784276970145931784e+01,8.252825320598777825e-02,6.906735382647429811e-01,-2.138788507623642587e+00,0.000000000000000000e+00,2.741420882641973122e+01,8.434735232133033778e-01,-2.624032088728636136e+00,4.650180591096502725e-01,-2.849501459322138430e+01,4.606613888487201547e-01,1.527999849485603967e-01,-3.025619204427926201e-01,8.264076468340674220e-01,-1.533699182707752018e-01,4.867737761246055950e-01,8.517649883354645457e-01,-2.660412015609692205e+00,8.278442547601375101e-02,4.611681034985189442e-01,6.983950700646893717e-01,-2.173638239485086388e+00,-1.089881364341918277e-02,1.933257674738792231e-01,5.638261953186241189e-03,-6.743646413935157694e-03,3.339505946870493514e-01,2.379849413030935695e-02,1.083005982164122506e-02,-1.844227083140167756e-01,5.420530369130857062e-01,-1.798861996166173718e-02,-2.033732217670031206e-02,2.544303060263274907e-01,1.907286787780080651e-04,3.610029411388010305e-04
7.684526521889534223e-01,-3.019891245431908233e-01,8.330298078462604616e-01,7.394589564739795229e+00,-3.868864515213640942e+01,-1.523141713735793878e-01,4.848034637464732066e-01,-4.069798794739320491e-01,4.610293670130352695e+01,8.307357064857409656e-02,6.885340436527879193e-01,-2.138778704349951099e+00,1.567731414940135709e-02,7.243121803208362053e+01,8.408482150263673072e-01,-2.623582168096424194e+00,4.331866143302259831e-01,-2.821488269408001770e+01,4.596071887840960102e-01,1.523141713735793878e-01,-3.017309730939978785e-01,8.338203443264224912e-01,-1.528832750093850057e-01,4.863386077046826794e-01,8.491032473262635216e-01,-2.660171369268900854e+00,8.331825082480437406e-02,4.601057612722277423e-01,6.962199723168784882e-01,-2.173832761564218341e+00,-1.153027266645762633e-02,1.931773774915150621e-01,5.563891247036297297e-03,-6.718577530946528813e-03,3.339277975134765097e-01,2.373251025233528294e-02,1.132463756093278831e-02,-1.844759163939838909e-01,5.414872195285534984e-01,-1.809761806236760348e-02,-2.038433617464934997e-02,2.543891705053497043e-01,1.942147147049433744e-04,3.589536182432446479e-04
7.694532415798244207e-01,-3.011522874961667373e-01,8.404091321188325026e-01,7.355109178893131983e+00,-3.898317168819335876e+01,-1.518287147138489279e-01,4.844245656291840119e-01,-3.451300849553345929e-01,4.350166240484568192e+01,8.361888809116047039e-02,6.863946308392437912e-01,-2.138739474795799289e+00,5.002775622678776180e-02,5.135454183509005333e+01,8.382233455530926358e-01,-2.623164040424983412e+00,4.013866554017367361e-01,-2.789554227370326700e+01,4.585529887194715881e-01,1.518287147138488447e-01,-3.008924349813364985e-01,8.411936937660993152e-01,-1.523970917502102118e-01,4.859509111542505977e-01,8.464417587488716199e-01,-2.659956514336951017e+00,8.385207617359499710e-02,4.590434190459365404e-01,6.940446669986614081e-01,-2.174005603182700419e+00,-1.216173323142118005e-02,1.930104995734025775e-01,5.493128207312326927e-03,-6.694412728685244368e-03,3.339044978701715127e-01,2.366657486934420351e-02,1.181828871585813984e-02,-1.845199810906942572e-01,5.409256645703884869e-01,-1.820540214248646260e-02,-2.043063804964862645e-02,2.543482477439258926e-01,1.966428789408250890e-04,3.569003937943663663e-04
