time,arm1_Ang_pos,arm1_Ang_vel,arm1_Ang_acc,arm1_Ang_jerk,tail_Ang_pos,tail_Ang_vel,tail_Ang_acc,tail_Ang_jerk,tail_torque,arm2_Ang_pos,arm2_Ang_vel,arm2_Ang_acc,arm2_Ang_jerk,phi_pos,phi_vel,phi_acc,phi_jerk,phi_torque,phi_theta3_diff,arm1_Ang_meas_pos,arm1_Ang_meas_vel,tail_Ang_meas_pos,tail_Ang_meas_vel,phi_meas_pos,phi_meas_vel,tail_meas_torque,phi_meas_torque,arm2_Ang_meas_pos,arm2_Ang_meas_vel,K1,K2,K3,K4,K5,K6,K7,K8,K9,K10,K11,K12,k0,costToGo
2.967345964546104664e+00,-1.866013011950105882e-01,2.811729030255863404e-01,1.119522744968641170e+01,1.461907280540552634e+01,-9.416751846648636903e-02,1.791069166528429513e+00,-1.699639241385312971e+01,-8.523033317047337221e+01,-2.579094281706056369e-01,2.623936211533265617e+00,3.349322917128239041e+00,-2.550536731043495919e+01,-2.544452494040761081e+01,2.718103729999751916e+00,1.558253750599809528e+00,-8.508834295218692390e+00,5.904487064719460676e+01,-3.979805296776818546e-02,9.416751846648629964e-02,-1.863609821634394093e-01,2.736771510793438167e-01,-9.434041821646105275e-02,1.813752710163576198e+00,2.727679834102379797e+00,1.556385679903949493e+00,-2.731391855024792314e-01,-5.693958858579294818e-02,2.633339415885918910e+00,3.370138390067525691e+00,2.320526865847276909e-01,1.829079156784282068e-01,4.865946263454809517e-01,-6.687185169463689960e-02,6.255922783153656797e-01,7.732700372074108319e-02,7.770684603281098335e-01,1.524683853262803757e-01,2.412408255421087055e+00,5.625560743675086378e-02,6.808415815594349822e-03,5.319318824852479199e-01,-3.997530806076891007e-03,5.943003658887879891e-04
2.968346418343995818e+00,-1.863081091954607305e-01,2.923785310487876932e-01,1.120386796534808482e+01,1.062996906602130665e+01,-9.240100368097017847e-02,1.774027886967851186e+00,-1.706522998187506346e+01,-7.443671763011039388e+01,-2.551213818352838225e-01,2.627276054491639812e+00,3.323792695554966148e+00,-2.553246114636548469e+01,-2.656820627621176811e+01,2.719677058172610185e+00,1.549764808587114739e+00,-8.467141730307970349e+00,4.741154666531271999e+01,-4.213537193684743776e-02,9.240100368097037276e-02,-1.860810790947792503e-01,2.847166580362521793e-01,-9.253448441001257962e-02,1.797159398094072769e+00,2.729231788152951310e+00,1.546628407488767953e+00,-2.705064535274024906e-01,-5.953883891001772455e-02,2.636697303742938647e+00,3.343787805582840722e+00,2.321873315080880684e-01,1.839379307386538598e-01,4.858918464152757744e-01,-6.722142235933016574e-02,6.254403498787107774e-01,7.740035194869740454e-02,7.785570483797692454e-01,1.522255540128540086e-01,2.412964466843931621e+00,5.600264375557957586e-02,6.802909817741885704e-03,5.319264193239027216e-01,-4.025479144227184225e-03,5.870333887006760724e-04
2.969346872141887417e+00,-1.860040061273244005e-01,3.035908095125015582e-01,1.120852466277959714e+01,6.645119278470900781e+00,-9.065075773300498851e-02,1.756923100118532810e+00,-1.712338954965447613e+01,-6.366410822258401225e+01,-2.523333354999607869e-01,2.630590256563976048e+00,3.298234806697950550e+00,-2.556067558108849269e+01,-2.769202505871387743e+01,2.721241014296980509e+00,1.541311706579417518e+00,-8.437236313769824747e+00,3.573021410677090159e+01,-4.447269090592774476e-02,9.065075773300446116e-02,-1.857905211501710840e-01,2.957596386974465918e-01,-9.074609693270464794e-02,1.780510146708023544e+00,2.730773601722901844e+00,1.536884064525302795e+00,-2.678713695255943161e-01,-6.212429345532383823e-02,2.640027504790197099e+00,3.317394211233326118e+00,2.323586336136722885e-01,1.848959006867997024e-01,4.852444729091459630e-01,-6.755881436919426719e-02,6.252738159614110725e-01,7.748486867357404217e-02,7.800007885988111678e-01,1.520229641031925205e-01,2.413443234812653326e+00,5.573842386996776671e-02,6.815214586739209296e-03,5.319063067899070241e-01,-4.051642823056641335e-03,5.797034391152484922e-04
2.970347325939779015e+00,-1.856890340900525238e-01,3.148057535008701446e-01,1.120919754375032973e+01,2.664515860332679509e+00,-8.891671350402606533e-02,1.739765485298836900e+00,-1.717087118718319516e+01,-5.291211262559603057e+01,-2.495452891646377236e-01,2.633878776354111828e+00,3.272648129426903196e+00,-2.559001061476577377e+01,-2.881598031242516811e+01,2.722795489858138129e+00,1.532882644128066296e+00,-8.419117873501910765e+00,2.399997344456325976e+01,-4.681000987500803789e-02,8.891671350402630125e-02,-1.854887879984190024e-01,3.068110867933006025e-01,-8.897302461599014556e-02,1.763795015968373514e+00,2.732306383880469536e+00,1.527166059373649354e+00,-2.652346951750729764e-01,-6.470041983315219514e-02,2.643333359264479210e+00,3.290961075342022646e+00,2.325185529013161223e-01,1.858948583629018991e-01,4.845671786041374496e-01,-6.790534494027705703e-02,6.251194563409816496e-01,7.755868299486538830e-02,7.814559195890776744e-01,1.517289116175469521e-01,2.413944645830724767e+00,5.548814887147515695e-02,6.814126553905472047e-03,5.318970642860855191e-01,-4.075701997416638148e-03,5.724637169389126942e-04
2.971347779737670614e+00,-1.853632351830956926e-01,3.260193780980409350e-01,1.120588660851534968e+01,-1.311839699220013422e+00,-8.719880387546771749e-02,1.722565721827118645e+00,-1.720767495072701436e+01,-4.218041975139421140e+01,-2.467572428293147158e-01,2.637141572465894868e+00,3.247031542611524824e+00,-2.562046624755834046e+01,-2.994007106195867962e+01,2.724340376341362724e+00,1.524465820784406400e+00,-8.412786303739352434e+00,1.222032738060510226e+01,-4.914732884408833102e-02,8.719880387546785627e-02,-1.851762962676690993e-01,3.178626952376064629e-01,-8.721625821309846038e-02,1.747034868975710920e+00,2.733829675305945006e+00,1.517451448950745130e+00,-2.625980208245515812e-01,-6.727654621098055898e-02,2.646613417092846365e+00,3.264486317926456049e+00,2.326721412273572431e-01,1.869219965828209096e-01,4.838686581282617971e-01,-6.825885306073299630e-02,6.249747314202641624e-01,7.762399062615527034e-02,7.829165339942771862e-01,1.513581272073596384e-01,2.414459327341452965e+00,5.524931505869856707e-02,6.802627185363993578e-03,5.318961606198154835e-01,-4.097652935104906941e-03,5.652757081222803881e-04
2.972348233535561768e+00,-1.850266515059048045e-01,3.372276983881562495e-01,1.119859185581903205e+01,-5.283936837070253745e+00,-8.549696172876507239e-02,1.705334489021741229e+00,-1.723380088336777050e+01,-3.146879677626469629e+01,-2.439691964939928737e-01,2.640378603503166222e+00,3.221383925121527270e+00,-2.565204247963295003e+01,-3.106429629580848939e+01,2.725875565231931752e+00,1.516049436099786041e+00,-8.418241567252570334e+00,3.911912167858245803e-01,-5.148464781316759026e-02,8.549696172876553035e-02,-1.848534121685163067e-01,3.289059589361687519e-01,-8.547697671484323634e-02,1.730250778061579897e+00,2.735342930152409480e+00,1.507716731925548004e+00,-2.599581472797662385e-01,-6.983947817876269559e-02,2.649865953437566368e+00,3.237967509987127901e+00,2.328441664623439045e-01,1.879170023817063051e-01,4.831926946967496361e-01,-6.860838835043112094e-02,6.248260992919477674e-01,7.769198194248862210e-02,7.843536286137069435e-01,1.509806229471726546e-01,2.414937022251574472e+00,5.500903931338287783e-02,6.796539561453264836e-03,5.318905719436876067e-01,-4.117592906349495235e-03,5.580889090441052769e-04
2.973348687333453366e+00,-1.846793251579300077e-01,3.484267294553733407e-01,1.118731328288869875e+01,-9.251755860377368634e+00,-8.381111994535105081e-02,1.688082466201043852e+00,-1.724924901540955702e+01,-2.077708692737170182e+01,-2.411811501586698381e-01,2.643589828069774050e+00,3.195704155826588178e+00,-2.568473931116217912e+01,-3.218865498257098778e+01,2.727400948015125337e+00,1.507621689625544104e+00,-8.435483696126807374e+00,-1.148710541607244018e+01,-5.382196678224789033e-02,8.381111994535128673e-02,-1.845187141281994792e-01,3.399470054870620261e-01,-8.375432202952956540e-02,1.713426609422063374e+00,2.736846525086668702e+00,1.497978482881327178e+00,-2.573129136308305309e-01,-7.238030351401084084e-02,2.653092203057139109e+00,3.211405092303390774e+00,2.330524979370415528e-01,1.888351799134559417e-01,4.825710113158795944e-01,-6.894599395580365553e-02,6.246637124182405909e-01,7.777077153356155848e-02,7.857462809057248476e-01,1.506482656149101818e-01,2.415341521808470837e+00,5.475796978795574588e-02,6.807377333420270432e-03,5.318708608758430101e-01,-4.135594612706430979e-03,5.509634518760673973e-04
2.974349141131344965e+00,-1.843212982386222276e-01,3.596124863838347507e-01,1.117205088541945912e+01,-1.321526783872064215e+01,-8.214121140666078014e-02,1.670820332683389697e+00,-1.725401936466310460e+01,-1.010520804249084925e+01,-2.383931038233468303e-01,2.646775204769559853e+00,3.169991113596417609e+00,-2.571855674232201494e+01,-3.331314604975428750e+01,2.728916416176220494e+00,1.499170780913027912e+00,-8.464512791090088584e+00,-2.341382537131118013e+01,-5.615928575132817652e-02,8.214121140666064136e-02,-1.841726923276296723e-01,3.509794045795218698e-01,-8.204836658879748057e-02,1.696579795359298926e+00,2.738340400493715965e+00,1.488219483372430929e+00,-2.546676799818948234e-01,-7.492112884925898608e-02,2.656292033904918526e+00,3.184799278731730077e+00,2.332496027351100010e-01,1.897814646933548566e-01,4.819206312215649768e-01,-6.929227381776703609e-02,6.245130003817880304e-01,7.783918636280187653e-02,7.871502609201723732e-01,1.502389239072962346e-01,2.415770391917340998e+00,5.452048448592808350e-02,6.805448179224606910e-03,5.318617828874735443e-01,-4.151513341296033006e-03,5.439117638027527119e-04
2.975349594929236119e+00,-1.839526128474321676e-01,3.707809842576827997e-01,1.115280465754859840e+01,-1.717443448501208891e+01,-8.048716899412940162e-02,1.653558767787141282e+00,-1.724811193660872988e+01,5.468482730647765688e-01,-2.356050574880249882e-01,2.649934692206366460e+00,3.144243677300728734e+00,-2.575349477328779813e+01,-3.443776834382344276e+01,2.730421861200496014e+00,1.490684909513587675e+00,-8.505329019418390146e+00,-3.538783925320232981e+01,-5.849660472040744269e-02,8.048716899412955428e-02,-1.838164101471581047e-01,3.619925467799076646e-01,-8.035963548703779769e-02,1.679738662403936766e+00,2.739824291013390756e+00,1.478411138359267962e+00,-2.520203277353414428e-01,-7.745524121635391501e-02,2.659464655526353027e+00,3.158149800763204951e+00,2.334406708762865879e-01,1.907437153118805573e-01,4.812503602052046747e-01,-6.964505959424568959e-02,6.243714408074643174e-01,7.789944332829951135e-02,7.885594920539008568e-01,1.497669549038846970e-01,2.416214090039974671e+00,5.429405764881904684e-02,6.793712701040118679e-03,5.318607723854844593e-01,-4.165408823339559509e-03,5.369219458592167874e-04
2.976350048727127717e+00,-1.835733110838104476e-01,3.819282381610697441e-01,1.112957459183434672e+01,-2.926462299711695181e+01,-7.884892558919050221e-02,1.636308450830645800e+00,-1.723152672446175870e+01,3.260853018004696935e+01,-2.328170111527032571e-01,2.653068248984038924e+00,3.118460725809209855e+00,-2.578955340425788023e+01,-3.764678177948009363e+01,2.731917174573230689e+00,1.482152274978563833e+00,-8.557932611509199816e+00,-6.977162378581027724e+01,-6.083392368948670192e-02,7.884892558919176508e-02,-1.834488330879300577e-01,3.729903290191446397e-01,-7.868762967752526705e-02,1.662893085630530177e+00,2.741298469314851882e+00,1.468562776049291196e+00,-2.493610576111853494e-01,-7.995159071046757659e-02,2.662610839637326698e+00,3.131455861679821595e+00,2.336500871956994074e-01,1.916664484151135994e-01,4.806025706884606841e-01,-6.999382574681208002e-02,6.242262281293894377e-01,7.796232615499804064e-02,7.899453646771276150e-01,1.492972384414288922e-01,2.416623870931768447e+00,5.406628250838678429e-02,6.787156294483007342e-03,5.318552489770441705e-01,-4.177408732273504496e-03,5.300320499821975766e-04
2.977350502525019316e+00,-1.831834350472074657e-01,3.930502631781480072e-01,1.110236067920475378e+01,-3.327392941179744668e+01,-7.722641407327779373e-02,1.619080061132251114e+00,-1.720426370909425273e+01,4.332228164217202959e+01,-2.300289648173801660e-01,2.656175833706425404e+00,3.092641137991549272e+00,-2.582673263542863396e+01,-3.876221305361590908e+01,2.733402247779703753e+00,1.473561076859298158e+00,-8.622323856225881045e+00,-8.131642623444503215e+01,-6.317124265856699505e-02,7.722641407327834884e-02,-1.830697804287481079e-01,3.839702796405248253e-01,-7.703223654016545796e-02,1.646049581449034793e+00,2.742762895567791848e+00,1.458668190532548481e+00,-2.467017874870292282e-01,-8.244794020458123818e-02,2.665730659027626182e+00,3.104717771981583496e+00,2.338953041606695038e-01,1.925088635425382944e-01,4.800077112293252846e-01,-7.033098427816199261e-02,6.240681179986564686e-01,7.803559113626078181e-02,7.912874071920547037e-01,1.488775616285525905e-01,2.416964913495970091e+00,5.382822175352129646e-02,6.796601777873019674e-03,5.318361703673105678e-01,-4.187635191653485932e-03,5.232554916243413110e-04
2.978350956322910914e+00,-1.827830268370738420e-01,4.041430743930647385e-01,1.107116290889863564e+01,-2.902533345648307161e+01,-7.561956732782561252e-02,1.601884278010312856e+00,-1.716632285884231024e+01,3.238305435900186779e+01,-2.272409184820559092e-01,2.659257404977366512e+00,3.066783792717448609e+00,-2.586503246697285974e+01,-3.781241164290942436e+01,2.734876972305192222e+00,1.464899514707135975e+00,-8.698503095205898816e+00,-7.157699775138874543e+01,-6.550856162764832902e-02,7.561956732782570967e-02,-1.826802787721955867e-01,3.949214251556633082e-01,-7.539392282065957018e-02,1.629237122645075697e+00,2.744217189432497594e+00,1.448699318024545768e+00,-2.440425173628731070e-01,-8.494428969869488588e-02,2.668823266611838108e+00,3.077936440669621465e+00,2.341295549542842525e-01,1.933676429100080751e-01,4.793854486147067218e-01,-7.067633122105691779e-02,6.239210937799600787e-01,7.809883422932123453e-02,7.926406149490576869e-01,1.483955527740665470e-01,2.417331914628196188e+00,5.360331777951063414e-02,6.793982582181960252e-03,5.318274435479990458e-01,-4.196154559866219040e-03,5.165754021853917813e-04
2.979351410120802068e+00,-1.823721285528608071e-01,4.152026868899527101e-01,1.103598126843082916e+01,-3.296653926733293360e+01,-7.402831823427057090e-02,1.584731780783207977e+00,-1.711770412924597196e+01,4.295441534575430609e+01,-2.244528721467340671e-01,2.662312921400703747e+00,3.040887568856641021e+00,-2.590445289909611049e+01,-3.893754757346336248e+01,2.736341239634973554e+00,1.456155788073433266e+00,-8.786470716356605593e+00,-8.372199179607929409e+01,-6.784588059672758131e-02,7.402831823426980762e-02,-1.822798562656289534e-01,4.058423009967476736e-01,-7.377278235922074545e-02,1.612459117149200427e+00,2.745661281924637986e+00,1.438650763282260936e+00,-2.413645072346800036e-01,-8.739276642573037823e-02,2.671888499565417074e+00,3.051109880431461363e+00,2.343581307383693635e-01,1.942314256925858074e-01,4.787446504374078815e-01,-7.102770804428042151e-02,6.237826740239895695e-01,7.815427904242279455e-02,7.939987837426119022e-01,1.478650524856856829e-01,2.417715216815895296e+00,5.338904340870134768e-02,6.782211023702725342e-03,5.318264847577592880e-01,-4.203072461364547666e-03,5.099882934954826476e-04
2.980351863918693667e+00,-1.819507822940183983e-01,4.262251157529738377e-01,1.099681574351447821e+01,-3.690305805977690312e+01,-7.245259967404486801e-02,1.567633248769269239e+00,-1.705840746261684515e+01,5.350486638132804984e+01,-2.216648258114110315e-01,2.665342341580284380e+00,3.014951345278792605e+00,-2.594499393201892445e+01,-4.006280892135222160e+01,2.737794941254328762e+00,1.447318096509524032e+00,-8.886227146717761372e+00,-9.590377301301610657e+01,-7.018319956580788832e-02,7.245259967404438228e-02,-1.818678102156116583e-01,4.167358562836184221e-01,-7.216822792730938352e-02,1.595708407285664654e+00,2.747095459693097208e+00,1.428529028854992111e+00,-2.386850453607847478e-01,-8.983753455784583564e-02,2.674927231765787727e+00,3.024237436140656765e+00,2.346049050257334179e-01,1.950496232308644440e-01,4.781261562963560752e-01,-7.137505703662851142e-02,6.236408311809419347e-01,7.821227164346999938e-02,7.953338484382207474e-01,1.473457149266777788e-01,2.418067731512087537e+00,5.317352036126374998e-02,6.775384668841591233e-03,5.318211938283665674e-01,-4.208510095961871637e-03,5.035301671464988702e-04
