time,arm1_Ang_pos,arm1_Ang_vel,arm1_Ang_acc,arm1_Ang_jerk,tail_Ang_pos,tail_Ang_vel,tail_Ang_acc,tail_Ang_jerk,tail_torque,arm2_Ang_pos,arm2_Ang_vel,arm2_Ang_acc,arm2_Ang_jerk,phi_pos,phi_vel,phi_acc,phi_jerk,phi_torque,phi_theta3_diff
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.669144418951371733e+01,-8.566113813457036485e+02,0.000000000000000000e+00,0.000000000000000000e+00,-4.310805716556554046e+01,2.435989811531580472e+03,2.035039152914682257e-13,0.000000000000000000e+00,0.000000000000000000e+00,-3.792247710368496882e+01,1.398381520361443791e+03,0.000000000000000000e+00,0.000000000000000000e+00,5.185580061880575187e+00,-1.037608291170136681e+03,-8.299790485965465393e-15,0.000000000000000000e+00
1.000537588623029569e-03,7.457021376083297605e-06,1.627253261246267013e-02,1.583701571687883458e+01,-8.513273954688154390e+02,-1.907729703115962103e-05,-4.191437208611277498e-02,-4.067808986487975176e+01,2.421333548063491435e+03,7.631854635962467132e-03,-1.712227104588869537e-05,-3.724482047382959848e-02,-3.652903895011691304e+01,1.386997398756900111e+03,1.955025985270926927e-06,4.669551612283177368e-03,4.149050914762836051e+00,-1.034336149306591324e+03,-7.918350916208981294e-03,1.907729703115962103e-05
2.001075177246059138e-03,2.936107285686059541e-05,3.169282225557705501e-02,1.498787407073153055e+01,-8.460434095919272295e+02,-7.497376747033156457e-05,-8.140480656165696716e-02,-3.826278670670256332e+01,2.406677284595401943e+03,1.526370927172143038e-02,-6.778150714325772075e-05,-7.310115188001443942e-02,-3.514699103812768044e+01,1.375613277152355749e+03,7.192260327073837898e-06,8.303654681642524266e-03,3.115795668574881105e+00,-1.031064007443046194e+03,-1.583670183240966020e-02,7.497376747033156457e-05
3.001612765869088491e-03,6.501163547112299328e-05,4.626615859796850277e-02,1.414401925107180880e+01,-8.407594237150391336e+02,-1.656862803360554886e-04,-1.184859754524173470e-01,-3.586214769103394673e+01,2.392021021127312906e+03,2.289556390748039363e-02,-1.509163427316615629e-04,-1.075803905833976198e-01,-3.377633336771723549e+01,1.364229155547812070e+03,1.476993760439392905e-05,1.090558486901972192e-02,2.085814323316711238e+00,-1.027791865579500836e+03,-2.375505274861034258e-02,1.656862803360554886e-04
4.002150354492118277e-03,1.137081902476616216e-04,5.999783130826236155e-02,1.330545125789966399e+01,-8.354754378381509241e+02,-2.892117046468710103e-04,-1.531725507841786849e-01,-3.347617281787392329e+01,2.377364757659223415e+03,3.052741854323935689e-02,-2.654654122506546138e-04,-1.406939329488222368e-01,-3.241706593888559951e+01,1.352845033943267936e+03,2.374629239621639651e-05,1.247861783535643941e-02,1.059106878988323563e+00,-1.024519723715955479e+03,-3.167340366481102149e-02,2.892117046468710103e-04
5.002687943115148063e-03,1.747502182152675708e-04,7.289313005508400722e-02,1.247217009121510145e+01,-8.301914519612627146e+02,-4.435469094213178318e-04,-1.854792045827257096e-01,-3.110486208722248236e+01,2.362708494191134378e+03,3.815927317899832361e-02,-4.103673501397914246e-04,-1.724531753411313595e-01,-3.106918875163276184e+01,1.341460912338724029e+03,3.317955928152643429e-05,1.302602924159436230e-02,3.567333558972152902e-02,-1.021247581852410349e+03,-3.959175458101170386e-02,4.435469094213178318e-04
6.003225531738176982e-03,2.474372004027319350e-04,8.495734450705873242e-02,1.164417575101811764e+01,-8.249074660843745050e+02,-6.266887636779353704e-04,-2.154206088738432334e-01,-2.874821549907963103e+01,2.348052230723045341e+03,4.579112781475728339e-02,-5.845607908386261670e-04,-2.028695141251680711e-01,-2.973270180595872603e+01,1.330076790734180349e+03,4.212797283930924403e-05,1.255109474867516055e-02,-9.844863068790965510e-01,-1.017975439988864991e+03,-4.751010549721238624e-02,6.266887636779353704e-04
7.003763120361206768e-03,3.310686178388458486e-04,9.619576433281194772e-02,1.082146823730871432e+01,-8.196234802074864092e+02,-8.366341364352636398e-04,-2.430114356833159572e-01,-2.640623305344536220e+01,2.333395967254955849e+03,5.342298245051625011e-02,-7.869843687867136362e-04,-2.319543456657754410e-01,-2.840760510186349208e+01,1.318692669129636215e+03,4.964976764855001044e-05,1.105709001754051277e-02,-2.001372048418131211e+00,-1.014703298125319748e+03,-5.542845641341306862e-02,8.366341364352636398e-04
8.004300708984236554e-03,4.249439515524003515e-04,1.066136792009689943e-01,1.000404755008688973e+01,-8.143394943305981997e+02,-1.071379896711841841e-03,-2.682663570369286932e-01,-2.407891475031967587e+01,2.318739703786866812e+03,6.105483708627520989e-02,-1.016576718423607868e-03,-2.597190663277966216e-01,-2.709389863934706000e+01,1.307308547525092308e+03,5.480317828823394531e-05,8.547290709132097583e-03,-3.014983889027383235e+00,-1.011431156261774504e+03,-6.334680732961374405e-02,1.071379896711841841e-03
9.004838297607266340e-03,5.283626825721867001e-04,1.162163787801551856e-01,9.191913689352645633e+00,-8.090555084537099901e+02,-1.328922913526210149e-03,-2.912000449604662533e-01,-2.176626058970258271e+01,2.304083440318777775e+03,6.868669172203417661e-02,-1.272276474188863875e-03,-2.861750724760746545e-01,-2.579158241840943333e+01,1.295924425920548629e+03,5.664643933734623334e-05,5.024972484391590152e-03,-4.025321828706848848e+00,-1.008159014398229147e+03,-7.126515824581443337e-02,1.328922913526210149e-03
