time,arm1_Ang_pos,arm1_Ang_vel,arm1_Ang_acc,arm1_Ang_jerk,tail_Ang_pos,tail_Ang_vel,tail_Ang_acc,tail_Ang_jerk,tail_torque,arm2_Ang_pos,arm2_Ang_vel,arm2_Ang_acc,arm2_Ang_jerk,phi_pos,phi_vel,phi_acc,phi_jerk,phi_torque,phi_theta3_diff
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.669144418952882347e+01,-1.245165596098097041e+02,0.000000000000000000e+00,0.000000000000000000e+00,-4.310805716560773959e+01,2.409463123034715863e+02,2.087862775855628616e-14,0.000000000000000000e+00,0.000000000000000000e+00,-3.792247710371517400e+01,1.005579289203434769e+03,0.000000000000000000e+00,0.000000000000000000e+00,5.185580061892564707e+00,7.646329768999631824e+02,4.439419156347670267e-14,0.000000000000000000e+00
1.000494029221771046e-03,9.539857876319891316e-06,1.663648745481829602e-02,1.656421846489242355e+01,-1.298092452835253994e+02,-2.486755747385701516e-05,-4.300632305719735010e-02,-4.285967984630373451e+01,2.555630361775040740e+02,2.130579335829065144e-03,-2.135564499761115947e-05,-3.743606413843966751e-02,-3.691082011331948110e+01,1.016735608932646869e+03,3.511912476245856965e-06,5.570258918757679117e-03,5.948859732984253412e+00,7.611725727551428236e+02,1.100235256897546567e-02,2.486755747385701516e-05
2.000988058443542092e-03,3.794391994196821670e-05,3.314303737355034363e-02,1.643169743984092079e+01,-1.351019309572411089e+02,-9.894377623153146261e-05,-8.575683050462748480e-02,-4.259667858203697932e+01,2.701797600515365616e+02,4.261158671637251157e-03,-8.447216465585358149e-05,-7.385438782559398951e-02,-3.588800129164662422e+01,1.027891928661859083e+03,1.447161157567787604e-05,1.190244267903349008e-02,6.708677290390353321e+00,7.577121686103225784e+02,2.200470513790653629e-02,9.894377623153146261e-05
3.001482087665313138e-03,8.488891885197796176e-05,4.951435183974789433e-02,1.629388111437431874e+01,-1.403946166309568184e+02,-2.214389757771784758e-04,-1.282368911726715077e-01,-4.231905337280746693e+01,2.847964839255690777e+02,6.391738007445437603e-03,-1.879239359728407323e-04,-1.092438037159149944e-01,-3.485402063869659628e+01,1.039048248391071411e+03,3.351503980433772993e-05,1.899308745675651680e-02,7.465032734110868873e+00,7.542517644655022195e+02,3.300705770683760865e-02,2.214389757771784758e-04
4.001976116887084184e-03,1.500515872613821325e-04,6.574513293696269967e-02,1.615076948849261740e+01,-1.456873023046724995e+02,-3.915634756149531746e-04,-1.704318738917104947e-01,-4.202680421861520443e+01,2.994132077996015369e+02,8.522317343253624916e-03,-3.302853359466860917e-04,-1.435931444638546550e-01,-3.380887815446941147e+01,1.050204568120283511e+03,6.127813966826708286e-05,2.683872942785584664e-02,8.217926064145794740e+00,7.507913603206819744e+02,4.400941027576867753e-02,3.915634756149531746e-04
5.002470146108855230e-03,2.331086578252136179e-04,8.183008274874653543e-02,1.600236256219581676e+01,-1.509799879783882091e+02,-6.085275952490106551e-04,-2.123271474921255841e-01,-4.171993111946019184e+01,3.140299316736340529e+02,1.065289667906181223e-02,-5.101307415755030683e-04,-1.768912427238650276e-01,-3.275257383896505559e+01,1.061360887849495612e+03,9.839685367350761388e-05,3.543590476826055657e-02,8.967357280495136251e+00,7.473309561758616155e+02,5.501176284469975336e-02,6.085275952490106551e-04
6.002964175330626276e-03,3.337368631985055713e-04,9.776390335865110803e-02,1.584866033548391151e+01,-1.562726736521039186e+02,-8.715416541835059594e-04,-2.539080808042978310e-01,-4.139843407534242203e+01,3.286466555476665121e+02,1.278347601486999781e-02,-7.260345298574048811e-04,-2.091269311503980988e-01,-3.168510769218353573e+01,1.072517207578707712e+03,1.455071243261010241e-04,4.478114965389973223e-02,9.713326383158888078e+00,7.438705520310412567e+02,6.601411541363082225e-02,8.715416541835059594e-04
7.003458204552397322e-03,4.516129360362908479e-04,1.135412968502282349e-01,1.568966280835691052e+01,-1.615653593258195997e+02,-1.179815971922594563e-03,-2.951600426586083459e-01,-4.106231308626190923e+01,3.432633794216990282e+02,1.491405535067818512e-02,-9.765710777905056705e-04,-2.402890423979058832e-01,-3.060647971412485546e+01,1.083673527307920040e+03,2.032448941320889196e-04,5.487100026070244885e-02,1.045583337213705377e+01,7.404101478862210115e+02,7.701646798256189808e-02,1.179815971922594563e-03
8.003952233774168368e-03,5.864136089936024384e-04,1.291569653070296364e-01,1.552536998081480668e+01,-1.668580449995353092e+02,-1.532560867970431074e-03,-3.360684018854382393e-01,-4.071156815221863212e+01,3.578801032957314874e+02,1.704463468648637070e-02,-1.260314762372918059e-03,-2.703664091208404230e-01,-2.951668990478900056e+01,1.094829847037132140e+03,2.722461055975130152e-04,6.570199276459780247e-02,1.119487824742963156e+01,7.369497437414006527e+02,8.801882055149296002e-02,1.532560867970431074e-03
9.004446262995940281e-03,7.378156147254736046e-04,1.446056108126070883e-01,1.535578185285760355e+01,-1.721507306732510187e+02,-1.928986661831171403e-03,-3.766185273151686497e-01,-4.034619927321259780e+01,3.724968271697640034e+02,1.917521402229455801e-02,-1.575839960602756296e-03,-2.993478639736537605e-01,-2.841573826417597104e+01,1.105986166766344240e+03,3.531467012284151066e-04,7.727066334151488913e-02,1.193046100903662499e+01,7.334893395965802938e+02,9.902117312042404973e-02,1.928986661831171403e-03
